,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url
322,anomalib,openvinotoolkit/anomalib,ml-frameworks,,https://github.com/openvinotoolkit/anomalib,https://github.com/openvinotoolkit/anomalib,Apache-2.0,2021-11-02 09:11:38.000,2024-02-01 15:22:10.000000,2024-02-01 10:46:57,527.0,25.0,513.0,35.0,715.0,74.0,588.0,2838.0,"An anomaly detection library comprising state-of-the-art algorithms and features such as experiment management, hyper-..",69.0,28,True,2024-01-09 12:13:07,hazelnut_toy_dataset,28.0,anomalib,,,,,49.0,49.0,https://pypi.org/project/anomalib,12394.0,12622.0,,,,,,,,3.0,5947.0,,,,,,,,,,,
323,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2023-12-04 12:10:57.449000,2023-11-29 13:26:08,135.0,8.0,263.0,52.0,19.0,34.0,97.0,2774.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,28,True,2023-11-29 13:30:45,2.3.1,13.0,sweetviz,conda-forge/sweetviz,,,,1969.0,1969.0,https://pypi.org/project/sweetviz,63604.0,64358.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,27149.0,,,,,3.0,,,,,,,,,,,,
324,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2024-01-06 17:57:28.000000,2024-01-06 17:57:28,619.0,2.0,326.0,47.0,120.0,60.0,135.0,2741.0,A python library for decision tree visualization and model interpretation.,26.0,28,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,1036.0,1036.0,https://pypi.org/project/dtreeviz,142769.0,144438.0,https://anaconda.org/conda-forge/dtreeviz,2023-07-13 20:18:43.899,65097.0,,,,,2.0,,,,,,,,,,,,
325,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2024-01-27 13:52:04.000000,2024-01-27 13:17:21,1509.0,46.0,598.0,44.0,28.0,1.0,377.0,2691.0,An Open Toolkit for Knowledge Graph Extraction and Construction published at EMNLP2022 System Demonstrations.,31.0,28,True,2023-09-21 03:43:55,2.2.7,9.0,deepke,,,,['pytorch'],20.0,20.0,https://pypi.org/project/deepke,563.0,563.0,,,,,,,,3.0,,,,,,,,,,,,
326,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2023-09-13 13:50:05.000000,2018-08-19 12:37:47,130.0,,276.0,67.0,59.0,21.0,39.0,2373.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,28,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],4389.0,4389.0,https://pypi.org/project/scikit-plot,496914.0,499044.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,168311.0,,,,,2.0,,,,,,,,,,,,
327,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2024-01-31 18:35:29.000000,2023-12-02 08:46:41,671.0,1.0,386.0,42.0,61.0,13.0,269.0,1827.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",32.0,28,True,2023-04-07 06:00:20,1.3.6,16.0,ogb,conda-forge/ogb,,,,1369.0,1369.0,https://pypi.org/project/ogb,33996.0,34728.0,https://anaconda.org/conda-forge/ogb,2023-06-16 19:21:31.692,30024.0,,,,,2.0,,,,,,,,,,,,
328,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2024-01-30 13:40:27.000000,2024-01-24 08:46:49,841.0,13.0,370.0,37.0,861.0,146.0,291.0,1733.0,A Python package to assess and improve fairness of machine learning models.,80.0,28,True,2023-12-19 14:14:09,0.10.0,14.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,216211.0,217000.0,https://anaconda.org/conda-forge/fairlearn,2023-12-20 11:56:56.090,30787.0,,,,,2.0,,,,,,,,,,,,
329,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,,2011-04-06 02:53:31.000,2024-01-15 17:42:53.000000,2024-01-15 17:42:53,1589.0,4.0,275.0,54.0,137.0,65.0,182.0,1696.0,"CUDA integration for Python, plus shiny features.",81.0,28,True,2024-01-03 16:54:41,2024.1,7.0,pycuda,conda-forge/pycuda,,,,2622.0,2622.0,https://pypi.org/project/pycuda,35107.0,43031.0,https://anaconda.org/conda-forge/pycuda,2024-01-06 20:33:04.514,277371.0,,,,,3.0,,,,,,,,,,,,
330,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-01-24 01:12:08.000000,2024-01-11 16:09:25,1799.0,42.0,369.0,52.0,123.0,41.0,421.0,1628.0,Reinforcement Learning environments based on the 1993 game Doom.,53.0,28,True,2023-12-16 00:56:59,1.2.3,29.0,vizdoom,,,,,221.0,221.0,https://pypi.org/project/vizdoom,1480.0,1604.0,,,,,,,,2.0,11782.0,,Farama-Foundation/ViZDoom,,,,,,,,,
331,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2024-01-29 17:24:35.000000,2024-01-26 13:19:25,3780.0,63.0,261.0,27.0,557.0,78.0,695.0,1587.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,75.0,28,True,2023-07-28 14:18:08,0.4.0,7.0,avalanche-lib,,,,,66.0,66.0,https://pypi.org/project/avalanche-lib,969.0,969.0,,,,,,,,2.0,4.0,,,,,,,,,,,
332,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2023-10-27 06:20:12.000000,2023-10-20 21:52:11,1051.0,,207.0,52.0,201.0,26.0,275.0,1551.0,A full spaCy pipeline and models for scientific/biomedical documents.,32.0,28,True,2023-09-30 19:50:08,0.5.3,10.0,scispacy,,,,,830.0,830.0,https://pypi.org/project/scispacy,28135.0,28135.0,,,,,,,,3.0,,,,,,,,,,,,
333,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,https://github.com/stanfordmlgroup/ngboost,https://github.com/stanfordmlgroup/ngboost,Apache-2.0,2018-06-21 22:22:40.000,2024-01-31 15:57:04.000000,2024-01-31 15:57:04,702.0,6.0,214.0,45.0,123.0,36.0,163.0,1547.0,Natural Gradient Boosting for Probabilistic Prediction.,49.0,28,True,2023-11-01 03:50:41,0.4.2,22.0,ngboost,conda-forge/ngboost,,,,172.0,172.0,https://pypi.org/project/ngboost,29287.0,30381.0,https://anaconda.org/conda-forge/ngboost,2023-11-01 06:37:06.987,46800.0,,,,,3.0,264.0,,,,,,,,,,,
334,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-02-01 16:51:11.000000,2024-02-01 16:51:04,565.0,45.0,394.0,31.0,48.0,11.0,121.0,1341.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,28.0,28,True,2023-03-02 15:10:38,2.3.1,3.0,minisom,,,,,520.0,520.0,https://pypi.org/project/minisom,23522.0,23522.0,,,,,,,,2.0,,,,,,,,,,,,
335,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2024-01-31 21:10:59.000000,2020-10-14 13:22:39,167.0,,334.0,71.0,87.0,26.0,26.0,1198.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,28,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,,1290.0,1290.0,https://pypi.org/project/empyrical,28006.0,28366.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,25940.0,,,,,2.0,,,,,,,,,,,,
336,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2024-01-29 20:20:07.000000,2024-01-29 19:56:57,489.0,15.0,106.0,23.0,326.0,30.0,258.0,1099.0,Extra blocks for scikit-learn pipelines.,62.0,28,True,2024-01-29 20:20:07,0.7.4,37.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],130.0,130.0,https://pypi.org/project/scikit-lego,28621.0,29639.0,https://anaconda.org/conda-forge/scikit-lego,2023-07-19 07:17:55.286,45842.0,,,,,2.0,,,,,,,,,,,,
337,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2023-06-27 23:50:02.000000,2023-03-24 22:04:13,811.0,,238.0,41.0,502.0,223.0,253.0,876.0,Scalable Machine Learning with Dask.,77.0,28,True,2023-03-24 22:04:58,2023.3.24,28.0,dask-ml,conda-forge/dask-ml,,,,946.0,946.0,https://pypi.org/project/dask-ml,230375.0,240861.0,https://anaconda.org/conda-forge/dask-ml,2023-06-16 13:24:06.152,796951.0,,,,,2.0,,,,,,,,,,,,
338,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-01-01 17:28:43.000000,2023-11-06 00:17:47,493.0,4.0,116.0,33.0,127.0,24.0,74.0,859.0,Python bindings and utilities for GeoJSON.,56.0,28,True,,,11.0,geojson,conda-forge/geojson,,,,16347.0,16347.0,https://pypi.org/project/geojson,1392092.0,1456941.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,778194.0,,,,,3.0,,,,,,,,,,,,
339,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2024-01-10 16:03:56.000000,2024-01-10 16:03:56,666.0,9.0,101.0,14.0,94.0,68.0,61.0,825.0,A Python nearest neighbor descent for approximate nearest neighbors.,27.0,28,True,2023-11-20 18:03:16,release-0.5.11,23.0,pynndescent,conda-forge/pynndescent,,,,5362.0,5362.0,https://pypi.org/project/pynndescent,1115029.0,1155514.0,https://anaconda.org/conda-forge/pynndescent,2023-11-20 21:14:19.693,1740869.0,,,,,3.0,,,,,,,,,,,,
340,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2024-01-08 19:04:03.000000,2024-01-08 19:04:02,943.0,12.0,156.0,49.0,83.0,22.0,144.0,740.0,Library for exploring and validating machine learning data.,26.0,28,True,2023-08-14 06:29:46,1.14.0,43.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",794.0,794.0,https://pypi.org/project/tensorflow-data-validation,183875.0,183884.0,,,,,,,,3.0,642.0,,,,,,,,,,,
341,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2024-02-01 15:10:05.000000,2024-02-01 15:03:00,1672.0,25.0,256.0,43.0,1313.0,258.0,362.0,685.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",107.0,28,True,2023-12-19 00:59:41,0.35.0,42.0,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,2506991.0,2506991.0,,,,,,,,3.0,,,,,,,,,,,,
342,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-01-05 18:26:12.000000,2023-10-12 07:20:40,1894.0,,928.0,225.0,454.0,52.0,264.0,15066.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,True,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,46659.0,47060.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,15.0,22061.0,3.0,,,,,,,,,,,,
343,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2023-07-09 00:54:49.000000,2023-04-19 16:47:52,581.0,,1126.0,352.0,79.0,48.0,231.0,7877.0,StarCraft II Learning Environment.,39.0,27,True,2022-07-13 12:08:43,4.0,6.0,pysc2,,,,,676.0,676.0,https://pypi.org/project/pysc2,1246.0,1643.0,,,,,,,,3.0,30993.0,,google-deepmind/pysc2,,,,,,,,,
344,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-01-31 08:27:01.000000,2024-01-31 08:27:01,13654.0,461.0,1519.0,142.0,3553.0,804.0,1059.0,5374.0,An Industrial Grade Federated Learning Framework.,100.0,27,True,2023-12-31 15:27:11,2.0.0,48.0,ETAF,,,,,,,https://pypi.org/project/ETAF,,,,,,,,,,2.0,,,,,,,,,,,,
345,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2024-01-29 15:02:34.000000,2024-01-29 15:02:34,589.0,24.0,714.0,81.0,322.0,55.0,312.0,4553.0,Uplift modeling and causal inference with machine learning algorithms.,59.0,27,True,2023-08-28 00:37:10,0.14.1,12.0,causalml,,,,,178.0,178.0,https://pypi.org/project/causalml,77497.0,77497.0,,,,,,,,2.0,,,,,,,,,,,,
346,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2023-11-02 03:20:32.000000,2023-11-02 03:20:28,249.0,,811.0,51.0,50.0,62.0,106.0,3970.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,16.0,27,True,2023-04-07 19:27:35,2.5.3,7.0,facenet-pytorch,,,,['pytorch'],1516.0,1516.0,https://pypi.org/project/facenet-pytorch,47501.0,62559.0,,,,,,,,2.0,767985.0,,,,,,,,,,,
347,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,,2012-08-24 16:14:59.000,2023-11-22 19:57:21.457000,2023-11-21 23:43:00,614.0,5.0,115.0,76.0,66.0,15.0,120.0,3650.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,27,True,2021-08-23 21:02:05,6.0.3,12.0,ftfy,conda-forge/ftfy,,,,16602.0,16602.0,https://pypi.org/project/ftfy,4450664.0,4458244.0,https://anaconda.org/conda-forge/ftfy,2023-11-22 19:57:21.457,280474.0,,,,,3.0,,,,,,,,,,,,
348,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2024-01-03 16:45:49.000000,2024-01-03 16:44:47,1195.0,3.0,402.0,83.0,54.0,57.0,202.0,3315.0,A library of reinforcement learning components and agents.,84.0,27,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],185.0,185.0,https://pypi.org/project/dm-acme,991.0,1198.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,8108.0,,,,,2.0,,,google-deepmind/acme,,,,,,,,,
349,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2023-09-14 20:07:18.000000,2021-10-29 06:15:49,2535.0,,411.0,64.0,932.0,293.0,745.0,2840.0,StellarGraph - Machine Learning on Graphs.,37.0,27,False,2020-06-30 05:15:21,1.2.1,25.0,stellargraph,,,,['tensorflow'],249.0,249.0,https://pypi.org/project/stellargraph,5147.0,5147.0,,,,,,,,2.0,,,,,,,,,,,,
350,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2024-01-22 06:44:51.000000,2024-01-22 06:44:48,3512.0,48.0,329.0,154.0,1166.0,20.0,60.0,2672.0,Neural Network Libraries.,73.0,27,True,2023-12-07 00:57:13,1.38.0,73.0,nnabla,,,,,,,https://pypi.org/project/nnabla,2778.0,2789.0,,,,,,,,3.0,907.0,,,,,,,,,,,
351,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2024-01-22 22:53:21.000000,2024-01-22 22:53:18,1699.0,2.0,409.0,45.0,351.0,22.0,345.0,2610.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",33.0,27,True,2022-04-02 15:26:25,3.3.3,58.0,foolbox,conda-forge/foolbox,,,,552.0,552.0,https://pypi.org/project/foolbox,1515.0,1808.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,12630.0,,,,,3.0,,,,,,,,,,,,
352,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2024-01-21 16:47:04.000000,2024-01-21 16:46:47,1134.0,3.0,332.0,44.0,57.0,63.0,206.0,2318.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,True,2023-06-01 22:20:25,1.3,4.0,spektral,,,,['tensorflow'],263.0,263.0,https://pypi.org/project/spektral,7199.0,7199.0,,,,,,,,2.0,,,,,,,,,,,,
353,AIF 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2024-01-11 19:35:27.000000,2023-11-21 19:33:43,419.0,3.0,783.0,93.0,267.0,146.0,95.0,2244.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",70.0,27,True,2022-09-03 03:41:16,0.5.0,10.0,aif360,conda-forge/aif360,,,,362.0,362.0,https://pypi.org/project/aif360,9897.0,10089.0,https://anaconda.org/conda-forge/aif360,2023-10-14 06:57:34.052,7902.0,,,,,2.0,,,,,,,,,,,,
354,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2023-09-22 23:38:28.000000,2023-04-03 00:19:55,1816.0,,246.0,91.0,124.0,31.0,230.0,2153.0,"NLP, before and after spaCy.",35.0,27,True,2023-04-02 22:46:00,0.13.0,29.0,textacy,conda-forge/textacy,,,,1653.0,1653.0,https://pypi.org/project/textacy,33763.0,35463.0,https://anaconda.org/conda-forge/textacy,2023-06-16 13:22:44.862,137707.0,,,,,3.0,,,,,,,,,,,,
355,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2023-10-08 14:28:44.000000,2023-10-08 14:28:43,1157.0,,207.0,36.0,1081.0,25.0,496.0,1724.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,True,2023-06-30 13:17:42,0.8.2,26.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],262.0,262.0,https://pypi.org/project/lightning-flash,1622.0,2191.0,https://anaconda.org/conda-forge/lightning-flash,2023-07-04 02:12:18.993,17096.0,,,,,2.0,,,Lightning-Universe/lightning-flash,,,,,,,,,
356,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2023-11-29 06:22:47.000000,2023-11-29 06:22:42,364.0,1.0,251.0,48.0,311.0,212.0,184.0,1718.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,42.0,27,True,2023-02-03 02:08:24,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],285.0,285.0,https://pypi.org/project/tensorflow-recommenders,390860.0,390860.0,,,,,,,,2.0,,,,,,,,,,,,
357,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2024-01-12 00:07:56.129000,2024-01-11 02:27:09,192.0,21.0,189.0,32.0,19.0,1.0,83.0,1569.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",15.0,27,True,,,41.0,autoviz,conda-forge/autoviz,,,,606.0,606.0,https://pypi.org/project/autoviz,171396.0,172938.0,https://anaconda.org/conda-forge/autoviz,2024-01-12 00:07:56.129,46270.0,,,,,3.0,,,,,,,,,,,,
358,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,,2016-10-21 23:14:52.000,2024-02-01 16:30:38.000000,2024-01-08 15:03:19,1840.0,8.0,266.0,45.0,270.0,57.0,192.0,1475.0,TensorLy: Tensor Learning in Python.,66.0,27,True,2023-01-15 00:40:26,0.8.0,8.0,tensorly,conda-forge/tensorly,,,,561.0,561.0,https://pypi.org/project/tensorly,12543.0,17809.0,https://anaconda.org/conda-forge/tensorly,2023-06-16 16:08:38.154,363421.0,,,,,3.0,,,,,,,,,,,,
359,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2024-01-04 20:19:39.000000,2024-01-04 20:19:39,950.0,4.0,563.0,107.0,283.0,13.0,300.0,1475.0,Execute Python code on the fly and display results in Tableau visualizations:.,50.0,27,True,2023-06-28 20:49:21,2.9.0,20.0,tabpy,anaconda/tabpy-client,,,,146.0,146.0,https://pypi.org/project/tabpy,10782.0,10836.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4461.0,,,,,3.0,,,,,,,,,,,,
360,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2023-10-09 07:21:10.000000,2023-09-29 00:13:39,295.0,,222.0,48.0,184.0,43.0,120.0,1358.0,Metric learning algorithms in Python.,22.0,27,True,2023-09-29 00:16:16,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],346.0,346.0,https://pypi.org/project/metric-learn,14480.0,14738.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,11096.0,,,,,2.0,,,,,,,,,,,,
361,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2024-02-01 11:52:02.000000,2024-02-01 11:51:57,1052.0,39.0,198.0,24.0,128.0,21.0,187.0,1030.0,Survival analysis built on top of scikit-learn.,19.0,27,True,2023-12-30 23:01:21,0.22.2,27.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],422.0,422.0,https://pypi.org/project/scikit-survival,44751.0,47436.0,https://anaconda.org/conda-forge/scikit-survival,2023-12-31 00:55:10.043,72503.0,,,,,2.0,,,,,,,,,,,,
362,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2024-01-23 22:33:31.000000,2024-01-23 22:31:42,797.0,11.0,111.0,30.0,400.0,64.0,309.0,978.0,BAyesian Model-Building Interface (Bambi) in Python.,36.0,27,True,2023-10-25 02:04:11,0.13.0,23.0,bambi,conda-forge/bambi,,,,103.0,103.0,https://pypi.org/project/bambi,18228.0,18983.0,https://anaconda.org/conda-forge/bambi,2023-10-27 17:16:55.433,28697.0,,,,,3.0,,,,,,,,,,,,
