,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
421,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000,2020-03-16 04:26:47,75.0,,217.0,65.0,42.0,16.0,24.0,2678.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,,,5.0,knockknock,conda-forge/knockknock,,,,955.0,955.0,https://pypi.org/project/knockknock,73863.0,74130.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,14440.0,,,,,3.0,,,,,,,,,,,,
422,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2024-04-15 22:09:08.000,2023-08-16 14:02:03,1820.0,,330.0,55.0,443.0,71.0,290.0,2395.0,Pytorch framework for doing deep learning on point clouds.,34.0,25,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,,['pytorch'],23.0,23.0,https://pypi.org/project/torch-points3d,972.0,972.0,,,,,,,,3.0,,,,,,,,,,,,
423,adapters,Adapter-Hub/adapters,nlp,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2024-04-17 07:46:05.000,2024-04-17 07:46:05,101.0,18.0,306.0,27.0,295.0,46.0,324.0,2382.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,8.0,25,True,2024-02-28 21:47:30,0.1.2,17.0,adapters,,,,['huggingface'],36.0,36.0,https://pypi.org/project/adapters,5589.0,5589.0,,,,,,,,3.0,,,,,,,,,,,,
424,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2024-03-06 06:55:28.000,2024-03-06 06:55:14,388.0,3.0,281.0,56.0,14.0,21.0,79.0,2197.0,Beautiful visualizations of how language differs among document types.,14.0,25,True,2017-03-13 05:31:21,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,526.0,526.0,https://pypi.org/project/scattertext,14519.0,15605.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,86885.0,,,,,3.0,,,,,,,,,,,,
425,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-02-10 10:19:11.000,2024-02-10 10:17:50,226.0,9.0,243.0,47.0,92.0,20.0,115.0,2137.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,25,True,2023-06-22 13:11:20,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",109.0,109.0,https://pypi.org/project/causalnex,3557.0,3557.0,,,,,,,,3.0,,,mckinsey/causalnex,,,,,,,,,
426,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2024-03-05 11:46:16.000,2024-03-05 11:46:12,2314.0,12.0,233.0,37.0,38.0,5.0,114.0,2084.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,25,True,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,228.0,228.0,https://pypi.org/project/karateclub,3636.0,4135.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,22484.0,,,,,2.0,,,,,,,,,,,,
427,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2024-03-17 06:23:46.000,2023-04-20 14:53:46,460.0,,233.0,49.0,49.0,23.0,91.0,1593.0,Contextually-keyed word vectors.,19.0,25,True,2023-04-17 13:11:14,2.0.2,18.0,sense2vec,conda-forge/sense2vec,,,,352.0,352.0,https://pypi.org/project/sense2vec,2825.0,4825.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,36434.0,,,,,3.0,,64551.0,,,,,,,,,,
428,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000,2023-09-26 07:34:28,1378.0,,304.0,27.0,379.0,38.0,155.0,1559.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,25,True,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,,['paddle'],54.0,54.0,https://pypi.org/project/pgl,636.0,636.0,,,,,,,,2.0,,,,,,,,,,,,
429,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000,2023-08-12 06:34:27,161.0,,267.0,49.0,87.0,22.0,190.0,1526.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,25,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],535.0,535.0,https://pypi.org/project/gplearn,7038.0,7183.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6714.0,,,,,3.0,,,,,,,,,,,,
430,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2024-01-04 20:19:39.000,2024-01-04 20:19:39,950.0,,562.0,108.0,283.0,16.0,300.0,1497.0,Execute Python code on the fly and display results in Tableau visualizations:.,50.0,25,True,2023-06-28 20:49:21,2.9.0,20.0,tabpy,anaconda/tabpy-client,,,,156.0,156.0,https://pypi.org/project/tabpy,7462.0,7515.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4488.0,,,,,3.0,,,,,,,,,,,,
431,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2024-02-29 10:49:59.696,2024-02-28 20:15:02,673.0,6.0,161.0,48.0,161.0,18.0,381.0,1318.0,moDel Agnostic Language for Exploration and eXplanation.,24.0,25,True,2022-09-10 12:32:33,python-v1.5.0,7.0,dalex,conda-forge/dalex,,,,159.0,159.0,https://pypi.org/project/dalex,17415.0,17728.0,https://anaconda.org/conda-forge/dalex,2024-02-29 10:49:59.696,12245.0,,,,,3.0,,,,,,,,,,,,
432,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000,2023-10-12 14:56:47,1107.0,,231.0,35.0,68.0,52.0,206.0,1220.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,25,True,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,,['tensorflow'],125.0,125.0,https://pypi.org/project/innvestigate,1112.0,1116.0,,,,,,,,3.0,,98.0,,,,,,,,,,
433,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2024-04-16 18:02:40.000,2024-04-16 18:02:40,396.0,2.0,172.0,26.0,32.0,4.0,129.0,1188.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,25,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],517.0,517.0,https://pypi.org/project/prince,85916.0,86255.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,17984.0,,,,,3.0,,,,,,,,,,,,
434,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-11-24 11:08:54.000,2023-11-24 11:08:47,208.0,,83.0,33.0,109.0,7.0,18.0,1178.0,,21.0,25,False,2023-06-29 15:03:07,0.1.6,7.0,rlax,,,,['jax'],221.0,221.0,https://pypi.org/project/rlax,1479712.0,1479712.0,,,,,,,,3.0,,,google-deepmind/rlax,,,,,,,,,
435,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2024-04-11 07:53:49.000,2024-04-11 07:53:48,85.0,7.0,226.0,20.0,19.0,5.0,87.0,1176.0,Implementation of the node2vec algorithm.,15.0,25,True,2022-08-01 11:34:27,0.4.6,9.0,node2vec,conda-forge/node2vec,,,,596.0,596.0,https://pypi.org/project/node2vec,73488.0,73875.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,27542.0,,,,,2.0,,,,,,,,,,,,
436,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-09-20 15:32:40.000,2023-09-20 15:32:36,567.0,,181.0,48.0,61.0,,68.0,977.0,Training neural models with structured signals.,38.0,25,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],435.0,435.0,https://pypi.org/project/neural-structured-learning,23864.0,23864.0,,,,,,,,3.0,,,,,,,,,,,,
437,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2024-04-13 19:16:27.000,2024-02-07 23:40:03,16569.0,41.0,357.0,44.0,1615.0,292.0,2961.0,857.0,An open-source application for biological image analysis.,143.0,25,True,2023-08-14 19:59:48,4.2.6,48.0,cellprofiler,,,,,20.0,20.0,https://pypi.org/project/cellprofiler,625.0,679.0,,,,,,,,3.0,,6757.0,,,,,,,,,,
438,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2024-04-18 07:29:14.000,2024-04-15 19:58:57,3088.0,70.0,111.0,16.0,269.0,12.0,143.0,753.0,Python bindings for MPI.,26.0,25,True,2024-04-14 10:39:44,3.1.6,13.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,226251.0,283837.0,https://anaconda.org/conda-forge/mpi4py,2024-04-15 09:42:38.104,2397684.0,,,,,3.0,,22490.0,,,,,,,,,,
439,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-04-16 00:57:54.000,2024-04-16 00:57:53,841.0,7.0,127.0,29.0,88.0,32.0,75.0,595.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,19.0,25,True,2023-08-10 00:18:33,1.14.0,37.0,ml-metadata,,,,,426.0,426.0,https://pypi.org/project/ml-metadata,68395.0,68430.0,,,,,,,,3.0,,2136.0,,,,,,,,,,
440,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2024-04-18 16:17:56.000,2024-03-19 09:57:11,5646.0,61.0,91.0,14.0,752.0,15.0,438.0,420.0,Lightwood is Legos for Machine Learning.,46.0,25,True,2024-03-19 10:28:37,24.3.3.1,32.0,lightwood,,,,['pytorch'],58.0,58.0,https://pypi.org/project/lightwood,6383.0,6383.0,,,,,,,,3.0,,,,,,,,,,,,
441,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2024-02-11 07:50:28.337,2024-02-11 00:53:13,766.0,8.0,83.0,13.0,30.0,6.0,48.0,366.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,18.0,25,True,2024-02-11 00:58:17,3.1.0,57.0,pymap3d,conda-forge/pymap3d,,,,385.0,385.0,https://pypi.org/project/pymap3d,127317.0,128911.0,https://anaconda.org/conda-forge/pymap3d,2024-02-11 07:50:28.337,68555.0,,,,,3.0,,,,,,,,,,,,
442,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2024-04-17 21:22:38.000,2024-04-17 21:22:38,542.0,20.0,56.0,40.0,293.0,16.0,60.0,299.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",41.0,25,True,2024-04-05 02:41:26,1.2.9,56.0,gokart,,,,,75.0,75.0,https://pypi.org/project/gokart,4387.0,4387.0,,,,,,,,3.0,,,,,,,,,,,,
443,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2024-04-07 07:22:34.000,2024-03-22 18:35:27,1053.0,5.0,5195.0,1403.0,372.0,,50.0,22996.0,An awesome Data Science repository to learn and apply for real world problems.,240.0,24,True,2023-10-31 06:59:31,2023.10.31,7.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
444,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2024-04-05 19:03:17.000,2022-11-08 22:11:16,98.0,,1758.0,205.0,73.0,85.0,36.0,10025.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,24,False,,,,english-words,,,,,2.0,2.0,https://pypi.org/project/english-words,61142.0,61142.0,,,,,,,,3.0,,,,,,,,,,,,
445,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-02-17 08:10:07.000,2023-11-19 13:26:15,334.0,,946.0,45.0,33.0,63.0,112.0,4915.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",20.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],188.0,188.0,https://pypi.org/project/scikit-opt,3321.0,3321.0,,,,,,,,3.0,,,,,,,,,,,,
446,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2023-07-29 21:28:21.000,2023-07-05 18:14:28,901.0,,539.0,104.0,617.0,85.0,606.0,4194.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,24,True,2022-08-21 12:49:43,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,571332.0,573055.0,https://anaconda.org/conda-forge/yellowbrick,2023-06-16 19:21:13.554,75836.0,,,,,3.0,,,,,,,,,,,,
447,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2024-03-03 01:58:14.000,2024-03-03 01:31:19,180.0,1.0,381.0,162.0,84.0,75.0,101.0,3177.0,A deep learning library for video understanding research.,55.0,24,True,2021-09-10 17:02:20,0.1.3,2.0,pytorchvideo,,,,['pytorch'],,,https://pypi.org/project/pytorchvideo,60745.0,60745.0,,,,,,,,3.0,,,,,,,,,,,,
448,Towhee,towhee-io/towhee,others,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-01-20 00:01:11.000,2024-01-20 00:01:11,1576.0,,233.0,29.0,2015.0,1.0,652.0,2970.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,35.0,24,True,2023-12-05 02:33:36,1.1.3,16.0,towhee,,,,,,,https://pypi.org/project/towhee,3335.0,3429.0,,,,,,,,3.0,,2642.0,,,,,,,,,,
449,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000,2023-11-02 03:13:52,1297.0,,316.0,93.0,2157.0,195.0,982.0,2675.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,True,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,15174.0,15174.0,,,,,,,,3.0,,,,,,,,,,,,
450,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-04-05 13:21:22.787,2024-04-05 11:33:33,2908.0,40.0,969.0,122.0,515.0,56.0,300.0,2548.0,IPython Parallel: Interactive Parallel Computing in Python.,113.0,24,True,,,30.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,310996.0,334411.0,https://anaconda.org/conda-forge/ipyparallel,2024-04-05 13:21:22.787,983447.0,,,,,3.0,,,,,,,,,,,,
451,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2024-04-15 21:12:13.000,2023-07-01 21:40:58,1936.0,,340.0,40.0,89.0,24.0,157.0,2481.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,24,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,2193.0,2193.0,,,,,,,,3.0,,,,,,,,,,,,
452,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000,2023-10-23 17:59:40,755.0,,317.0,30.0,695.0,11.0,151.0,2477.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,True,2022-07-02 17:57:17,0.2.3,5.0,promptsource,,,,,88.0,88.0,https://pypi.org/project/promptsource,329.0,329.0,,,,,,,,3.0,,,,,,,,,,,,
453,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-02-10 12:55:47.000,2023-07-23 14:42:27,191.0,,461.0,38.0,239.0,18.0,280.0,2474.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,24,True,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,39290.0,39516.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,6348.0,,,,,2.0,,,,,,,,,,,,
454,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2024-02-27 19:08:27.000,2024-02-27 19:08:26,65.0,2.0,126.0,22.0,23.0,36.0,13.0,2438.0,Fuzzy String Matching in Python.,13.0,24,True,,,2.0,thefuzz,conda-forge/thefuzz,,,,2363.0,2363.0,https://pypi.org/project/thefuzz,1164157.0,1164963.0,https://anaconda.org/conda-forge/thefuzz,2024-01-19 20:25:57.501,21778.0,,,,,3.0,,,,,,,,,,,,
455,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000,2020-12-31 13:27:01,120.0,,606.0,89.0,29.0,19.0,52.0,2330.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,566.0,566.0,https://pypi.org/project/python_speech_features,30442.0,30442.0,,,,,,,,3.0,,,,,,,,,,,,
456,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2024-04-16 18:19:22.000,2024-04-16 18:19:18,864.0,8.0,427.0,59.0,327.0,84.0,92.0,1865.0,Library for training machine learning models with privacy for training data.,58.0,24,True,2024-02-14 19:18:00,0.9.0,18.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,18455.0,18457.0,,,,,,,,3.0,,151.0,,,,,,,,,,
457,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2024-03-29 21:12:28.000,2023-12-04 14:09:45,571.0,,128.0,56.0,450.0,57.0,102.0,1832.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,29.0,24,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,96.0,96.0,https://pypi.org/project/hivemind,5649.0,5649.0,,,,,,,,3.0,,,,,,,,,,,,
458,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000,2023-01-04 06:06:27,1221.0,,302.0,57.0,1313.0,200.0,810.0,1811.0,A toolkit for reproducible reinforcement learning research.,79.0,24,False,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],101.0,101.0,https://pypi.org/project/garage,566.0,566.0,,,,,,,,3.0,,,,,,,,,,,,
459,orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2024-04-01 02:54:47.033,2024-03-31 23:27:50,918.0,37.0,135.0,33.0,440.0,49.0,353.0,1799.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,20.0,24,True,2024-04-01 00:44:51,1.1.4.9,32.0,orbit-ml,conda-forge/orbit-ml,,,,53.0,53.0,https://pypi.org/project/orbit-ml,19210.0,19425.0,https://anaconda.org/conda-forge/orbit-ml,2024-04-01 02:54:47.033,5817.0,,,,,3.0,,,,,,,,,,,,
460,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-03-29 11:40:20.000,2024-03-29 09:49:56,639.0,1.0,267.0,27.0,184.0,10.0,389.0,1615.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",23.0,24,True,2022-05-28 10:07:13,1.3,15.0,talos,,,,['tensorflow'],174.0,174.0,https://pypi.org/project/talos,1633.0,1633.0,,,,,,,,3.0,,,,,,,,,,,,
461,azureml-examples,Azure/azureml-examples,ml-experiments,,https://github.com/Azure/azureml-examples,https://github.com/Azure/azureml-examples,MIT,2020-08-21 18:04:26.000,2024-04-18 17:40:09.000,2024-04-18 15:24:57,1390.0,83.0,1213.0,2638.0,2844.0,125.0,147.0,1545.0,"Official community-driven Azure Machine Learning examples, tested with GitHub Actions.",227.0,24,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
462,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2023-11-28 23:16:10.000,2023-09-10 06:51:22,1752.0,,196.0,43.0,257.0,51.0,212.0,1238.0,Python audio and music signal processing library.,20.0,24,True,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,412.0,412.0,https://pypi.org/project/madmom,2088.0,2088.0,,,,,,,,3.0,,,,,,,,,,,,
