,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url,new_addition
406,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2023-10-23 02:26:28.000,2020-05-03 07:13:22,108.0,,582.0,140.0,31.0,59.0,54.0,5512.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,flashtext,conda-forge/flashtext,,,,1505.0,1505.0,https://pypi.org/project/flashtext,1019668.0,1020094.0,https://anaconda.org/conda-forge/flashtext,2023-06-16 19:20:49.106,18330.0,,,,,3.0,,,,,,,,,,,,,
407,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-12-19 09:38:24.000,2023-04-28 16:55:30,521.0,,432.0,61.0,90.0,31.0,88.0,4868.0,Finding duplicate images made easy!.,15.0,25,True,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,,['tensorflow'],85.0,85.0,https://pypi.org/project/imagededup,16048.0,16048.0,,,,,,,,3.0,,,,,,,,,,,,,
408,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2024-02-15 14:07:28.000,2024-02-15 13:25:24,3445.0,113.0,586.0,94.0,3793.0,171.0,1353.0,4794.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,88.0,25,True,2024-01-30 17:28:04,1.34.0,74.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
409,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2024-02-05 17:41:34.000,2023-10-05 16:17:35,6152.0,,513.0,154.0,1903.0,301.0,1328.0,4345.0,ArrayFire: a general purpose GPU library.,88.0,25,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,948.0,1000.0,,,,,,,,3.0,5411.0,,,,,,,,,,,,
410,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2024-01-23 06:02:21.000,2023-10-30 16:34:46,179.0,,367.0,163.0,84.0,73.0,101.0,3105.0,A deep learning library for video understanding research.,55.0,25,True,2021-09-10 17:02:20,0.1.3,2.0,pytorchvideo,,,,['pytorch'],,,https://pypi.org/project/pytorchvideo,84937.0,84937.0,,,,,,,,3.0,,,,,,,,,,,,,
411,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2024-01-21 12:42:30.000,2023-11-25 05:36:27,4323.0,3.0,559.0,41.0,995.0,209.0,677.0,3070.0,"A unified, comprehensive and efficient recommendation library.",70.0,25,True,2023-11-04 11:23:19,1.2.0,10.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,1902.0,2016.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,4469.0,,,,,3.0,,,,,,,,,,,,,
412,Towhee,towhee-io/towhee,others,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-01-20 00:01:11.000,2024-01-20 00:01:11,1576.0,6.0,237.0,38.0,2015.0,3.0,648.0,2899.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,35.0,25,True,2023-12-05 02:33:36,1.1.3,16.0,towhee,,,,,,,https://pypi.org/project/towhee,3451.0,3551.0,,,,,,,,3.0,2622.0,,,,,,,,,,,,
413,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2024-02-14 22:05:03.000,2024-02-14 22:04:33,2296.0,30.0,687.0,80.0,204.0,187.0,465.0,2687.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",151.0,25,True,,,,tf-agents,,,,['tensorflow'],,,https://pypi.org/project/tf-agents,39876.0,39876.0,,,,,,,,3.0,,,,,,,,,,,,,
414,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-11-01 10:12:46.000,2022-10-05 16:26:03,376.0,,217.0,49.0,481.0,34.0,70.0,2687.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,202.0,202.0,https://pypi.org/project/m2cgen,14662.0,14663.0,,,,,,,,3.0,62.0,,,,,,,,,,,,
415,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000,2023-11-02 03:13:52,1297.0,,315.0,93.0,2157.0,195.0,982.0,2669.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",52.0,25,True,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,14191.0,14191.0,,,,,,,,3.0,,,,,,,,,,,,,
416,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2024-01-10 07:43:27.000,2023-07-19 07:40:10,212.0,,132.0,29.0,200.0,16.0,73.0,2654.0,HiPlot makes understanding high dimensional data easy.,9.0,25,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,374.0,374.0,https://pypi.org/project/hiplot,22711.0,26357.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,175027.0,,,,,3.0,,,,,,,,,,,,,
417,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2024-02-12 23:53:19.000,2023-08-16 14:02:03,1820.0,,328.0,56.0,442.0,71.0,290.0,2367.0,Pytorch framework for doing deep learning on point clouds.,34.0,25,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,,['pytorch'],23.0,23.0,https://pypi.org/project/torch-points3d,646.0,646.0,,,,,,,,3.0,,,,,,,,,,,,,
418,adapters,Adapter-Hub/adapters,nlp,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2024-02-12 21:25:02.000,2024-01-31 19:48:02,86.0,23.0,300.0,29.0,281.0,45.0,311.0,2301.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,8.0,25,True,2024-01-09 21:16:07,0.1.1,16.0,adapters,,,,['huggingface'],20.0,20.0,https://pypi.org/project/adapters,4203.0,4203.0,,,,,,,,3.0,,,,,,,,,,,,,
419,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2024-01-20 15:37:00.000,2023-10-30 19:39:59,63.0,,123.0,22.0,23.0,36.0,13.0,2289.0,Fuzzy String Matching in Python.,12.0,25,True,,,2.0,thefuzz,conda-forge/thefuzz,,,,2078.0,2078.0,https://pypi.org/project/thefuzz,1019719.0,1020517.0,https://anaconda.org/conda-forge/thefuzz,2024-01-19 20:25:57.501,19971.0,,,,,3.0,,,,,,,,,,,,,
420,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-01-25 19:00:06.000,2023-07-12 18:14:01,1515.0,,244.0,67.0,59.0,31.0,186.0,2052.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,25,True,2023-07-12 18:26:08,2.0.1,13.0,ampligraph,,,,['tensorflow'],49.0,49.0,https://pypi.org/project/ampligraph,682.0,682.0,,,,,,,,2.0,,,,,,,,,,,,,
421,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000,2023-09-26 17:27:56,255.0,,198.0,29.0,65.0,5.0,83.0,1969.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,25,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],307.0,307.0,https://pypi.org/project/checklist,11475.0,11659.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6808.0,,,,,3.0,,,,,,,,,,,,,
422,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2024-02-14 21:09:50.000,2024-02-14 19:57:23,861.0,13.0,424.0,62.0,325.0,80.0,92.0,1851.0,Library for training machine learning models with privacy for training data.,58.0,25,True,2024-02-14 19:18:00,0.9.0,18.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,14101.0,14103.0,,,,,,,,3.0,136.0,,,,,,,,,,,,
423,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000,2022-02-12 02:32:06,1636.0,,159.0,61.0,66.0,65.0,129.0,1793.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,362.0,362.0,https://pypi.org/project/hypertools,521.0,521.0,,,,,,,,3.0,30.0,,,,,,,,,,,,
424,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000,2023-08-12 06:34:27,161.0,,266.0,50.0,87.0,23.0,188.0,1484.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,25,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],499.0,499.0,https://pypi.org/project/gplearn,5529.0,5677.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6531.0,,,,,3.0,,,,,,,,,,,,,
425,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2024-01-31 22:47:54.000,2024-01-31 09:58:21,4206.0,6.0,280.0,83.0,641.0,18.0,608.0,1245.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,25,True,2024-01-31 22:49:04,24.01,31.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,26700.0,39059.0,https://anaconda.org/conda-forge/pysal,2023-10-04 23:43:19.864,531445.0,,,,,3.0,,,,,,,,,,,,,
426,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-11-24 07:58:55.401,2023-11-09 17:20:43,139.0,,108.0,21.0,103.0,36.0,73.0,1050.0,Python 3.8+ toolbox for submitting jobs to Slurm.,23.0,25,True,2021-02-01 10:18:48,1.2.0,10.0,submitit,conda-forge/submitit,,,,2133.0,2133.0,https://pypi.org/project/submitit,261785.0,262589.0,https://anaconda.org/conda-forge/submitit,2023-11-24 07:58:55.401,33771.0,,,,,3.0,,,,,,,,,,,,,
427,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-09-20 15:32:40.000,2023-09-20 15:32:36,567.0,,183.0,49.0,61.0,,68.0,975.0,Training neural models with structured signals.,38.0,25,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],421.0,421.0,https://pypi.org/project/neural-structured-learning,15346.0,15346.0,,,,,,,,3.0,,,,,,,,,,,,,
428,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-02-15 16:30:06.000,2024-02-15 16:30:05,1515.0,127.0,58.0,13.0,397.0,24.0,456.0,962.0,dstack is an open-source toolkit for running GPU workloads on any cloud. It works seamlessly with any cloud GPU..,17.0,25,True,2024-02-15 09:48:39,0.15.1,46.0,dstack,,,,,14.0,14.0,https://pypi.org/project/dstack,1938.0,1938.0,,,,,,,,3.0,,,,,,,,,,,,,
429,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2024-02-07 23:40:06.000,2024-02-07 23:40:03,16569.0,41.0,354.0,44.0,1612.0,281.0,2959.0,838.0,An open-source application for biological image analysis.,143.0,25,True,2023-08-14 19:59:48,4.2.6,48.0,cellprofiler,,,,,20.0,20.0,https://pypi.org/project/cellprofiler,775.0,828.0,,,,,,,,3.0,6532.0,,,,,,,,,,,,
430,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2024-01-08 13:33:30.000,2024-01-08 13:19:20,1302.0,3.0,147.0,50.0,56.0,23.0,65.0,818.0,Computer Vision in Python.,34.0,25,True,2022-06-28 14:25:55,1.4.13,10.0,mahotas,conda-forge/mahotas,,,,1200.0,1200.0,https://pypi.org/project/mahotas,10368.0,19304.0,https://anaconda.org/conda-forge/mahotas,2023-07-26 22:41:29.989,393186.0,,,,,3.0,,,,,,,,,,,,,
431,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2024-02-15 16:02:15.000,2024-02-15 15:38:28,3039.0,55.0,109.0,17.0,259.0,10.0,136.0,736.0,Python bindings for MPI.,26.0,25,True,2023-10-04 09:04:22,3.1.5,12.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,263602.0,321973.0,https://anaconda.org/conda-forge/mpi4py,2023-10-17 08:36:29.714,2316062.0,,,,,3.0,20218.0,,,,,,,,,,,,
432,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2024-02-13 15:18:25.000,2024-02-13 15:18:25,17084.0,33.0,108.0,27.0,3566.0,486.0,3378.0,476.0,"Keep code, data, containers under control with git and git-annex.",55.0,25,True,2024-02-02 23:10:33,0.19.6,100.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,19873.0,29450.0,https://anaconda.org/conda-forge/datalad,2024-02-03 04:09:03.909,421389.0,,,,,3.0,,,,,,,,,,,,,
433,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2024-02-10 05:41:03.000,2024-02-10 05:41:02,526.0,13.0,54.0,40.0,273.0,15.0,60.0,297.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",37.0,25,True,2024-01-16 10:19:09,1.2.6,53.0,gokart,,,,,74.0,74.0,https://pypi.org/project/gokart,4031.0,4031.0,,,,,,,,3.0,,,,,,,,,,,,,
434,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2023-12-04 21:17:36.000,2022-11-08 22:11:16,98.0,,1739.0,203.0,70.0,82.0,36.0,9822.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,24,False,,,,english-words,,,,,2.0,2.0,https://pypi.org/project/english-words,252910.0,252910.0,,,,,,,,3.0,,,,,,,,,,,,,
435,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2023-12-26 10:14:09.000,2023-11-19 13:26:15,334.0,3.0,935.0,46.0,32.0,62.0,112.0,4737.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",20.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],176.0,176.0,https://pypi.org/project/scikit-opt,2458.0,2458.0,,,,,,,,3.0,,,,,,,,,,,,,
436,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2024-01-26 20:28:01.000,2023-12-09 00:22:24,2360.0,1.0,681.0,164.0,60.0,7.0,704.0,3018.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,28.0,24,True,2023-10-23 21:02:38,1.6.0,20.0,,bioconda/deepvariant,,,['tensorflow'],,,,,908.0,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,61703.0,,,,,3.0,4701.0,,,,,,,,,,,,
437,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-06-30 21:16:15.000,2023-06-30 21:16:10,470.0,,311.0,66.0,315.0,43.0,124.0,2714.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],49.0,49.0,https://pypi.org/project/ddsp,1836.0,2169.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14681.0,,,,,3.0,,,,,,,,,,,,,
438,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2023-09-26 21:01:12.000,2023-09-26 21:01:10,548.0,,468.0,97.0,43.0,75.0,240.0,2705.0,Learning to Rank in TensorFlow.,33.0,24,True,2023-06-03 06:14:49,0.5.3,18.0,tensorflow_ranking,,,,['tensorflow'],,,https://pypi.org/project/tensorflow_ranking,97604.0,97604.0,,,,,,,,3.0,,,,,,,,,,,,,
439,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000,2020-03-16 04:26:47,75.0,,217.0,65.0,42.0,17.0,23.0,2661.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,24,False,,,5.0,knockknock,conda-forge/knockknock,,,,889.0,889.0,https://pypi.org/project/knockknock,58630.0,58905.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,14304.0,,,,,3.0,,,,,,,,,,,,,
440,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2023-12-11 14:10:13.000,2023-12-11 14:10:09,768.0,6.0,597.0,178.0,75.0,13.0,562.0,2593.0,Python sync/async framework for Interactive Brokers API.,36.0,24,True,,,22.0,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,33408.0,34108.0,https://anaconda.org/conda-forge/ib-insync,2023-06-16 16:16:07.159,38506.0,,,,,3.0,,,,,,,,,,,,,
441,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-02-08 09:42:44.000,2024-02-08 09:42:43,2880.0,25.0,965.0,121.0,506.0,58.0,295.0,2532.0,IPython Parallel: Interactive Parallel Computing in Python.,113.0,24,True,,,28.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,197197.0,207361.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,955482.0,,,,,3.0,,,,,,,,,,,,,
442,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-02-10 12:55:47.000,2023-07-23 14:42:27,191.0,,453.0,38.0,239.0,16.0,279.0,2421.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,24,True,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,37951.0,38188.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,6173.0,,,,,2.0,,,,,,,,,,,,,
443,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2024-01-22 06:09:24.000,2023-07-01 21:40:58,1936.0,,329.0,40.0,86.0,21.0,157.0,2394.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,24,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,1765.0,1765.0,,,,,,,,2.0,,,,,,,,,,,,,
444,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000,2023-10-23 17:59:40,755.0,,308.0,28.0,695.0,11.0,150.0,2375.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,True,2022-07-02 17:57:17,0.2.3,5.0,promptsource,,,,,86.0,86.0,https://pypi.org/project/promptsource,525.0,525.0,,,,,,,,3.0,,,,,,,,,,,,,
445,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000,2020-12-31 13:27:01,120.0,,605.0,90.0,29.0,19.0,52.0,2310.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,508.0,508.0,https://pypi.org/project/python_speech_features,26278.0,26278.0,,,,,,,,3.0,,,,,,,,,,,,,
446,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000,2023-07-04 21:11:26,451.0,,255.0,57.0,56.0,19.0,50.0,2203.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],643.0,643.0,https://pypi.org/project/pytorch-nlp,5722.0,5722.0,,,,,,,,3.0,,,,,,,,,,,,,
447,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2024-02-15 07:22:33.000,2024-02-15 07:22:29,387.0,2.0,279.0,56.0,14.0,21.0,78.0,2185.0,Beautiful visualizations of how language differs among document types.,14.0,24,True,2017-03-13 05:31:21,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,493.0,493.0,https://pypi.org/project/scattertext,11807.0,12912.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,86243.0,,,,,3.0,,,,,,,,,,,,,
448,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000,2023-01-04 06:06:27,1221.0,,299.0,57.0,1313.0,200.0,810.0,1785.0,A toolkit for reproducible reinforcement learning research.,79.0,24,False,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],99.0,99.0,https://pypi.org/project/garage,674.0,674.0,,,,,,,,3.0,,,,,,,,,,,,,
