,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,trending,maven_id,maven_url,snap_id
414,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-12-28 17:29:56.000000,2023-12-19 15:23:45,3395.0,130.0,580.0,93.0,3746.0,256.0,1251.0,4740.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,88.0,25,True,2023-11-29 17:06:56,1.32.0,72.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
415,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2023-06-16 19:25:40.006000,2022-08-23 22:54:23,1046.0,,953.0,238.0,214.0,45.0,200.0,4315.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,False,2021-05-10 18:04:30,1.0.3,6.0,tensortrade,conda-forge/tensortrade,,,,50.0,50.0,https://pypi.org/project/tensortrade,531.0,631.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,3229.0,,,,,3.0,,,,,,,,,,,,,
416,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2023-11-05 23:29:16.000000,2023-10-05 16:17:35,6152.0,1.0,513.0,154.0,1902.0,296.0,1326.0,4308.0,ArrayFire: a general purpose GPU library.,88.0,25,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,844.0,893.0,,,,,,,,3.0,5048.0,,,,,,,,,,,,
417,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2023-10-12 09:43:46.000000,2023-10-12 08:57:51,209.0,1.0,304.0,85.0,92.0,43.0,32.0,3425.0,Python library that makes it easy for data scientists to create charts.,25.0,25,True,2023-10-12 09:01:22,4.0.5,25.0,chartify,conda-forge/chartify,,,,73.0,73.0,https://pypi.org/project/chartify,3993.0,4472.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,29233.0,,,,,3.0,,,,,,,,,,,,,
418,Towhee,towhee-io/towhee,others,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-12-05 02:50:26.000000,2023-12-04 04:34:26,1573.0,7.0,243.0,46.0,2014.0,5.0,643.0,2907.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,34.0,25,True,2023-12-05 02:33:36,1.1.3,16.0,towhee,,,,,,,https://pypi.org/project/towhee,2815.0,2923.0,,,,,,,,3.0,2614.0,,,,,,,,,,,,
419,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2023-12-09 22:16:59.000000,2023-07-19 07:40:10,212.0,,131.0,30.0,199.0,16.0,73.0,2635.0,HiPlot makes understanding high dimensional data easy.,9.0,25,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,365.0,365.0,https://pypi.org/project/hiplot,24956.0,28694.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,171993.0,,,,,3.0,,,,,,,,,,,,,
420,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2023-12-28 16:09:09.000000,2023-07-23 14:42:27,191.0,,445.0,38.0,238.0,17.0,276.0,2379.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,25,True,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,33524.0,33773.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,5977.0,,,,,2.0,,,,,,,,,,,,,
421,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2023-12-25 20:29:52.000000,2023-08-16 14:02:03,1820.0,,326.0,56.0,442.0,70.0,290.0,2330.0,Pytorch framework for doing deep learning on point clouds.,34.0,25,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,,['pytorch'],20.0,20.0,https://pypi.org/project/torch-points3d,651.0,651.0,,,,,,,,3.0,,,,,,,,,,,,,
422,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,2.0,300.0,28.0,695.0,11.0,150.0,2302.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,25,True,2022-07-02 17:57:17,0.2.3,5.0,promptsource,,,,,74.0,74.0,https://pypi.org/project/promptsource,3131.0,3131.0,,,,,,,,3.0,,,,,,,,,,,,,
423,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,603.0,90.0,29.0,19.0,52.0,2302.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,481.0,481.0,https://pypi.org/project/python_speech_features,120564.0,120564.0,,,,,,,,3.0,,,,,,,,,,,,,
424,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2023-10-15 09:57:16.000000,2023-05-15 21:21:45,660.0,,223.0,39.0,136.0,5.0,129.0,2216.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,24.0,25,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,145.0,145.0,https://pypi.org/project/norfair,4932.0,4939.0,,,,,,,,3.0,295.0,,,,,,,,,,,,
425,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-12-20 18:18:16.000000,2023-07-11 07:11:36,210.0,,234.0,46.0,87.0,18.0,115.0,2055.0,A Python library that helps data scientists to infer causation rather than observing correlation.,35.0,25,True,2023-06-22 13:11:20,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",105.0,105.0,https://pypi.org/project/causalnex,2834.0,2834.0,,,,,,,,3.0,,mckinsey/causalnex,,,,,,,,,,,
426,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,,240.0,67.0,58.0,30.0,186.0,2041.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,25,True,2023-07-12 18:26:08,2.0.1,13.0,ampligraph,,,,['tensorflow'],47.0,47.0,https://pypi.org/project/ampligraph,723.0,723.0,,,,,,,,2.0,,,,,,,,,,,,,
427,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-12-14 21:45:46.000000,2023-12-14 21:45:38,856.0,20.0,421.0,62.0,319.0,80.0,92.0,1834.0,Library for training machine learning models with privacy for training data.,58.0,25,True,2023-10-10 20:00:05,0.8.12,17.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,17551.0,17553.0,,,,,,,,2.0,128.0,,,,,,,,,,,,
428,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000000,2022-02-12 02:32:06,1636.0,,158.0,61.0,66.0,65.0,129.0,1794.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,352.0,352.0,https://pypi.org/project/hypertools,613.0,613.0,,,,,,,,3.0,30.0,,,,,,,,,,,,
429,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-12-05 17:37:33.000000,2023-12-04 14:09:45,571.0,4.0,119.0,54.0,447.0,55.0,102.0,1738.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,29.0,25,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,84.0,84.0,https://pypi.org/project/hivemind,5261.0,5261.0,,,,,,,,3.0,,,,,,,,,,,,,
430,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,304.0,27.0,379.0,73.0,120.0,1550.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,25,True,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,,['paddle'],47.0,47.0,https://pypi.org/project/pgl,939.0,939.0,,,,,,,,2.0,,,,,,,,,,,,,
431,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,,297.0,54.0,115.0,46.0,30.0,1459.0,Interpretability and explainability of data and machine learning models.,41.0,25,True,2023-07-01 11:47:13,0.3.0,3.0,aix360,,,,,86.0,86.0,https://pypi.org/project/aix360,1668.0,1668.0,,,,,,,,3.0,,,,,,,,,,,,,
432,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2023-12-11 14:44:53.000000,2023-12-11 14:44:44,4204.0,4.0,280.0,84.0,640.0,15.0,607.0,1229.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,25,True,2023-08-01 02:38:24,23.07,28.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,20039.0,32913.0,https://anaconda.org/conda-forge/pysal,2023-10-04 23:43:19.864,527851.0,,,,,3.0,,,,,,,,,,,,,
433,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2023-06-16 13:22:22.238000,2022-12-22 14:52:10,805.0,,143.0,35.0,214.0,107.0,152.0,1202.0,Real-time stream processing for python.,48.0,25,True,,,16.0,streamz,conda-forge/streamz,,,,437.0,437.0,https://pypi.org/project/streamz,21383.0,31330.0,https://anaconda.org/conda-forge/streamz,2023-06-16 13:22:22.238,746056.0,,,,,3.0,,,,,,,,,,,,,
434,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2023-11-28 23:16:10.000000,2023-09-10 06:51:22,1752.0,,187.0,41.0,257.0,51.0,211.0,1192.0,Python audio and music signal processing library.,20.0,25,True,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,386.0,386.0,https://pypi.org/project/madmom,2490.0,2490.0,,,,,,,,3.0,,,,,,,,,,,,,
435,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,2.0,233.0,37.0,68.0,52.0,205.0,1191.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,25,True,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,,['tensorflow'],114.0,114.0,https://pypi.org/project/innvestigate,760.0,765.0,,,,,,,,3.0,87.0,,,,,,,,,,,,
436,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-11-24 11:08:54.000000,2023-11-24 11:08:47,208.0,2.0,81.0,33.0,109.0,7.0,18.0,1136.0,,21.0,25,False,2023-06-29 15:03:07,0.1.6,7.0,rlax,,,,['jax'],193.0,193.0,https://pypi.org/project/rlax,1123181.0,1123181.0,,,,,,,,3.0,,google-deepmind/rlax,,,,,,,,,,,
437,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-09-20 15:32:40.000000,2023-09-20 15:32:36,567.0,,184.0,49.0,61.0,,68.0,974.0,Training neural models with structured signals.,38.0,25,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],402.0,402.0,https://pypi.org/project/neural-structured-learning,14844.0,14844.0,,,,,,,,3.0,,,,,,,,,,,,,
438,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2023-12-28 14:42:30.000000,2023-12-28 14:27:44,3007.0,103.0,107.0,16.0,249.0,10.0,129.0,724.0,Python bindings for MPI.,26.0,25,True,2023-10-04 09:04:22,3.1.5,12.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,175750.0,236025.0,https://anaconda.org/conda-forge/mpi4py,2023-10-17 08:36:29.714,2272628.0,,,,,3.0,19250.0,,,,,,,,,,,,
439,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2023-12-15 16:39:06.000000,2023-12-15 16:39:06,519.0,5.0,149.0,31.0,172.0,5.0,97.0,539.0,Machine learning for multivariate data analysis through the Riemannian geometry of symmetric or Hermitian positive..,28.0,25,True,2023-06-20 08:57:52,0.5,6.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],298.0,298.0,https://pypi.org/project/pyriemann,23644.0,23911.0,https://anaconda.org/conda-forge/pyriemann,2023-06-20 10:39:38.006,4809.0,,,,,3.0,,,,,,,,,,,,,
440,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2023-11-26 01:06:29.000000,2023-11-26 01:06:21,757.0,20.0,81.0,13.0,30.0,5.0,46.0,351.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,18.0,25,True,2023-03-05 05:32:23,3.0.1,56.0,pymap3d,conda-forge/pymap3d,,,,336.0,336.0,https://pypi.org/project/pymap3d,67848.0,69309.0,https://anaconda.org/conda-forge/pymap3d,2023-06-16 19:18:14.535,65756.0,,,,,3.0,,,,,,,,,,,,,
441,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2023-12-20 16:14:39.221000,2023-12-13 18:28:10,521.0,9.0,37.0,5.0,12.0,5.0,47.0,308.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,13.0,25,True,2023-12-19 14:21:38,0.8.1,8.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],563.0,563.0,https://pypi.org/project/scikit-posthocs,76908.0,100743.0,https://anaconda.org/conda-forge/scikit-posthocs,2023-12-20 16:14:39.221,905742.0,,,,,3.0,39.0,,,,,,,,,,,,
442,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-12-28 08:21:09.000000,2023-12-28 08:21:09,517.0,14.0,54.0,40.0,265.0,15.0,59.0,296.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",37.0,25,True,2023-11-21 05:30:14,1.2.5,52.0,gokart,,,,,74.0,74.0,https://pypi.org/project/gokart,3595.0,3595.0,,,,,,,,3.0,,,,,,,,,,,,,
443,best-of-ml-python,ml-tooling/best-of-ml-python,data-science,,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36.000,2023-12-28 17:08:50.000000,2023-12-28 17:08:50,450.0,24.0,2136.0,383.0,238.0,18.0,33.0,14919.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,44.0,24,True,2023-12-28 17:08:56,2023.12.28,100.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
444,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2023-12-04 21:17:36.000000,2022-11-08 22:11:16,98.0,,1723.0,202.0,70.0,81.0,34.0,9668.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,24,False,,,,english-words,,,,,2.0,2.0,https://pypi.org/project/english-words,365642.0,365642.0,,,,,,,,3.0,,,,,,,,,,,,,
445,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2023-11-30 16:50:36.000000,2023-11-30 16:45:02,1094.0,4.0,878.0,117.0,674.0,109.0,542.0,5346.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,116.0,24,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],15.0,15.0,https://pypi.org/project/mmf,207.0,207.0,,,,,,,,3.0,,,,,,,,,,,,,
446,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-12-22 01:24:33.000000,2023-12-05 18:31:50,1553.0,47.0,784.0,146.0,1453.0,295.0,398.0,4892.0,Simple and Distributed Machine Learning.,115.0,24,True,2023-11-27 21:27:39,1.0.2,42.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,,,,,,,,,,3.0,,,,,,,,,,,,,
447,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2023-12-26 10:14:09.000000,2023-11-19 13:26:15,334.0,6.0,925.0,46.0,32.0,62.0,112.0,4650.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",20.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],168.0,168.0,https://pypi.org/project/scikit-opt,2190.0,2190.0,,,,,,,,3.0,,,,,,,,,,,,,
448,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,528.0,175.0,50.0,65.0,49.0,3477.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,,['tensorflow'],56.0,56.0,https://pypi.org/project/adanet,69.0,69.0,,,,,,,,3.0,,,,,,,,,,,,,
449,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2023-12-26 01:12:27.000000,2023-12-03 23:06:04,449.0,2.0,268.0,46.0,442.0,55.0,246.0,3260.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,39.0,24,True,2023-07-12 16:55:59,0.4.9,22.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,,,https://pypi.org/project/hummingbird-ml,9466.0,10604.0,https://anaconda.org/conda-forge/hummingbird-ml,2023-07-12 18:59:37.482,37300.0,,,,,3.0,358.0,,,,,,,,,,,,
450,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2023-10-30 16:50:13.000000,2023-10-30 16:34:46,179.0,1.0,364.0,163.0,82.0,71.0,99.0,3066.0,A deep learning library for video understanding research.,55.0,24,True,2021-09-10 17:02:20,0.1.3,2.0,pytorchvideo,,,,['pytorch'],,,https://pypi.org/project/pytorchvideo,159825.0,159825.0,,,,,,,,3.0,,,,,,,,,,,,,
451,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2023-09-26 21:01:12.000000,2023-09-26 21:01:10,548.0,,469.0,97.0,43.0,74.0,240.0,2695.0,Learning to Rank in TensorFlow.,33.0,24,True,2023-06-03 06:14:49,0.5.3,18.0,tensorflow_ranking,,,,['tensorflow'],,,https://pypi.org/project/tensorflow_ranking,104295.0,104295.0,,,,,,,,3.0,,,,,,,,,,,,,
452,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-06-30 21:16:15.000000,2023-06-30 21:16:10,470.0,,308.0,66.0,315.0,42.0,124.0,2681.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],48.0,48.0,https://pypi.org/project/ddsp,1946.0,2293.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14576.0,,,,,3.0,,,,,,,,,,,,,
453,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2023-11-02 03:31:23.000000,2023-11-02 03:13:52,1297.0,1.0,314.0,93.0,2156.0,194.0,982.0,2663.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",52.0,24,True,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,25842.0,25842.0,,,,,,,,3.0,,,,,,,,,,,,,
454,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,217.0,66.0,42.0,17.0,23.0,2658.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,24,False,,,5.0,knockknock,conda-forge/knockknock,,,,851.0,851.0,https://pypi.org/project/knockknock,100211.0,100494.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,14163.0,,,,,3.0,,,,,,,,,,,,,
455,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-12-26 07:52:04.000000,2023-12-05 08:28:16,2859.0,14.0,960.0,121.0,497.0,58.0,293.0,2515.0,IPython Parallel: Interactive Parallel Computing in Python.,112.0,24,True,,,28.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,279624.0,289871.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,942729.0,,,,,3.0,,,,,,,,,,,,,
