,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url,snap_id
445,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2023-06-14 00:38:14.000000,2022-11-08 22:11:16,98.0,,1704.0,201.0,68.0,78.0,34.0,9458.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,24,True,,,,english-words,,,,,2.0,2.0,https://pypi.org/project/english-words,596548.0,596548.0,,,,,,,,3.0,,,,,,,,,,,,,
446,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2023-10-31 20:58:20.000000,2023-10-31 20:52:37,1093.0,3.0,880.0,117.0,674.0,107.0,540.0,5327.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,115.0,24,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],14.0,14.0,https://pypi.org/project/mmf,217.0,217.0,,,,,,,,3.0,,,,,,,,,,,,,
447,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-10-26 08:08:10.000000,2023-04-28 16:55:30,521.0,,426.0,60.0,89.0,27.0,88.0,4742.0,Finding duplicate images made easy!.,15.0,24,True,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,,['tensorflow'],67.0,67.0,https://pypi.org/project/imagededup,7922.0,7922.0,,,,,,,,3.0,,,,,,,,,,,,,
448,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2023-10-24 08:51:14.000000,2023-02-19 16:29:00,327.0,,907.0,46.0,30.0,63.0,110.0,4520.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",17.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],156.0,156.0,https://pypi.org/project/scikit-opt,3809.0,3809.0,,,,,,,,3.0,,,,,,,,,,,,,
449,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2023-09-22 09:55:14.000000,2023-05-19 17:52:25,508.0,,807.0,62.0,629.0,104.0,396.0,3091.0,A high-performance distributed training framework for Reinforcement Learning.,42.0,24,True,2023-03-10 09:21:02,2.2,9.0,parl,,,,['paddle'],118.0,118.0,https://pypi.org/project/parl,482.0,482.0,,,,,,,,3.0,,,,,,,,,,,,,
450,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,217.0,67.0,42.0,17.0,23.0,2654.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,24,False,,,5.0,knockknock,conda-forge/knockknock,,,,794.0,794.0,https://pypi.org/project/knockknock,82617.0,82901.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,13948.0,,,,,3.0,,,,,,,,,,,,,
451,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-06-30 21:16:15.000000,2023-06-30 21:16:10,470.0,,300.0,67.0,315.0,41.0,123.0,2639.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],47.0,47.0,https://pypi.org/project/ddsp,1597.0,1950.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14475.0,,,,,3.0,,,,,,,,,,,,,
452,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-10-21 15:40:12.000000,2023-10-12 07:35:49,2853.0,23.0,952.0,121.0,491.0,53.0,291.0,2493.0,IPython Parallel: Interactive Parallel Computing in Python.,112.0,24,True,,,28.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,289688.0,299874.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,926930.0,,,,,3.0,,,,,,,,,,,,,
453,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2023-11-01 16:09:35.000000,2023-07-01 21:40:58,1936.0,,317.0,39.0,84.0,15.0,157.0,2282.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,24,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,1767.0,1767.0,,,,,,,,2.0,,,,,,,,,,,,,
454,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,258.0,58.0,56.0,19.0,50.0,2197.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],593.0,593.0,https://pypi.org/project/pytorch-nlp,4168.0,4168.0,,,,,,,,3.0,,,,,,,,,,,,,
455,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2023-09-05 06:09:07.000000,2023-09-05 06:09:05,385.0,1.0,278.0,57.0,14.0,21.0,78.0,2158.0,Beautiful visualizations of how language differs among document types.,14.0,24,True,2017-03-13 05:31:21,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,438.0,438.0,https://pypi.org/project/scattertext,10051.0,11181.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,84798.0,,,,,3.0,,,,,,,,,,,,,
456,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2023-10-05 21:16:31.000000,2023-07-01 21:39:32,2288.0,,224.0,39.0,36.0,6.0,109.0,1999.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,24,True,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,198.0,198.0,https://pypi.org/project/karateclub,3549.0,4080.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,21260.0,,,,,2.0,,,,,,,,,,,,,
457,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-10-27 06:59:13.000000,2023-09-26 17:27:56,255.0,3.0,191.0,30.0,64.0,5.0,83.0,1950.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],287.0,287.0,https://pypi.org/project/checklist,4023.0,4214.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6497.0,,,,,3.0,,,,,,,,,,,,,
458,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,294.0,56.0,1313.0,199.0,810.0,1745.0,A toolkit for reproducible reinforcement learning research.,79.0,24,True,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],90.0,90.0,https://pypi.org/project/garage,596.0,596.0,,,,,,,,3.0,,,,,,,,,,,,,
459,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2023-10-15 07:03:27.000000,2023-08-27 09:50:01,1167.0,19.0,117.0,29.0,68.0,1.0,29.0,1442.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2023-08-19 14:26:10,0.7.0,29.0,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,15519.0,15519.0,,,,,,,,3.0,7.0,,,,,,,,,,,,
460,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-08-12 06:34:31.000000,2023-08-12 06:34:27,161.0,1.0,251.0,50.0,86.0,21.0,188.0,1433.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,24,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],454.0,454.0,https://pypi.org/project/gplearn,6016.0,6167.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6221.0,,,,,3.0,,,,,,,,,,,,,
461,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,1.0,293.0,52.0,115.0,45.0,29.0,1421.0,Interpretability and explainability of data and machine learning models.,41.0,24,True,2023-07-01 11:47:13,0.3.0,3.0,aix360,,,,,86.0,86.0,https://pypi.org/project/aix360,1087.0,1087.0,,,,,,,,3.0,,,,,,,,,,,,,
462,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-08-21 19:22:07.000000,2023-08-21 19:22:07,680.0,9.0,144.0,24.0,123.0,2.0,126.0,1275.0,"Extensible, parallel implementations of t-SNE.",11.0,24,True,2023-05-24 13:51:37,1.0.0,20.0,opentsne,conda-forge/opentsne,,,,674.0,674.0,https://pypi.org/project/opentsne,24568.0,28419.0,https://anaconda.org/conda-forge/opentsne,2023-06-16 16:12:36.657,227256.0,,,,,3.0,,,,,,,,,,-2.0,,,
463,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-06-16 19:23:39.693000,2022-12-24 01:52:28,204.0,,303.0,49.0,42.0,93.0,112.0,1264.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,17.0,24,True,2020-09-13 21:05:45,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],343.0,343.0,https://pypi.org/project/keras-ocr,11906.0,29873.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,292.0,,,,,3.0,682467.0,,,,,,,,,,,,
464,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-09-27 15:14:50.000000,2023-09-27 15:14:33,667.0,1.0,157.0,47.0,161.0,19.0,376.0,1257.0,moDel Agnostic Language for Exploration and eXplanation.,24.0,24,True,2022-09-10 12:32:33,python-v1.5.0,6.0,dalex,conda-forge/dalex,,,,131.0,131.0,https://pypi.org/project/dalex,18136.0,18457.0,https://anaconda.org/conda-forge/dalex,2023-06-16 19:24:13.607,10923.0,,,,,3.0,,,,,,,,,,,,,
465,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2023-10-05 17:24:24.000000,2023-09-05 02:07:57,4200.0,2.0,275.0,84.0,638.0,14.0,605.0,1200.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,24,True,2023-08-01 02:38:24,23.07,28.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,21934.0,35028.0,https://anaconda.org/conda-forge/pysal,2023-10-04 23:43:19.864,523770.0,,,,,3.0,,,,,,,,,,,,,
466,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2023-09-30 06:19:56.000000,2023-09-30 06:19:56,409.0,8.0,184.0,34.0,72.0,2.0,86.0,1029.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,24,True,2021-06-19 16:14:57,4.5.0,10.0,keract,,,,['tensorflow'],192.0,192.0,https://pypi.org/project/keract,5174.0,5174.0,,,,,,,,3.0,,,,,,,,,,,,,
467,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2023-11-02 18:23:30.000000,2023-10-31 17:58:41,1804.0,129.0,74.0,18.0,625.0,62.0,139.0,978.0,"MetricFlow allows you to define, build, and maintain metrics in code.",41.0,24,True,2023-09-06 22:57:08,0.202.0,11.0,metricflow,,,,,10.0,10.0,https://pypi.org/project/metricflow,19921.0,19921.0,,,,,,,,3.0,,,,,dbt-labs/metricflow,,,,,,,,
468,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2023-10-31 21:37:28.000000,2023-10-23 21:10:12,1770.0,66.0,303.0,56.0,444.0,126.0,245.0,948.0,Machine learning on FPGAs using HLS.,56.0,24,True,2023-05-13 15:55:52,0.7.1,13.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,554.0,736.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,6933.0,,,,,3.0,,,,,,,,,,,,,
469,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,176.0,39.0,173.0,60.0,174.0,903.0,A Jupyter - Three.js bridge.,30.0,24,True,2022-08-31 09:02:38,2.4.1,18.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],28.0,28.0,https://pypi.org/project/pythreejs,62457.0,71939.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,513604.0,,,,,3.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,3776.0,,,,,,,,,
470,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2023-08-14 08:41:19.000000,2023-08-12 20:19:05,5777.0,13.0,81.0,14.0,77.0,218.0,218.0,827.0,"Experiment tracking, ML developer tools.",29.0,24,True,2022-05-11 01:13:36,0.8.1,2.0,guildai,,,,,83.0,83.0,https://pypi.org/project/guildai,2430.0,2430.0,,,,,,,,3.0,14.0,,,,,,,,,,,,
471,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2023-07-26 22:41:29.989000,2023-06-09 22:11:37,1299.0,,147.0,49.0,56.0,21.0,65.0,812.0,Computer Vision in Python.,34.0,24,True,2022-06-28 14:25:55,1.4.13,10.0,mahotas,conda-forge/mahotas,,,,1137.0,1137.0,https://pypi.org/project/mahotas,8829.0,18275.0,https://anaconda.org/conda-forge/mahotas,2023-07-26 22:41:29.989,387321.0,,,,,3.0,,,,,,,,,,,,,
472,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2023-08-27 04:36:31.000000,2021-02-11 16:40:18,279.0,,70.0,13.0,48.0,19.0,53.0,672.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,7.0,24,False,2021-02-11 16:42:37,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,949.0,949.0,https://pypi.org/project/pysbd,203461.0,203651.0,https://anaconda.org/conda-forge/pysbd,2023-06-16 19:27:37.870,4770.0,,,,,3.0,,,,,,,,,,,,,
473,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2023-08-10 03:20:53.000000,2023-08-10 03:20:53,1214.0,12.0,61.0,7.0,206.0,18.0,109.0,477.0,Happy Transformer makes it easy to fine-tune and perform inference with NLP Transformer models.,14.0,24,True,2023-08-07 03:02:27,3.0.0,40.0,happytransformer,,,,['huggingface'],204.0,204.0,https://pypi.org/project/happytransformer,3550.0,3550.0,,,,,,,,3.0,,,,,,,,,,-2.0,,,
474,MONAILabel,Project-MONAI/MONAILabel,medical-data,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2023-10-23 23:44:15.000000,2023-10-18 22:13:44,950.0,23.0,160.0,24.0,816.0,85.0,379.0,465.0,MONAI Label is an intelligent open source image labeling and learning tool.,53.0,24,True,2023-10-18 15:08:49,0.8.0,15.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,204.0,2563.0,,,,,,,,3.0,66079.0,,,,,,,,,,,,
475,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-10-20 17:29:31.000000,2023-10-20 17:29:28,575.0,1.0,80.0,29.0,317.0,60.0,27.0,359.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],300.0,300.0,https://pypi.org/project/tensorflow-cloud,56149.0,56149.0,,,,,,,,3.0,,,,,,,,,,,,,
476,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2023-10-14 01:37:36.000000,2023-03-05 05:31:37,737.0,,79.0,13.0,29.0,6.0,44.0,336.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,14.0,24,True,2023-03-05 05:32:23,3.0.1,56.0,pymap3d,conda-forge/pymap3d,,,,326.0,326.0,https://pypi.org/project/pymap3d,76416.0,77847.0,https://anaconda.org/conda-forge/pymap3d,2023-06-16 19:18:14.535,62968.0,,,,,3.0,,,,,,,,,,,,,
477,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-10-26 01:37:57.000000,2023-10-26 01:36:31,511.0,8.0,54.0,40.0,256.0,15.0,59.0,293.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",37.0,24,True,2023-10-26 01:37:57,1.2.4,51.0,gokart,,,,,74.0,74.0,https://pypi.org/project/gokart,4069.0,4069.0,,,,,,,,3.0,,,,,,,,,,,,,
478,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,,2021-06-09 17:57:28.000,2023-10-28 01:00:53.000000,2023-10-28 00:49:06,212.0,4.0,285.0,64.0,178.0,16.0,54.0,4823.0,"A data augmentations library for audio, image, text, and video.",34.0,23,True,2022-03-29 11:42:50,1.0.0,7.0,augly,,,,,83.0,83.0,https://pypi.org/project/augly,1537.0,1537.0,,,,,,,,3.0,,,,,,,,,,,,,
479,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-11-02 02:40:26.000000,2023-11-02 02:40:26,1535.0,53.0,760.0,145.0,1431.0,294.0,394.0,4606.0,Simple and Distributed Machine Learning.,113.0,23,True,2023-10-26 18:17:38,0.11.4,40.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,
480,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2023-07-29 21:28:21.000000,2023-07-05 18:14:28,901.0,,530.0,105.0,617.0,84.0,606.0,4109.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,23,True,2022-08-21 12:49:43,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,427472.0,429299.0,https://anaconda.org/conda-forge/yellowbrick,2023-06-16 19:21:13.554,71289.0,,,,,3.0,,,,,,,,,,,,,
481,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,509.0,139.0,649.0,66.0,197.0,3832.0,Snips Python library to extract meaning from text.,22.0,23,False,2020-01-15 09:51:41,0.20.2,58.0,snips-nlu,,,,,,,https://pypi.org/project/snips-nlu,2554.0,2554.0,,,,,,,,3.0,,,,,,,,,,,,,
482,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,892.0,177.0,385.0,33.0,430.0,3796.0,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,23,False,2019-10-09 19:24:22,2.2,2.0,matchzoo,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/matchzoo,102.0,102.0,,,,,,,,3.0,,,,,,,,,,,,,
483,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,529.0,175.0,49.0,64.0,49.0,3467.0,Fast and flexible AutoML with learning guarantees.,27.0,23,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,,['tensorflow'],54.0,54.0,https://pypi.org/project/adanet,135.0,135.0,,,,,,,,3.0,,,,,,,,,,,,,
484,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2023-10-02 18:04:41.000000,2022-03-16 17:52:29,715.0,,218.0,55.0,34.0,69.0,120.0,3051.0,A GUI for Pandas DataFrames.,13.0,23,False,,,2.0,pandasgui,conda-forge/pandasgui,,,['pandas'],299.0,299.0,https://pypi.org/project/pandasgui,3133.0,3730.0,https://anaconda.org/conda-forge/pandasgui,2023-06-16 19:24:31.206,20321.0,,,,,3.0,,,,,,,,,,,,,
485,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2023-11-01 16:16:50.000000,2023-11-01 15:43:08,2682.0,81.0,1042.0,132.0,1023.0,24.0,72.0,3001.0,a distributed deep learning platform.,85.0,23,True,2020-04-21 08:01:08,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,2.0,2.0,,,48.0,https://anaconda.org/nusdbsystem/singa,2023-06-16 13:23:56.805,725.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,4218.0,3.0,,,,,,,,,,,,,
