,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
336,tinytag,devsnd/tinytag,audio,,https://github.com/tinytag/tinytag,https://github.com/tinytag/tinytag,MIT,2014-01-27 15:27:01.000,2025-02-23 14:42:04.000000,2025-02-23 14:38:54,645.0,11.0,100.0,24.0,120.0,4.0,114.0,729.0,Python library for reading audio file metadata.,27.0,28,True,2025-02-23 14:42:04,2.1.0,2.0,tinytag,,,,,1157.0,1157.0,https://pypi.org/project/tinytag,50991.0,50991.0,,,,,,,,2.0,,tinytag/tinytag,,,,2.0,,,,,,
337,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-03-26 06:01:50.000000,2023-10-12 07:20:40,1894.0,,1180.0,238.0,458.0,66.0,265.0,18773.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,False,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,24343.0,24760.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,27995.0,3.0,,,,,,,,,,,,
338,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2025-02-11 01:19:20.701000,2024-11-29 15:34:40,1865.0,,792.0,127.0,291.0,471.0,343.0,7646.0,Uniform Manifold Approximation and Projection.,138.0,27,True,2024-10-28 17:28:43,release-0.5.7,30.0,umap-learn,conda-forge/umap-learn,,,,1.0,1.0,https://pypi.org/project/umap-learn,1683109.0,1734143.0,https://anaconda.org/conda-forge/umap-learn,2025-02-11 01:19:20.701,2857934.0,,,,,3.0,,,,,,,,,,,,
339,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,,873.0,268.0,98.0,78.0,81.0,7360.0,Visualizations for machine learning datasets.,31.0,27,False,2019-07-01 16:35:20,1.0.0,4.0,facets-overview,,,,['jupyter'],297.0,297.0,https://pypi.org/project/facets-overview,40911.0,40911.0,,,,,,,,3.0,,,,,,,,,,,,
340,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2025-02-24 19:57:55.000000,2025-02-24 19:57:55,636.0,9.0,784.0,85.0,363.0,47.0,356.0,5241.0,Uplift modeling and causal inference with machine learning algorithms.,64.0,27,True,2025-02-20 18:36:55,0.15.3,16.0,causalml,,,,,251.0,251.0,https://pypi.org/project/causalml,50689.0,50689.0,,,,,,,,2.0,,,,,,,,,,,,
341,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2024-08-02 08:16:49.000000,2024-08-02 08:16:49,252.0,,893.0,53.0,57.0,78.0,108.0,4721.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,18.0,27,True,2023-04-07 19:27:35,2.5.3,7.0,facenet-pytorch,,,,['pytorch'],2880.0,2880.0,https://pypi.org/project/facenet-pytorch,100904.0,126103.0,,,,,,,,2.0,1587551.0,,,,,,,,,,,
342,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-11-27 09:38:10.000000,2024-11-27 09:38:09,1139.0,,747.0,60.0,1015.0,158.0,743.0,4453.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",86.0,27,True,2023-07-04 07:11:53,1.0.1,20.0,mmocr,,,,['pytorch'],206.0,206.0,https://pypi.org/project/mmocr,5081.0,5081.0,,,,,,,,3.0,,,,,,,,,,,,
343,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2025-02-23 19:02:33.000000,2025-02-23 18:55:47,938.0,25.0,468.0,42.0,1038.0,27.0,362.0,4330.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",56.0,27,True,2025-01-30 09:25:43,0.11.0,18.0,python-doctr,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/python-doctr,88345.0,192029.0,,,,,,,,3.0,4976848.0,,,,,,,,,,,
344,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2025-02-20 20:09:38.000000,2025-02-20 20:09:34,1297.0,41.0,499.0,66.0,801.0,1.0,564.0,3952.0,On-device wake word detection powered by deep learning.,42.0,27,True,2023-10-26 19:17:54,3.0,14.0,pvporcupine,,,,,41.0,41.0,https://pypi.org/project/pvporcupine,19015.0,19015.0,,,,,,,,3.0,,,,,,,,,,,,
345,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2025-02-24 07:16:41.000000,2025-02-24 07:16:40,4388.0,32.0,631.0,43.0,1026.0,291.0,716.0,3603.0,"A unified, comprehensive and efficient recommendation library.",79.0,27,True,2025-02-23 15:44:33,1.2.1,11.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,37784.0,37931.0,https://anaconda.org/aibox/recbole,2025-02-24 03:19:26.660,7543.0,,,,,2.0,,,,,,2.0,,,,,,
346,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2025-01-14 18:05:40.000000,2025-01-14 18:04:44,1207.0,1.0,442.0,82.0,55.0,63.0,205.0,3590.0,A library of reinforcement learning components and agents.,86.0,27,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],230.0,230.0,https://pypi.org/project/dm-acme,1734.0,1961.0,https://anaconda.org/conda-forge/dm-acme,2025-01-04 15:21:52.213,11584.0,,,,,2.0,,google-deepmind/acme,,,,,,,,,,
347,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2025-02-20 17:46:25.000000,2024-12-20 21:19:02,1587.0,4.0,352.0,68.0,1461.0,50.0,88.0,3522.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,38.0,27,True,2024-12-20 21:57:28,1.3.1,14.0,lit-nlp,conda-forge/lit-nlp,,,,43.0,43.0,https://pypi.org/project/lit-nlp,2898.0,4924.0,https://anaconda.org/conda-forge/lit-nlp,2023-06-16 19:21:41.530,107384.0,,,,,2.0,,,,,,,,,,,,
348,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2024-08-03 07:04:44.000000,2024-01-02 20:16:48,4161.0,,380.0,87.0,70.0,159.0,190.0,3387.0,a library for audio and music analysis.,25.0,27,False,2019-02-27 09:00:43,0.4.9,8.0,aubio,conda-forge/aubio,,,,511.0,511.0,https://pypi.org/project/aubio,7673.0,15869.0,https://anaconda.org/conda-forge/aubio,2023-06-16 13:24:40.255,778654.0,,,,,3.0,,,,,,,,,,,,
349,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-11-04 00:31:30.000000,2024-11-03 09:05:19,317.0,,349.0,29.0,340.0,82.0,41.0,3106.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,27,True,2024-11-02 17:52:58,0.2.14-alpha.1,3.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],1244.0,1244.0,https://pypi.org/project/lazypredict,18048.0,18146.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,4151.0,,,,,3.0,,,,,,,,,,,,
350,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2025-02-26 23:28:32.000000,2025-02-21 21:39:14,8385.0,7.0,357.0,83.0,9848.0,39.0,349.0,3102.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",121.0,27,True,2024-11-22 21:17:18,0.38.0,100.0,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,26295.0,26561.0,,,,,,,,3.0,12261.0,,,,,,,,,,,
351,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2024-07-25 18:53:58.000000,2024-07-25 18:53:58,2707.0,,396.0,36.0,524.0,62.0,219.0,3072.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",66.0,27,True,2024-03-11 02:09:54,0.3.10,16.0,textattack,conda-forge/textattack,,,,351.0,351.0,https://pypi.org/project/textattack,4840.0,5021.0,https://anaconda.org/conda-forge/textattack,2023-06-16 19:22:50.186,9606.0,,,,,3.0,,,,,,,,,,,,
352,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2025-01-07 14:31:32.161000,2023-11-29 13:26:08,135.0,,275.0,54.0,21.0,41.0,97.0,2987.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,27,False,2023-11-29 13:30:45,2.3.1,13.0,sweetviz,conda-forge/sweetviz,,,,2836.0,2836.0,https://pypi.org/project/sweetviz,72096.0,72922.0,https://anaconda.org/conda-forge/sweetviz,2025-01-07 14:31:32.161,39648.0,,,,,3.0,,,,,,,,,,,,
353,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2024-04-10 12:25:23.000000,2021-10-29 06:15:49,2535.0,,429.0,62.0,933.0,298.0,747.0,2979.0,StellarGraph - Machine Learning on Graphs.,40.0,27,False,2020-06-30 05:15:21,1.2.1,25.0,stellargraph,,,,['tensorflow'],290.0,290.0,https://pypi.org/project/stellargraph,3213.0,3213.0,,,,,,,,2.0,,,,,,,,,,,,
354,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2024-04-03 16:17:05.000000,2024-03-04 15:46:26,1711.0,,423.0,47.0,367.0,23.0,350.0,2833.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",35.0,27,True,2024-03-04 12:27:37,3.3.4,59.0,foolbox,conda-forge/foolbox,,,,678.0,678.0,https://pypi.org/project/foolbox,4234.0,4538.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,16753.0,,,,,3.0,,,,,,,,,,,,
355,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2024-05-17 16:33:06.000000,2023-12-03 09:09:14,2415.0,,257.0,28.0,1132.0,78.0,224.0,2658.0,Database system for AI-powered apps.,72.0,27,False,2023-11-19 16:35:30,0.3.9,36.0,evadb,,,,['pytorch'],150.0,150.0,https://pypi.org/project/evadb,1106.0,14628.0,,,,,,,,3.0,419212.0,georgia-tech-db/evadb,,,,,,,,,,
356,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2024-08-20 05:47:39.000000,2018-08-19 12:37:47,130.0,,280.0,63.0,61.0,22.0,39.0,2431.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],5968.0,5968.0,https://pypi.org/project/scikit-plot,380003.0,382162.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,196548.0,,,,,2.0,,,,,,,,,,,,
357,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2024-01-21 16:47:04.000000,2024-01-21 16:46:47,1134.0,,329.0,44.0,57.0,71.0,210.0,2374.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,False,2023-06-01 22:20:25,1.3,4.0,spektral,,,,['tensorflow'],379.0,379.0,https://pypi.org/project/spektral,12699.0,12699.0,,,,,,,,2.0,,,,,,,,,,,,
358,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,,2019-10-07 13:29:13.000,2025-01-21 07:40:09.000000,2024-12-11 16:12:58,739.0,7.0,225.0,42.0,563.0,124.0,235.0,2313.0,"Algorithms for outlier, adversarial and drift detection.",26.0,27,True,2024-04-17 16:05:27,0.12.0,35.0,alibi-detect,,,,,520.0,520.0,https://pypi.org/project/alibi-detect,70856.0,70856.0,,,,,,,,3.0,,,,,,,,,,,,
359,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2023-09-22 23:38:28.000000,2023-04-03 00:19:55,1816.0,,247.0,87.0,124.0,32.0,230.0,2215.0,"NLP, before and after spaCy.",35.0,27,False,2023-04-02 22:46:00,0.13.0,29.0,textacy,conda-forge/textacy,,,,1940.0,1940.0,https://pypi.org/project/textacy,28570.0,30549.0,https://anaconda.org/conda-forge/textacy,2023-06-16 13:22:44.862,184095.0,,,,,3.0,,,,,,,,,,,,
360,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2024-12-28 04:41:37.133000,2023-08-12 06:34:27,161.0,,288.0,52.0,89.0,23.0,191.0,1657.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,27,False,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],691.0,691.0,https://pypi.org/project/gplearn,17897.0,18057.0,https://anaconda.org/conda-forge/gplearn,2024-12-28 04:41:37.133,8988.0,,,,,3.0,,,,,,,,,,,,
361,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2024-11-25 22:35:45.000000,2024-11-25 22:31:52,1041.0,,591.0,103.0,296.0,19.0,300.0,1591.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,27,True,2024-11-25 22:35:46,2.13.0,25.0,tabpy,anaconda/tabpy-client,,,,194.0,194.0,https://pypi.org/project/tabpy,7251.0,7303.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4968.0,,,,,3.0,,,,,,,,,,,,
362,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2025-02-26 10:10:38.000000,2025-02-26 10:08:41,619.0,7.0,415.0,31.0,52.0,13.0,134.0,1481.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,30.0,27,True,2025-02-26 10:01:26,2.3.5,7.0,minisom,,,,,766.0,766.0,https://pypi.org/project/minisom,23428.0,23428.0,,,,,,,,3.0,,,,,,2.0,,,,,,
363,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2025-02-17 01:08:41.000000,2025-01-13 01:13:14,3082.0,7.0,124.0,36.0,387.0,15.0,191.0,1463.0,Multi-class confusion matrix library in Python.,18.0,27,True,2025-01-14 14:11:24,4.2,45.0,pycm,,,,,374.0,374.0,https://pypi.org/project/pycm,38411.0,38411.0,,,,,,,,3.0,,,,,,,,,,,,
364,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2024-07-26 06:19:42.000000,2020-10-14 13:22:39,167.0,,374.0,73.0,89.0,27.0,26.0,1343.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,23.0,27,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,,1555.0,1555.0,https://pypi.org/project/empyrical,32210.0,32603.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,33024.0,,,,,3.0,,,,,,,,,,,,
365,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2025-01-05 07:32:06.000000,2025-01-05 07:31:54,436.0,21.0,179.0,25.0,43.0,,133.0,1324.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,27,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],673.0,673.0,https://pypi.org/project/prince,160931.0,161295.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,22953.0,,,,,2.0,,,,,,,,,,,,
366,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2025-02-06 20:19:28.000000,2024-07-09 16:09:26,3066.0,,262.0,33.0,38.0,,500.0,1251.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,27,True,2024-06-19 01:14:13,0.41.4,100.0,ktrain,,,,['tensorflow'],568.0,568.0,https://pypi.org/project/ktrain,6759.0,6759.0,,,,,,,,3.0,,,,,,,,,,,,
367,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2024-11-15 03:40:56.000000,2024-09-04 06:19:45,30112.0,,151.0,19.0,751.0,284.0,408.0,1197.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",596.0,27,True,2024-08-28 21:22:32,rel-2.9.4,86.0,aesara,conda-forge/aesara,,,,720.0,720.0,https://pypi.org/project/aesara,106119.0,137207.0,https://anaconda.org/conda-forge/aesara,2024-09-22 23:13:29.287,1492265.0,,,,,3.0,,,,,,,,,,,,
368,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2024-12-26 11:00:01.158000,2024-02-29 13:41:11,1144.0,,228.0,62.0,249.0,3.0,367.0,995.0,Search and download Copernicus Sentinel satellite images.,44.0,27,True,2023-03-10 17:50:22,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,,621.0,621.0,https://pypi.org/project/sentinelsat,21894.0,22587.0,https://anaconda.org/conda-forge/sentinelsat,2024-12-26 11:00:01.158,35883.0,,,,,3.0,331.0,,,,,,,,,,,
369,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,,176.0,32.0,86.0,77.0,123.0,928.0,A scikit-learn based module for multi-label et. al. classification.,28.0,27,False,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],1958.0,1958.0,https://pypi.org/project/scikit-multilearn,77602.0,77602.0,,,,,,,,2.0,,,,,,,,,,,,
370,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2024-12-14 16:28:19.477000,2024-11-10 14:49:37,681.0,,107.0,14.0,100.0,73.0,67.0,914.0,A Python nearest neighbor descent for approximate nearest neighbors.,29.0,27,True,2024-06-17 15:10:18,release-0.5.13,25.0,pynndescent,conda-forge/pynndescent,,,,9591.0,9591.0,https://pypi.org/project/pynndescent,1714663.0,1754795.0,https://anaconda.org/conda-forge/pynndescent,2024-12-14 16:28:19.477,2207279.0,,,,,3.0,,,,,,,,,,,,
371,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2025-01-18 18:58:45.000000,2024-12-01 02:03:32,3719.0,3.0,331.0,65.0,691.0,38.0,537.0,846.0,The Classical Language Toolkit.,121.0,27,True,2024-05-13 16:48:36,1.2.6,78.0,cltk,,,,,288.0,288.0,https://pypi.org/project/cltk,4822.0,4822.0,,,,,,,,3.0,115.0,,,,,,,,,,,
372,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2025-02-24 20:23:15.000000,2025-02-24 20:23:15,647.0,12.0,164.0,30.0,239.0,2.0,106.0,663.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,36.0,27,True,2025-02-12 12:43:47,0.8,9.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],430.0,430.0,https://pypi.org/project/pyriemann,57137.0,57477.0,https://anaconda.org/conda-forge/pyriemann,2025-02-12 14:46:14.387,10908.0,,,,,3.0,,,,,,,,,,,,
373,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,https://github.com/josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,,2014-07-15 19:11:19.000,2025-02-13 13:51:00.000000,2025-02-13 13:50:59,1985.0,13.0,13602.0,3333.0,913.0,,91.0,67063.0,"A curated list of awesome Machine Learning frameworks, libraries and software.",665.0,26,True,,,,,,,,,20.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,,
374,Retrieval-based-Voice-Conversion-WebUI,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,audio,,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,MIT,2023-03-27 09:59:10.000,2024-11-24 15:09:44.000000,2024-11-24 15:09:44,882.0,,3436.0,186.0,694.0,506.0,1276.0,27368.0,Easily train a good VC model with voice data = 10 mins!.,120.0,26,True,2024-06-05 06:45:23,2.2.231006,7.0,,,,,,,,,,8040.0,,,,,,,,3.0,64324.0,,,,,,,,,,,
375,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2025-02-26 14:14:19.000000,2025-02-26 14:14:19,1104.0,18.0,5515.0,1412.0,395.0,2.0,59.0,25817.0,An awesome Data Science repository to learn and apply for real world problems.,251.0,26,True,2025-01-02 19:23:13,2025.01.02.1,11.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
376,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,https://github.com/TA-Lib/ta-lib-python,https://github.com/TA-Lib/ta-lib-python,,2012-03-23 17:14:15.000,2025-02-10 22:17:09.000000,2025-02-09 04:51:50,686.0,34.0,1787.0,333.0,87.0,162.0,454.0,10278.0,Python wrapper for TA-Lib (http://ta-lib.org/).,33.0,26,True,,,6.0,TA-Lib,conda-forge/ta-lib,,,,,,https://pypi.org/project/TA-Lib,159199.0,170894.0,https://anaconda.org/conda-forge/ta-lib,2024-11-18 16:05:15.064,619858.0,,,,,3.0,,,,,,,,,,,,
377,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,,1236.0,187.0,213.0,32.0,534.0,9661.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,2021-01-29 00:03:56,0.0.9,1.0,,,,,,21.0,21.0,,,339.0,,,,,,,,3.0,16621.0,,,,,,,,,,,
