,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,trending,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,maven_id,maven_url
426,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2024-01-08 13:33:30.000000,2024-01-08 13:19:20,1302.0,3.0,147.0,50.0,56.0,22.0,65.0,816.0,Computer Vision in Python.,34.0,25,True,2022-06-28 14:25:55,1.4.13,10.0,mahotas,conda-forge/mahotas,,,,16974.0,1192.0,1192.0,https://pypi.org/project/mahotas,7878.0,https://anaconda.org/conda-forge/mahotas,2023-07-26 22:41:29.989,391163.0,3.0,,,,,,,,,,,,,,,,
427,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2024-01-17 14:28:35.000000,2024-01-17 14:27:39,3017.0,83.0,107.0,16.0,253.0,8.0,135.0,731.0,Python bindings for MPI.,26.0,25,True,2023-10-04 09:04:22,3.1.5,12.0,mpi4py,conda-forge/mpi4py,,,19672.0,224996.0,,,https://pypi.org/project/mpi4py,165856.0,https://anaconda.org/conda-forge/mpi4py,2023-10-17 08:36:29.714,2288224.0,3.0,,,,,,,,,,,,,,,,
428,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2024-01-17 01:49:07.000000,2024-01-02 15:41:05,17069.0,26.0,107.0,27.0,3556.0,482.0,3377.0,475.0,"Keep code, data, containers under control with git and git-annex.",55.0,25,True,2023-12-28 17:04:18,0.19.5,100.0,datalad,conda-forge/datalad,,,,24569.0,,,https://pypi.org/project/datalad,14916.0,https://anaconda.org/conda-forge/datalad,2023-12-28 19:33:36.774,415090.0,3.0,,,,,,,,,,,,,,,,
429,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2023-12-20 16:14:39.221000,2023-12-13 18:28:10,521.0,9.0,38.0,5.0,12.0,6.0,47.0,309.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,13.0,25,True,2023-12-19 14:21:38,0.8.1,8.0,scikit-posthocs,conda-forge/scikit-posthocs,,['sklearn'],39.0,103556.0,578.0,578.0,https://pypi.org/project/scikit-posthocs,80295.0,https://anaconda.org/conda-forge/scikit-posthocs,2023-12-20 16:14:39.221,907188.0,3.0,,,,,,,,,,,,,,,,
430,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2024-01-16 10:19:09.000000,2024-01-16 10:15:06,522.0,12.0,54.0,40.0,269.0,16.0,59.0,296.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",37.0,25,True,2024-01-16 10:19:09,1.2.6,53.0,gokart,,,,,2642.0,74.0,74.0,https://pypi.org/project/gokart,2642.0,,,,3.0,,,,,,,,,,,,,,,,
431,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2023-12-04 21:17:36.000000,2022-11-08 22:11:16,98.0,,1733.0,203.0,70.0,83.0,34.0,9737.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,24,False,,,,english-words,,,,,265506.0,2.0,2.0,https://pypi.org/project/english-words,265506.0,,,,3.0,,,,,,,,,,,,,,,,
432,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-01-03 15:00:11.000000,2024-01-03 14:54:33,1095.0,3.0,879.0,117.0,674.0,109.0,542.0,5355.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,116.0,24,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,['pytorch'],,196.0,15.0,15.0,https://pypi.org/project/mmf,196.0,,,,3.0,,,,,,,,,,,,,,,,
433,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2023-12-26 10:14:09.000000,2023-11-19 13:26:15,334.0,5.0,930.0,46.0,32.0,62.0,112.0,4691.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",20.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,['sklearn'],,2019.0,171.0,171.0,https://pypi.org/project/scikit-opt,2019.0,,,,3.0,,,,,,,,,,,,,,,,
434,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,528.0,175.0,50.0,65.0,49.0,3477.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,['tensorflow'],,70.0,56.0,56.0,https://pypi.org/project/adanet,70.0,,,,3.0,,,,,,,,,,,,,,,,
435,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2023-12-29 19:06:22.000000,2023-10-30 16:34:46,179.0,1.0,367.0,163.0,83.0,72.0,100.0,3080.0,A deep learning library for video understanding research.,55.0,24,True,2021-09-10 17:02:20,0.1.3,2.0,pytorchvideo,,,['pytorch'],,117859.0,,,https://pypi.org/project/pytorchvideo,117859.0,,,,3.0,,,,,,,,,,,,,,,,
436,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-06-30 21:16:15.000000,2023-06-30 21:16:10,470.0,,308.0,66.0,315.0,43.0,124.0,2700.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,['tensorflow'],,1845.0,48.0,48.0,https://pypi.org/project/ddsp,1506.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14605.0,3.0,,,,,,,,,,,,,,,,
437,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2023-09-26 21:01:12.000000,2023-09-26 21:01:10,548.0,,469.0,97.0,43.0,74.0,240.0,2697.0,Learning to Rank in TensorFlow.,33.0,24,True,2023-06-03 06:14:49,0.5.3,18.0,tensorflow_ranking,,,['tensorflow'],,81462.0,,,https://pypi.org/project/tensorflow_ranking,81462.0,,,,3.0,,,,,,,,,,,,,,,,
438,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,1.0,315.0,93.0,2157.0,194.0,982.0,2667.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",52.0,24,True,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,10963.0,,,https://pypi.org/project/pymars,10963.0,,,,3.0,,,,,,,,,,,,,,,,
439,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2023-12-11 14:10:13.000000,2023-12-11 14:10:09,768.0,6.0,591.0,179.0,75.0,6.0,560.0,2543.0,Python sync/async framework for Interactive Brokers API.,36.0,24,True,,,22.0,ib_insync,conda-forge/ib-insync,,,,28828.0,,,https://pypi.org/project/ib_insync,28122.0,https://anaconda.org/conda-forge/ib-insync,2023-06-16 16:16:07.159,38152.0,3.0,,,,,,,,,,,,,,,,
440,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-01-15 07:57:11.000000,2024-01-15 07:57:10,2867.0,14.0,962.0,121.0,502.0,58.0,293.0,2519.0,IPython Parallel: Interactive Parallel Computing in Python.,113.0,24,True,,,28.0,ipyparallel,conda-forge/ipyparallel,,['jupyter'],,178690.0,,,https://pypi.org/project/ipyparallel,168512.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,946563.0,3.0,,,,,,,,,,,,,,,,
441,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-01-04 04:06:44.000000,2023-07-23 14:42:27,191.0,,449.0,38.0,238.0,17.0,277.0,2401.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,24,True,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,['pytorch'],,30590.0,,,https://pypi.org/project/pytorch-tabnet,30348.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,6067.0,2.0,,,,,,,,,,,,,,,,
442,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2023-12-28 14:21:46.000000,2023-07-01 21:40:58,1936.0,,325.0,40.0,85.0,20.0,157.0,2381.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,24,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,['pytorch'],,1622.0,,,https://pypi.org/project/torch-geometric-temporal,1622.0,,,,2.0,,,,,,,,,,,,,,,,
443,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,603.0,90.0,29.0,19.0,52.0,2303.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,45520.0,492.0,492.0,https://pypi.org/project/python_speech_features,45520.0,,,,3.0,,,,,,,,,,,,,,,,
444,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2023-10-15 09:57:16.000000,2023-05-15 21:21:45,660.0,,222.0,39.0,136.0,6.0,129.0,2218.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,24.0,24,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,295.0,4807.0,149.0,149.0,https://pypi.org/project/norfair,4800.0,,,,3.0,,,,,,,,,,,,,,,,
445,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2023-11-18 18:59:19.000000,2023-10-30 19:39:59,63.0,8.0,121.0,22.0,22.0,35.0,12.0,2205.0,Fuzzy String Matching in Python.,12.0,24,True,,,1.0,thefuzz,conda-forge/thefuzz,,,,1165014.0,1966.0,1966.0,https://pypi.org/project/thefuzz,1164235.0,https://anaconda.org/conda-forge/thefuzz,2023-06-18 08:40:33.993,18717.0,3.0,,,,,,,,,,,,,,,,
446,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,256.0,57.0,56.0,19.0,50.0,2204.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,['pytorch'],,3731.0,630.0,630.0,https://pypi.org/project/pytorch-nlp,3731.0,,,,3.0,,,,,,,,,,,,,,,,
447,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2023-09-05 06:09:07.000000,2023-09-05 06:09:05,385.0,,280.0,56.0,14.0,21.0,78.0,2180.0,Beautiful visualizations of how language differs among document types.,14.0,24,True,2017-03-13 05:31:21,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,13314.0,487.0,487.0,https://pypi.org/project/scattertext,12201.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,85750.0,3.0,,,,,,,,,,,,,,,,
448,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2023-11-23 02:40:40.000000,2023-06-01 12:18:23,739.0,,307.0,43.0,43.0,83.0,56.0,2090.0,A modular active learning framework for Python.,20.0,24,True,,,13.0,modAL,,,['sklearn'],29.0,147256.0,27.0,27.0,https://pypi.org/project/modAL,147256.0,,,,3.0,,,,,,,,,,,,,,,,
449,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,,241.0,67.0,58.0,30.0,186.0,2046.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,24,True,2023-07-12 18:26:08,2.0.1,13.0,ampligraph,,,['tensorflow'],,531.0,48.0,48.0,https://pypi.org/project/ampligraph,531.0,,,,2.0,,,,,,,,,,,,,,,,
450,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2023-11-15 21:03:09.000000,2023-07-01 21:39:32,2288.0,,228.0,37.0,37.0,9.0,109.0,2031.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,24,True,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,4396.0,218.0,218.0,https://pypi.org/project/karateclub,3873.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,22006.0,2.0,,,,,,,,,,,,,,,,
451,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,198.0,29.0,65.0,5.0,83.0,1966.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,True,,,2.0,checklist,conda-forge/checklist,,['jupyter'],,6525.0,302.0,302.0,https://pypi.org/project/checklist,6338.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6741.0,3.0,,,,,,,,,,,,,,,,
452,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,299.0,56.0,1313.0,200.0,810.0,1779.0,A toolkit for reproducible reinforcement learning research.,79.0,24,True,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,['tensorflow'],,565.0,98.0,98.0,https://pypi.org/project/garage,565.0,,,,3.0,,,,,,,,,,,,,,,,
453,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-12-05 17:37:33.000000,2023-12-04 14:09:45,571.0,2.0,119.0,55.0,447.0,54.0,100.0,1761.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,29.0,24,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,6401.0,87.0,87.0,https://pypi.org/project/hivemind,6401.0,,,,3.0,,,,,,,,,,,,,,,,
454,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2023-11-21 03:54:52.000000,2022-09-18 16:01:20,637.0,,267.0,28.0,183.0,9.0,389.0,1599.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,24,False,2022-05-28 10:07:13,1.3,15.0,talos,,,['tensorflow'],,902.0,168.0,168.0,https://pypi.org/project/talos,902.0,,,,3.0,,,,,,,,,,,,,,,,
455,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-09-22 07:25:32.800000,2023-04-20 14:53:46,460.0,,232.0,49.0,48.0,22.0,91.0,1573.0,Contextually-keyed word vectors.,19.0,24,True,2023-04-17 13:11:14,2.0.2,18.0,sense2vec,conda-forge/sense2vec,,,61330.0,3676.0,316.0,316.0,https://pypi.org/project/sense2vec,1603.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,35560.0,3.0,,,,,,,,,,,,,,,,
456,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2023-11-18 16:28:54.000000,2023-10-07 11:26:54,2816.0,,168.0,26.0,660.0,89.0,434.0,1434.0,A Python library for learning and evaluating knowledge graph embeddings.,36.0,24,True,2023-02-22 18:28:28,1.10.1,19.0,pykeen,,,,177.0,3157.0,,,https://pypi.org/project/pykeen,3153.0,,,,2.0,,,,,,,,,,,,,,,,
457,azureml-examples,Azure/azureml-examples,ml-experiments,,https://github.com/Azure/azureml-examples,https://github.com/Azure/azureml-examples,MIT,2020-08-21 18:04:26.000,2024-01-18 15:49:36.000000,2024-01-18 15:49:34,1305.0,109.0,1107.0,2656.0,2691.0,115.0,140.0,1425.0,"Official community-driven Azure Machine Learning examples, tested with GitHub Actions.",215.0,24,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
458,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2024-01-12 22:30:52.418000,2023-10-05 18:36:18,1029.0,,167.0,18.0,62.0,24.0,322.0,1410.0,PyTorch Extension Library of Optimized Scatter Operations.,28.0,24,True,2023-10-06 08:48:33,2.1.2,23.0,torch-scatter,conda-forge/pytorch_scatter,,['pytorch'],,37083.0,,,https://pypi.org/project/torch-scatter,31556.0,https://anaconda.org/conda-forge/pytorch_scatter,2024-01-12 22:30:52.418,237669.0,2.0,,,,,,,,,,,,,,,,
459,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-09-27 15:14:50.000000,2023-09-27 15:14:33,667.0,,159.0,47.0,161.0,19.0,378.0,1291.0,moDel Agnostic Language for Exploration and eXplanation.,24.0,24,True,2022-09-10 12:32:33,python-v1.5.0,6.0,dalex,conda-forge/dalex,,,,18340.0,148.0,148.0,https://pypi.org/project/dalex,18023.0,https://anaconda.org/conda-forge/dalex,2023-06-16 19:24:13.607,11444.0,3.0,,,,,,,,,,,,,,,,
460,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2023-11-17 11:03:05.000000,2023-11-17 10:59:26,412.0,3.0,184.0,34.0,73.0,2.0,86.0,1032.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,24,True,2021-06-19 16:14:57,4.5.0,10.0,keract,,,['tensorflow'],,3230.0,203.0,203.0,https://pypi.org/project/keract,3230.0,,,,3.0,,,,,,,,,,,,,,,,
461,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,,2016-08-17 10:58:05.000,2024-01-10 09:27:27.000000,2023-08-01 13:02:51,2070.0,,205.0,42.0,583.0,74.0,431.0,950.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,41.0,24,True,2023-08-01 13:38:54,2.0.2,42.0,smac,conda-forge/smac,,,,63595.0,,,https://pypi.org/project/smac,63061.0,https://anaconda.org/conda-forge/smac,2023-08-11 21:35:06.370,18172.0,3.0,,,,,,,,,,,,,,,,
462,MONAILabel,Project-MONAI/MONAILabel,medical-data,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2024-01-11 18:10:25.000000,2024-01-11 18:10:24,962.0,12.0,165.0,24.0,828.0,92.0,383.0,495.0,MONAI Label is an intelligent open source image labeling and learning tool.,57.0,24,True,2023-10-18 15:08:49,0.8.0,15.0,monailabel-weekly,,,,69931.0,2582.0,,,https://pypi.org/project/monailabel-weekly,251.0,,,,3.0,,,,,,,,,,,,,,,,
463,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2023-12-26 16:13:16.000000,2023-12-26 16:13:16,6706.0,58.0,137.0,36.0,394.0,30.0,134.0,364.0,Neuroimaging in Python FMRI analysis package.,69.0,24,True,,,2.0,nipy,conda-forge/nipy,,,,4804.0,219.0,219.0,https://pypi.org/project/nipy,3444.0,https://anaconda.org/conda-forge/nipy,2023-06-16 13:21:17.395,106099.0,3.0,,,,,,,,,,,,,,,,
464,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-10-20 17:29:31.000000,2023-10-20 17:29:28,575.0,,81.0,29.0,317.0,60.0,27.0,363.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,['tensorflow'],,36296.0,339.0,339.0,https://pypi.org/project/tensorflow-cloud,36296.0,,,,3.0,,,,,,,,,,,,,,,,
465,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2024-01-15 19:34:36.000000,2024-01-15 19:34:31,758.0,21.0,82.0,13.0,30.0,5.0,46.0,354.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,18.0,24,True,2023-03-05 05:32:23,3.0.1,56.0,pymap3d,conda-forge/pymap3d,,,,57642.0,348.0,348.0,https://pypi.org/project/pymap3d,56206.0,https://anaconda.org/conda-forge/pymap3d,2023-06-16 19:18:14.535,66093.0,3.0,,,,,,,,,,,,,,,,
466,awesome-public-datasets,awesomedata/awesome-public-datasets,data-science,,https://github.com/awesomedata/awesome-public-datasets,https://github.com/awesomedata/awesome-public-datasets,MIT,2014-11-20 06:20:50.000,2023-12-16 09:52:56.000000,2023-12-05 21:30:43,773.0,2.0,8907.0,2269.0,339.0,64.0,47.0,57615.0,A topic-centric list of HQ open datasets.,167.0,23,True,2023-09-03 13:26:30,20230903,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
467,best-of-ml-python,ml-tooling/best-of-ml-python,data-science,,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36.000,2024-01-18 15:41:01.000000,2024-01-18 15:41:00,456.0,24.0,2140.0,385.0,241.0,18.0,33.0,14981.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,44.0,23,True,2024-01-18 15:41:06,2024.01.18,100.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
