,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id
331,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,,2011-04-06 02:53:31.000,2023-11-11 20:39:50.545000,2023-11-10 19:30:40,1586.0,3.0,275.0,54.0,135.0,64.0,182.0,1653.0,"CUDA integration for Python, plus shiny features.",80.0,28,True,2023-11-10 19:34:27,2023.1,6.0,pycuda,conda-forge/pycuda,,,,2494.0,2494.0,https://pypi.org/project/pycuda,35978.0,44210.0,https://anaconda.org/conda-forge/pycuda,2023-11-11 20:39:50.545,263454.0,,,,,3.0,,,,,,,,,,,,,
332,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,https://github.com/stanfordmlgroup/ngboost,https://github.com/stanfordmlgroup/ngboost,Apache-2.0,2018-06-21 22:22:40.000,2023-11-20 19:51:55.000000,2023-11-20 19:47:15,697.0,8.0,212.0,44.0,121.0,36.0,161.0,1533.0,Natural Gradient Boosting for Probabilistic Prediction.,48.0,28,True,2023-11-01 03:50:41,0.4.2,22.0,ngboost,conda-forge/ngboost,,,,167.0,167.0,https://pypi.org/project/ngboost,28524.0,29665.0,https://anaconda.org/conda-forge/ngboost,2023-11-01 06:37:06.987,45438.0,,,,,3.0,262.0,,,,,,,,,,,,
333,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2023-11-09 21:00:39.000000,2023-11-09 20:52:16,699.0,3.0,295.0,43.0,351.0,66.0,195.0,1516.0,Training PyTorch models with differential privacy.,74.0,28,True,2023-03-24 15:59:54,1.4.0,20.0,opacus,conda-forge/opacus,,,['pytorch'],687.0,687.0,https://pypi.org/project/opacus,40232.0,40793.0,https://anaconda.org/conda-forge/opacus,2023-06-18 08:40:32.992,12318.0,,,,,2.0,105.0,,,,,,,,,,,,
334,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2023-10-10 21:15:24.000000,2023-10-10 21:15:24,946.0,6.0,559.0,107.0,280.0,11.0,300.0,1463.0,Execute Python code on the fly and display results in Tableau visualizations:.,49.0,28,True,2023-06-28 20:49:21,2.9.0,20.0,tabpy,anaconda/tabpy-client,,,,145.0,145.0,https://pypi.org/project/tabpy,16526.0,16582.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4454.0,,,,,2.0,,,,,,,,,,,,,
335,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,,2016-10-21 23:14:52.000,2023-11-14 02:18:09.000000,2023-11-09 19:35:44,1833.0,30.0,268.0,45.0,268.0,58.0,191.0,1459.0,TensorLy: Tensor Learning in Python.,66.0,28,True,2023-01-15 00:40:26,0.8.0,8.0,tensorly,conda-forge/tensorly,,,,515.0,515.0,https://pypi.org/project/tensorly,14352.0,19851.0,https://anaconda.org/conda-forge/tensorly,2023-06-16 16:08:38.154,362934.0,,,,,2.0,,,,,,,,,,,,,
336,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2023-10-09 07:21:10.000000,2023-09-29 00:13:39,295.0,9.0,222.0,50.0,184.0,43.0,120.0,1349.0,Metric learning algorithms in Python.,22.0,28,True,2023-09-29 00:16:16,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],314.0,314.0,https://pypi.org/project/metric-learn,11705.0,11975.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,10817.0,,,,,2.0,,,,,,,,,,,,,
337,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2023-11-16 02:42:05.000000,2023-11-16 02:42:03,1010.0,27.0,105.0,25.0,113.0,25.0,52.0,1206.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",22.0,28,True,2023-10-05 02:21:28,1.4.1,33.0,imodels,,,,,59.0,59.0,https://pypi.org/project/imodels,153207.0,153207.0,,,,,,,,2.0,,,,,,,,,,,,,
338,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2023-06-16 19:18:39.600000,2023-04-20 04:36:19,526.0,,403.0,51.0,37.0,16.0,139.0,1188.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,28,True,2022-09-06 19:52:23,0.12.2,11.0,kmodes,conda-forge/kmodes,,,,2329.0,2329.0,https://pypi.org/project/kmodes,174831.0,175721.0,https://anaconda.org/conda-forge/kmodes,2023-06-16 19:18:39.600,38304.0,,,,,2.0,,,,,,,,,,,,,
339,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2023-11-19 11:37:30.000000,2023-11-19 11:37:16,2761.0,85.0,243.0,34.0,196.0,34.0,489.0,1179.0,Python interface for igraph.,71.0,28,True,2023-11-20 11:06:49,0.11.3,26.0,python-igraph,conda-forge/igraph,,,,,,https://pypi.org/project/python-igraph,310039.0,329103.0,https://anaconda.org/conda-forge/igraph,2023-11-17 16:59:08.091,479456.0,,,,,2.0,561999.0,,,,,,,,,,,,
340,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2023-11-15 00:51:27.000000,2020-10-14 13:22:39,167.0,,327.0,71.0,85.0,25.0,26.0,1159.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,28,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,,1245.0,1245.0,https://pypi.org/project/empyrical,26132.0,26501.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,25510.0,,,,,2.0,,,,,,,,,,,,,
341,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2023-11-19 21:31:33.000000,2023-11-19 21:31:17,1019.0,44.0,194.0,24.0,120.0,23.0,183.0,1008.0,Survival analysis built on top of scikit-learn.,18.0,28,True,2023-10-08 12:32:19,0.22.1,26.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],380.0,380.0,https://pypi.org/project/scikit-survival,37874.0,40644.0,https://anaconda.org/conda-forge/scikit-survival,2023-10-20 18:47:48.968,66485.0,,,,,2.0,,,,,,,,,,,,,
342,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2023-06-27 23:50:02.000000,2023-03-24 22:04:13,811.0,,237.0,41.0,502.0,223.0,252.0,869.0,Scalable Machine Learning with Dask.,77.0,28,True,2023-03-24 22:04:58,2023.3.24,28.0,dask-ml,conda-forge/dask-ml,,,,896.0,896.0,https://pypi.org/project/dask-ml,157992.0,168762.0,https://anaconda.org/conda-forge/dask-ml,2023-06-16 13:24:06.152,786232.0,,,,,3.0,,,,,,,,,,,,,
343,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2023-11-06 11:21:40.354000,2023-11-06 00:17:47,493.0,8.0,115.0,31.0,126.0,24.0,74.0,845.0,Python bindings and utilities for GeoJSON.,56.0,28,True,,,11.0,geojson,conda-forge/geojson,,,,15842.0,15842.0,https://pypi.org/project/geojson,1440520.0,1525874.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,768194.0,,,,,3.0,,,,,,,,,,,,,
344,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2023-11-20 21:14:19.693000,2023-11-20 18:02:35,663.0,9.0,100.0,14.0,94.0,66.0,60.0,816.0,A Python nearest neighbor descent for approximate nearest neighbors.,27.0,28,True,2023-11-20 18:03:16,release-0.5.11,23.0,pynndescent,conda-forge/pynndescent,,,,4834.0,4834.0,https://pypi.org/project/pynndescent,889780.0,932591.0,https://anaconda.org/conda-forge/pynndescent,2023-11-20 21:14:19.693,1712459.0,,,,,3.0,,,,,,,,,,,,,
345,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,https://github.com/JoaquinAmatRodrigo/skforecast,https://github.com/JoaquinAmatRodrigo/skforecast,BSD-3-Clause,2021-02-10 11:40:34.000,2023-11-23 14:45:57.000000,2023-11-15 19:39:54,2550.0,245.0,90.0,10.0,488.0,11.0,90.0,729.0,Time series forecasting with scikit-learn models.,9.0,28,True,2023-11-16 21:42:02,0.11.0,25.0,skforecast,,,,['sklearn'],203.0,203.0,https://pypi.org/project/skforecast,39922.0,39922.0,,,,,,,,2.0,,,,,,,,,,,,,
346,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2023-11-17 19:43:39.000000,2023-10-07 23:47:13,1647.0,30.0,257.0,44.0,1270.0,253.0,362.0,670.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",107.0,28,True,2023-09-08 15:59:39,0.34.0,41.0,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,2873925.0,2873925.0,,,,,,,,3.0,,,,,,,,,,,,,
347,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2023-11-21 12:56:56.000000,2023-11-21 12:56:55,791.0,17.0,71.0,25.0,356.0,103.0,225.0,528.0,"Simple, concise geographical visualization in Python.",30.0,28,True,2023-11-01 18:39:43,1.11.0,31.0,geoviews,conda-forge/geoviews,,,,809.0,809.0,https://pypi.org/project/geoviews,7507.0,12887.0,https://anaconda.org/conda-forge/geoviews,2023-11-02 09:01:15.038,204451.0,,,,,3.0,,,,,,,,,,,,,
348,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2023-11-23 15:56:58.000000,2023-11-21 12:56:05,1823.0,210.0,50.0,15.0,1351.0,20.0,197.0,422.0,The MLOps stack component for experiment tracking.,52.0,28,True,2023-11-21 14:02:42,1.8.5,119.0,neptune-client,conda-forge/neptune-client,,,,,,https://pypi.org/project/neptune-client,538589.0,543889.0,https://anaconda.org/conda-forge/neptune-client,2023-11-21 16:22:22.404,222618.0,,,,,3.0,,,,,,,,,,,,,
349,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2023-11-23 15:09:01.000000,2023-11-13 13:56:55,1915.0,196.0,804.0,103.0,2128.0,153.0,652.0,14570.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",70.0,27,True,2023-10-11 18:42:02,1.6.1,57.0,,,,,,,,,,146.0,,,,,,,,3.0,4549.0,,,,,,,,,,,,
350,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,,1118.0,179.0,213.0,20.0,533.0,8208.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,27,False,2021-01-29 00:03:56,0.0.9,1.0,,,,,,21.0,21.0,,,227.0,,,,,,,,3.0,7725.0,,,,,,,,,,,,
351,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2023-07-09 00:54:49.000000,2023-04-19 16:47:52,581.0,,1126.0,352.0,79.0,46.0,231.0,7833.0,StarCraft II Learning Environment.,39.0,27,True,2022-07-13 12:08:43,4.0,6.0,pysc2,,,,,633.0,633.0,https://pypi.org/project/pysc2,1582.0,1992.0,,,,,,,,3.0,30811.0,,,,,google-deepmind/pysc2,,,,,,,
352,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2023-01-19 00:37:33.000000,2023-01-19 00:37:33,900.0,,1185.0,156.0,950.0,40.0,782.0,5664.0,Gluon CV Toolkit.,119.0,27,True,2021-03-09 00:20:06,0.10.0,10.0,gluoncv,,,,['mxnet'],21.0,21.0,https://pypi.org/project/gluoncv,41143.0,41143.0,,,,,,,,3.0,,,,,,,,,,,,,
353,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2023-10-22 09:33:23.000000,2023-10-22 09:33:23,779.0,4.0,1138.0,212.0,91.0,180.0,120.0,5494.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",28.0,27,True,,,,pyAudioAnalysis,,,,,401.0,401.0,https://pypi.org/project/pyAudioAnalysis,10993.0,10993.0,,,,,,,,3.0,,,,,,,,,,,,,
354,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2023-11-13 13:22:39.000000,2023-11-13 13:19:08,1235.0,14.0,535.0,59.0,78.0,59.0,558.0,4092.0,Time series Timeseries Deep Learning Machine Learning Pytorch fastai | State-of-the-art Deep Learning library for Time..,24.0,27,True,2023-11-13 13:22:27,0.3.8,13.0,tsai,conda-forge/tsai,,,,,,https://pypi.org/project/tsai,11752.0,11752.0,https://anaconda.org/conda-forge/tsai,,,,,,,3.0,,,,,,,,,,,,,
355,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2023-09-19 00:32:03.000000,2022-08-06 21:47:18,182.0,,401.0,66.0,56.0,85.0,55.0,4080.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,27,False,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,,752.0,752.0,https://pypi.org/project/layoutparser,147136.0,147136.0,,,,,,,,3.0,,,,,,,,,,,,,
356,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2023-11-09 17:50:54.000000,2023-10-18 12:45:17,932.0,5.0,736.0,86.0,189.0,70.0,643.0,3844.0,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",48.0,27,True,2023-09-27 14:17:30,78,71.0,opencv-python,,,,,,,https://pypi.org/project/opencv-python,11123142.0,11123142.0,,,,,,,,3.0,,,,,,,,,,,,,
357,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2023-10-28 04:01:29.000000,2023-09-01 03:04:11,1137.0,1.0,691.0,60.0,1011.0,123.0,736.0,3811.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",85.0,27,True,2023-07-04 07:11:53,1.0.1,20.0,mmocr,,,,['pytorch'],96.0,96.0,https://pypi.org/project/mmocr,4844.0,4844.0,,,,,,,,3.0,,,,,,,,,,,,,
358,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,,2012-08-24 16:14:59.000,2023-11-22 19:57:21.457000,2023-11-21 23:43:00,614.0,5.0,114.0,76.0,66.0,13.0,120.0,3623.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,27,True,2021-08-23 21:02:05,6.0.3,12.0,ftfy,conda-forge/ftfy,,,,14961.0,14961.0,https://pypi.org/project/ftfy,3024997.0,3033120.0,https://anaconda.org/conda-forge/ftfy,2023-11-22 19:57:21.457,276189.0,,,,,3.0,,,,,,,,,,,,,
359,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2023-11-17 23:16:44.000000,2023-11-17 23:16:41,1140.0,34.0,442.0,60.0,680.0,1.0,496.0,3244.0,On-device wake word detection powered by deep learning.,36.0,27,True,2023-10-26 19:17:54,3.0,14.0,pvporcupine,,,,,24.0,24.0,https://pypi.org/project/pvporcupine,5966.0,5966.0,,,,,,,,3.0,,,,,,,,,,,,,
360,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2023-11-21 20:51:49.000000,2023-11-08 16:40:21,1347.0,36.0,330.0,72.0,1239.0,42.0,77.0,3237.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,34.0,27,True,2023-11-08 16:41:56,1.0.2,9.0,lit-nlp,conda-forge/lit-nlp,,,,25.0,25.0,https://pypi.org/project/lit-nlp,3597.0,5326.0,https://anaconda.org/conda-forge/lit-nlp,2023-06-16 19:21:41.530,65709.0,,,,,2.0,,,,,,,,,,,,,
361,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2023-11-02 19:18:07.000000,2023-11-02 19:13:15,2359.0,102.0,682.0,164.0,60.0,8.0,671.0,2972.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,28.0,27,True,2023-10-23 21:02:38,1.6.0,20.0,,bioconda/deepvariant,,,['tensorflow'],,,,,908.0,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,59007.0,,,,,3.0,4691.0,,,,,,,,,,,,
362,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2023-11-15 16:09:41.000000,2023-11-15 16:09:41,4318.0,84.0,546.0,41.0,991.0,169.0,654.0,2930.0,"A unified, comprehensive and efficient recommendation library.",69.0,27,True,2023-11-04 11:23:19,1.2.0,10.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,3565.0,3682.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,4213.0,,,,,2.0,,,,,,,,,,,,,
363,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2023-11-13 09:52:17.000000,2023-11-13 09:52:14,3479.0,46.0,329.0,156.0,1154.0,20.0,59.0,2656.0,Neural Network Libraries.,73.0,27,True,2023-11-06 05:57:30,1.37.0,72.0,nnabla,,,,,,,https://pypi.org/project/nnabla,4147.0,4158.0,,,,,,,,3.0,906.0,,,,,,,,,,,,
364,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2023-11-09 09:05:16.000000,2023-11-09 09:05:15,1698.0,2.0,408.0,45.0,350.0,22.0,345.0,2572.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",33.0,27,True,2022-04-02 15:26:25,3.3.3,58.0,foolbox,conda-forge/foolbox,,,,529.0,529.0,https://pypi.org/project/foolbox,2088.0,2397.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,12364.0,,,,,3.0,,,,,,,,,,,,,
365,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2023-06-01 22:20:25.000000,2023-06-01 22:10:29,1131.0,,332.0,44.0,57.0,64.0,201.0,2304.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,True,2023-06-01 22:20:25,1.3,4.0,spektral,,,,['tensorflow'],243.0,243.0,https://pypi.org/project/spektral,5906.0,5906.0,,,,,,,,2.0,,,,,,,,,,,,,
366,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2023-11-21 11:40:24.000000,2023-11-21 11:40:19,642.0,17.0,226.0,67.0,31.0,54.0,90.0,2139.0,Fast and Easy Infinite Neural Networks in Python.,29.0,27,True,2023-08-25 00:01:21,0.6.4,16.0,neural-tangents,,,,,88.0,88.0,https://pypi.org/project/neural-tangents,2493.0,2501.0,,,,,,,,3.0,333.0,,,,,,,,,,,,
367,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2023-11-05 14:22:04.000000,2023-08-22 16:20:29,468.0,,312.0,62.0,150.0,7.0,91.0,2065.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,27,True,2023-08-07 19:46:52,3.2.5,21.0,pytextrank,,,,,518.0,518.0,https://pypi.org/project/pytextrank,47785.0,47785.0,,,,,,,,3.0,,,,,,,,,,,,,
368,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,,2021-04-26 00:15:19.000,2023-11-22 23:46:54.000000,2023-11-21 18:14:19,1073.0,40.0,213.0,32.0,395.0,87.0,290.0,1972.0,Scalable and user friendly neural forecasting algorithms.,31.0,27,True,2023-10-05 19:39:43,1.6.4,15.0,neuralforecast,conda-forge/neuralforecast,,,,67.0,67.0,https://pypi.org/project/neuralforecast,13958.0,14549.0,https://anaconda.org/conda-forge/neuralforecast,2023-10-06 19:47:12.240,11836.0,,,,,3.0,,,,,,,,,,,,,
369,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-11-20 01:58:55.000000,2023-02-03 00:10:35,690.0,,273.0,41.0,495.0,153.0,151.0,1690.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,49.0,27,True,2022-12-16 20:51:38,0.12.1,48.0,petastorm,,,,,141.0,141.0,https://pypi.org/project/petastorm,31877.0,31883.0,,,,,,,,3.0,432.0,,,,,,,,,,,,
370,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2023-11-17 18:53:15.000000,2023-11-17 18:53:14,831.0,29.0,357.0,36.0,844.0,145.0,287.0,1686.0,A Python package to assess and improve fairness of machine learning models.,77.0,27,True,2023-07-28 09:05:39,0.9.0,13.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],2.0,2.0,https://pypi.org/project/fairlearn,213789.0,214624.0,https://anaconda.org/conda-forge/fairlearn,2023-07-28 12:27:51.245,30081.0,,,,,2.0,,,,,,,,,,,,,
371,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2023-11-21 22:12:16.000000,2023-06-07 07:35:59,3033.0,,118.0,38.0,328.0,11.0,187.0,1401.0,Multi-class confusion matrix library in Python.,17.0,27,True,2023-06-07 14:06:28,4.0,43.0,pycm,,,,,250.0,250.0,https://pypi.org/project/pycm,40904.0,40904.0,,,,,,,,3.0,,,,,,,,,,,,,
372,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2023-11-23 00:12:44.000000,2023-11-23 00:12:43,1385.0,28.0,251.0,74.0,103.0,20.0,53.0,1216.0,Model analysis tools for TensorFlow.,56.0,27,True,2023-08-14 20:20:00,0.45.0,56.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/tensorflow-model-analysis,95753.0,95753.0,,,,,,,,2.0,,,,,,,,,,,,,
373,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2023-10-11 22:37:43.000000,2023-10-11 22:37:41,386.0,11.0,171.0,24.0,30.0,3.0,129.0,1124.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,27,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],441.0,441.0,https://pypi.org/project/prince,80623.0,80985.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,17419.0,,,,,2.0,,,,,,,,,,,,,
