,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,trending,new_addition
442,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2023-08-27 04:36:31.000000,2021-02-11 16:40:18,279.0,,71.0,13.0,48.0,20.0,52.0,671.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,7.0,25,False,2021-02-11 16:42:37,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,941.0,941.0,https://pypi.org/project/pysbd,198117.0,198314.0,https://anaconda.org/conda-forge/pysbd,2023-06-16 19:27:37.870,4746.0,,,,,3.0,,,,,,,,,,,,,,
443,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2023-09-19 18:44:18.000000,2023-09-19 18:44:18,355.0,16.0,116.0,19.0,78.0,23.0,33.0,653.0,Working with molecular structures in pandas DataFrames.,15.0,25,True,2023-08-28 15:31:05,0.5.1de,17.0,biopandas,conda-forge/biopandas,,,['pandas'],208.0,208.0,https://pypi.org/project/biopandas,91447.0,93227.0,https://anaconda.org/conda-forge/biopandas,2023-06-16 13:21:19.340,146016.0,,,,,3.0,,,,,BioPandas/biopandas,,,,,,,,,
444,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-10-25 03:13:09.000000,2023-08-23 17:20:54,1241.0,1.0,150.0,19.0,683.0,25.0,208.0,465.0,A package built to support working with spatial data using open source python.,44.0,25,True,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,254.0,254.0,https://pypi.org/project/earthpy,4499.0,5787.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,69565.0,,,,,3.0,,,,,,,,,,,,,,
445,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2023-10-15 23:30:30.000000,2023-10-06 15:47:51,6642.0,195.0,133.0,36.0,383.0,37.0,123.0,354.0,Neuroimaging in Python FMRI analysis package.,67.0,25,True,,,2.0,nipy,conda-forge/nipy,,,,210.0,210.0,https://pypi.org/project/nipy,1966.0,3374.0,https://anaconda.org/conda-forge/nipy,2023-06-16 13:21:17.395,105620.0,,,,,3.0,,,,,,,,,,,,,,
446,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-10-26 01:37:57.000000,2023-10-26 01:36:31,511.0,10.0,54.0,39.0,256.0,15.0,59.0,291.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",37.0,25,True,2023-10-26 01:37:57,1.2.4,51.0,gokart,,,,,74.0,74.0,https://pypi.org/project/gokart,3673.0,3673.0,,,,,,,,3.0,,,,,,,,,,,,,,
447,awesome-public-datasets,awesomedata/awesome-public-datasets,data-science,,https://github.com/awesomedata/awesome-public-datasets,https://github.com/awesomedata/awesome-public-datasets,MIT,2014-11-20 06:20:50.000,2023-10-17 15:32:21.000000,2023-09-03 15:07:38,771.0,3.0,8806.0,2265.0,338.0,65.0,47.0,56469.0,A topic-centric list of HQ open datasets.,167.0,24,True,2023-09-03 13:26:30,20230903,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,True
448,best-of-ml-python,ml-tooling/best-of-ml-python,data-science,,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36.000,2023-10-26 16:35:54.000000,2023-10-26 16:35:53,434.0,32.0,2084.0,382.0,229.0,16.0,33.0,14587.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,44.0,24,True,2023-10-26 16:36:02,2023.10.26,100.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
449,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2023-06-14 00:38:14.000000,2022-11-08 22:11:16,98.0,,1703.0,201.0,68.0,78.0,34.0,9437.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,24,True,,,,english-words,,,,,2.0,2.0,https://pypi.org/project/english-words,591697.0,591697.0,,,,,,,,3.0,,,,,,,,,,,,,,
450,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-10-26 08:08:10.000000,2023-04-28 16:55:30,521.0,,426.0,60.0,89.0,27.0,88.0,4739.0,Finding duplicate images made easy!.,15.0,24,True,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,,['tensorflow'],67.0,67.0,https://pypi.org/project/imagededup,6684.0,6684.0,,,,,,,,3.0,,,,,,,,,,,,,,
451,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-10-28 04:25:18.000000,2023-10-27 07:26:55,1522.0,43.0,759.0,145.0,1423.0,294.0,393.0,4602.0,Simple and Distributed Machine Learning.,113.0,24,True,2023-10-26 18:17:38,0.11.4,38.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,,,,,,,,,,3.0,,,,,,,,,,,,,,
452,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2023-10-24 08:51:14.000000,2023-02-19 16:29:00,327.0,,904.0,45.0,30.0,63.0,110.0,4500.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",17.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],156.0,156.0,https://pypi.org/project/scikit-opt,3587.0,3587.0,,,,,,,,3.0,,,,,,,,,,,,,,
453,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2023-09-22 09:55:14.000000,2023-05-19 17:52:25,508.0,,808.0,62.0,629.0,103.0,396.0,3090.0,A high-performance distributed training framework for Reinforcement Learning.,42.0,24,True,2023-03-10 09:21:02,2.2,9.0,parl,,,,['paddle'],118.0,118.0,https://pypi.org/project/parl,476.0,476.0,,,,,,,,3.0,,,,,,,,,,,,,,
454,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2023-10-13 04:37:58.000000,2023-09-20 16:12:35,178.0,2.0,362.0,164.0,82.0,69.0,99.0,3027.0,A deep learning library for video understanding research.,55.0,24,True,2021-09-10 17:02:20,0.1.3,2.0,pytorchvideo,,,,['pytorch'],,,https://pypi.org/project/pytorchvideo,73030.0,73030.0,,,,,,,,3.0,,,,,,,,,,,,,,
455,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,216.0,67.0,42.0,17.0,23.0,2653.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,24,False,,,5.0,knockknock,conda-forge/knockknock,,,,791.0,791.0,https://pypi.org/project/knockknock,78046.0,78335.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,13913.0,,,,,3.0,,,,,,,,,,,,,,
456,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2023-10-28 14:01:31.000000,2023-09-25 05:41:01,1296.0,2.0,311.0,93.0,2156.0,194.0,982.0,2653.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",52.0,24,True,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,58675.0,58675.0,,,,,,,,3.0,,,,,,,,,,,,,-1.0,
457,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-03-18 16:45:36.000000,2022-10-05 16:26:03,376.0,,212.0,48.0,480.0,33.0,70.0,2634.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,24,True,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,173.0,173.0,https://pypi.org/project/m2cgen,20830.0,20830.0,,,,,,,,3.0,54.0,,,,,,,,,,,,,
458,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-06-30 21:16:15.000000,2023-06-30 21:16:10,470.0,,300.0,67.0,315.0,40.0,123.0,2633.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],47.0,47.0,https://pypi.org/project/ddsp,1494.0,1855.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14463.0,,,,,3.0,,,,,,,,,,,,,,
459,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-10-21 15:40:12.000000,2023-10-12 07:35:49,2853.0,23.0,952.0,121.0,491.0,53.0,291.0,2488.0,IPython Parallel: Interactive Parallel Computing in Python.,112.0,24,True,,,28.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,285715.0,295977.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,923644.0,,,,,3.0,,,,,,,,,,,,,,
460,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2023-10-26 08:33:50.000000,2023-07-01 21:40:58,1936.0,,316.0,38.0,83.0,13.0,157.0,2276.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,24,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,1699.0,1699.0,,,,,,,,2.0,,,,,,,,,,,,,,
461,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,258.0,58.0,56.0,19.0,50.0,2196.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],588.0,588.0,https://pypi.org/project/pytorch-nlp,4201.0,4201.0,,,,,,,,3.0,,,,,,,,,,,,,,
462,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2023-09-05 06:09:07.000000,2023-09-05 06:09:05,385.0,1.0,277.0,57.0,14.0,21.0,78.0,2157.0,Beautiful visualizations of how language differs among document types.,14.0,24,True,2017-03-13 05:31:21,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,438.0,438.0,https://pypi.org/project/scattertext,9853.0,10997.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,84712.0,,,,,3.0,,,,,,,,,,,,,,
463,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2023-08-28 11:13:00.000000,2023-06-01 12:18:23,739.0,,300.0,42.0,42.0,82.0,56.0,2038.0,A modular active learning framework for Python.,20.0,24,True,,,13.0,modAL,,,,['sklearn'],17.0,17.0,https://pypi.org/project/modAL,127176.0,127176.0,,,,,,,,3.0,29.0,,,,,,,,,,,,,
464,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2023-10-05 21:16:31.000000,2023-07-01 21:39:32,2288.0,,224.0,39.0,36.0,6.0,109.0,1995.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,24,True,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,197.0,197.0,https://pypi.org/project/karateclub,3567.0,4110.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,21182.0,,,,,2.0,,,,,,,,,,,,,,
465,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,GPL-2.0,2021-03-05 19:07:19.000,2023-09-27 19:01:19.000000,2023-09-27 19:00:31,55.0,11.0,116.0,21.0,19.0,31.0,12.0,1981.0,Fuzzy String Matching in Python.,12.0,24,True,,,1.0,thefuzz,conda-forge/thefuzz,,,,1631.0,1631.0,https://pypi.org/project/thefuzz,761317.0,762096.0,https://anaconda.org/conda-forge/thefuzz,2023-06-18 08:40:33.993,16365.0,,,,,3.0,,,,,,,,,,,,,,
466,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-10-27 06:59:13.000000,2023-09-26 17:27:56,255.0,3.0,191.0,30.0,64.0,4.0,83.0,1949.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],287.0,287.0,https://pypi.org/project/checklist,3599.0,3794.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6465.0,,,,,3.0,,,,,,,,,,,,,,
467,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,294.0,56.0,1313.0,199.0,810.0,1742.0,A toolkit for reproducible reinforcement learning research.,79.0,24,True,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],90.0,90.0,https://pypi.org/project/garage,501.0,501.0,,,,,,,,3.0,,,,,,,,,,,,,,
468,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2023-10-15 07:03:27.000000,2023-08-27 09:50:01,1167.0,19.0,117.0,29.0,68.0,1.0,29.0,1440.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2023-08-19 14:26:10,0.7.0,29.0,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,16746.0,16746.0,,,,,,,,3.0,7.0,,,,,,,,,,,,,
469,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-06-16 19:23:39.693000,2022-12-24 01:52:28,204.0,,303.0,49.0,42.0,93.0,112.0,1261.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,17.0,24,True,2020-09-13 21:05:45,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],340.0,340.0,https://pypi.org/project/keras-ocr,11616.0,29917.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,289.0,,,,,3.0,676864.0,,,,,,,,,,,,,
470,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-09-27 15:14:50.000000,2023-09-27 15:14:33,667.0,1.0,157.0,47.0,161.0,19.0,376.0,1252.0,moDel Agnostic Language for Exploration and eXplanation.,24.0,24,True,2022-09-10 12:32:33,python-v1.5.0,6.0,dalex,conda-forge/dalex,,,,131.0,131.0,https://pypi.org/project/dalex,17310.0,17639.0,https://anaconda.org/conda-forge/dalex,2023-06-16 19:24:13.607,10869.0,,,,,3.0,,,,,,,,,,,,,,
471,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2023-08-29 11:31:26.000000,2023-08-29 11:31:26,76.0,1.0,223.0,20.0,16.0,3.0,87.0,1126.0,Implementation of the node2vec algorithm.,12.0,24,True,2022-08-01 11:34:27,0.4.6,9.0,node2vec,conda-forge/node2vec,,,,494.0,494.0,https://pypi.org/project/node2vec,75517.0,75929.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,26787.0,,,,,2.0,,,,,,,,,,,,,,
472,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2023-09-30 06:19:56.000000,2023-09-30 06:19:56,409.0,8.0,184.0,34.0,72.0,2.0,86.0,1028.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,24,True,2021-06-19 16:14:57,4.5.0,10.0,keract,,,,['tensorflow'],192.0,192.0,https://pypi.org/project/keract,4471.0,4471.0,,,,,,,,3.0,,,,,,,,,,,,,,
473,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2023-10-28 00:51:07.000000,2023-10-27 21:41:07,1792.0,148.0,74.0,18.0,618.0,60.0,139.0,975.0,"MetricFlow allows you to define, build, and maintain metrics in code.",41.0,24,True,2023-09-06 22:57:08,0.202.0,11.0,metricflow,,,,,10.0,10.0,https://pypi.org/project/metricflow,19030.0,19030.0,,,,,,,,3.0,,,,,dbt-labs/metricflow,,,,,,,,,
474,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,176.0,39.0,173.0,59.0,174.0,902.0,A Jupyter - Three.js bridge.,30.0,24,True,2022-08-31 09:02:38,2.4.1,18.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],28.0,28.0,https://pypi.org/project/pythreejs,60562.0,69998.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,512917.0,,,,,3.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,3673.0,,,,,,,,,,
475,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2023-08-14 23:20:14.000000,2023-03-06 07:52:05,311.0,,107.0,26.0,36.0,34.0,69.0,865.0,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,24,True,2021-04-11 17:42:31,0.5.5,5.0,pandas-bokeh,,,,['pandas'],532.0,532.0,https://pypi.org/project/pandas-bokeh,20399.0,20399.0,,,,,,,,3.0,,,,,,,,,,,,,,
476,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2023-07-26 22:41:29.989000,2023-06-09 22:11:37,1299.0,,147.0,49.0,56.0,21.0,65.0,812.0,Computer Vision in Python.,34.0,24,True,2022-06-28 14:25:55,1.4.13,10.0,mahotas,conda-forge/mahotas,,,,1133.0,1133.0,https://pypi.org/project/mahotas,8376.0,18049.0,https://anaconda.org/conda-forge/mahotas,2023-07-26 22:41:29.989,386923.0,,,,,3.0,,,,,,,,,,,,,,
477,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2023-10-25 13:56:57.000000,2023-10-25 13:56:50,307.0,16.0,107.0,20.0,72.0,,63.0,741.0,An intuitive library to extract features from time series.,18.0,24,True,2023-08-23 07:53:53,0.1.6,10.0,tsfel,,,,,96.0,96.0,https://pypi.org/project/tsfel,23413.0,23413.0,,,,,,,,3.0,,,,,,,,,,,,,,
478,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2023-10-27 19:10:00.000000,2023-10-23 12:39:50,829.0,30.0,77.0,9.0,674.0,76.0,415.0,558.0,Automated modeling and machine learning framework FEDOT.,29.0,24,True,2023-07-25 13:20:41,0.7.2,14.0,fedot,,,,,41.0,41.0,https://pypi.org/project/fedot,1137.0,1137.0,,,,,,,,3.0,,,,,aimclub/FEDOT,,,,,,,,,
479,MONAILabel,Project-MONAI/MONAILabel,medical-data,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2023-10-23 23:44:15.000000,2023-10-18 22:13:44,950.0,23.0,159.0,24.0,816.0,85.0,379.0,463.0,MONAI Label is an intelligent open source image labeling and learning tool.,53.0,24,True,2023-10-18 15:08:49,0.8.0,15.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,271.0,2709.0,,,,,,,,3.0,65852.0,,,,,,,,,,,,,
480,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-10-20 17:29:31.000000,2023-10-20 17:29:28,575.0,1.0,80.0,29.0,317.0,60.0,27.0,359.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],300.0,300.0,https://pypi.org/project/tensorflow-cloud,59783.0,59783.0,,,,,,,,3.0,,,,,,,,,,,,,-1.0,
481,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2023-10-14 01:37:36.000000,2023-03-05 05:31:37,737.0,,79.0,13.0,29.0,6.0,44.0,335.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,14.0,24,True,2023-03-05 05:32:23,3.0.1,56.0,pymap3d,conda-forge/pymap3d,,,,325.0,325.0,https://pypi.org/project/pymap3d,75106.0,76561.0,https://anaconda.org/conda-forge/pymap3d,2023-06-16 19:18:14.535,62578.0,,,,,3.0,,,,,,,,,,,,,,
482,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2023-10-18 21:51:58.000000,2023-10-18 21:42:34,1092.0,2.0,880.0,117.0,674.0,107.0,540.0,5324.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,114.0,23,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],14.0,14.0,https://pypi.org/project/mmf,196.0,196.0,,,,,,,,3.0,,,,,,,,,,,,,,
483,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,,2021-06-09 17:57:28.000,2023-10-28 01:00:53.000000,2023-10-28 00:49:06,212.0,4.0,285.0,64.0,178.0,16.0,54.0,4817.0,"A data augmentations library for audio, image, text, and video.",34.0,23,True,2022-03-29 11:42:50,1.0.0,7.0,augly,,,,,83.0,83.0,https://pypi.org/project/augly,1421.0,1421.0,,,,,,,,3.0,,,,,,,,,,,,,,
