,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,new_addition,maven_id,maven_url
418,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-06-23 12:28:48.000000,2024-06-23 12:28:48,343.0,,980.0,47.0,34.0,67.0,113.0,5308.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,25,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],235.0,235.0,https://pypi.org/project/scikit-opt,4083.0,4083.0,,,,,,,,3.0,,,,,,,,,,,,,
419,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2024-12-09 12:49:02.000000,2024-12-09 12:45:16,3745.0,76.0,612.0,92.0,4114.0,205.0,1416.0,5185.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,94.0,25,True,2024-11-28 18:09:35,1.44.0,85.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
420,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2024-08-09 13:30:50.391000,2024-07-18 16:46:48,557.0,,733.0,176.0,90.0,,288.0,4298.0,A python wrapper for Alpha Vantage API for financial data.,44.0,25,True,2024-07-17 21:33:07,3.0.0,6.0,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,54265.0,54433.0,https://anaconda.org/conda-forge/alpha_vantage,2024-08-09 13:30:50.391,7903.0,,,,,3.0,,,,,,,,,,,,,
421,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2024-11-20 06:18:08.919000,2024-10-24 16:27:28,480.0,4.0,277.0,51.0,477.0,57.0,261.0,3364.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,25,True,2024-10-24 16:29:53,0.4.12,25.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,,,https://pypi.org/project/hummingbird-ml,7690.0,8853.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-11-20 06:18:08.919,51764.0,,,,,3.0,744.0,,,,,,,,,,,,
422,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,,235.0,50.0,482.0,39.0,70.0,2825.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,282.0,282.0,https://pypi.org/project/m2cgen,28452.0,28453.0,,,,,,,,3.0,90.0,,,,,,,,,,,,
423,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2024-11-15 23:43:58.000000,2024-11-15 23:43:54,3557.0,9.0,331.0,154.0,1184.0,22.0,60.0,2729.0,Neural Network Libraries.,76.0,25,True,2024-05-29 05:14:17,1.39.0,74.0,nnabla,,,,,,,https://pypi.org/project/nnabla,10063.0,10074.0,,,,,,,,3.0,987.0,,,,,,,,,,,,
424,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2024-12-03 18:39:35.000000,2024-11-05 08:39:28,583.0,5.0,162.0,56.0,474.0,60.0,104.0,2071.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,33.0,25,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,113.0,113.0,https://pypi.org/project/hivemind,1158.0,1158.0,,,,,,,,3.0,,,,,,,,,,,,,
425,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2024-12-05 06:01:33.000000,2024-12-05 06:01:28,372.0,5.0,276.0,50.0,326.0,234.0,184.0,1863.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,43.0,25,True,2023-02-03 02:08:24,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-recommenders,332473.0,332473.0,,,,,,,,2.0,,,,,,,,,,,,,
426,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000000,2024-04-22 10:30:48,671.0,,265.0,27.0,187.0,11.0,390.0,1626.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,25,True,2024-04-21 09:02:06,1.4,16.0,talos,,,,['tensorflow'],191.0,191.0,https://pypi.org/project/talos,1774.0,1774.0,,,,,,,,3.0,,,,,,,,,,,,,
427,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2024-11-21 18:42:46.000000,2024-11-04 09:55:10,833.0,2.0,313.0,120.0,787.0,191.0,168.0,1500.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",86.0,25,True,2024-02-08 02:06:46,0.8.0,21.0,tensorflow-model-optimization,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-model-optimization,750613.0,750613.0,,,,,,,,3.0,,,,,,,,,,,,,
428,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2024-08-03 19:34:12.000000,2024-08-03 19:34:12,297.0,,224.0,46.0,186.0,42.0,121.0,1401.0,Metric learning algorithms in Python.,23.0,25,True,2023-09-29 00:16:16,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],424.0,424.0,https://pypi.org/project/metric-learn,5333.0,5594.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,13867.0,,,,,3.0,,,,,,,,,,,,,
429,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2024-10-02 18:05:47.000000,2024-10-02 18:05:45,687.0,9.0,162.0,50.0,164.0,22.0,384.0,1387.0,moDel Agnostic Language for Exploration and eXplanation.,26.0,25,True,2022-09-10 12:32:33,python-v1.5.0,7.0,dalex,conda-forge/dalex,,,,190.0,190.0,https://pypi.org/project/dalex,23618.0,24006.0,https://anaconda.org/conda-forge/dalex,2024-02-29 10:49:59.696,18246.0,,,,,3.0,,,,,,,,,,,,,
430,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2024-08-25 11:43:40.000000,2024-08-25 11:43:40,1753.0,,204.0,44.0,258.0,53.0,213.0,1362.0,Python audio and music signal processing library.,24.0,25,True,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,450.0,450.0,https://pypi.org/project/madmom,2230.0,2230.0,,,,,,,,3.0,,,,,,,,,,,,,
431,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,,229.0,34.0,68.0,54.0,206.0,1270.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,25,False,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,,['tensorflow'],142.0,142.0,https://pypi.org/project/innvestigate,932.0,937.0,,,,,,,,3.0,158.0,,,,,,,,,,,,
432,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2024-12-09 21:09:17.000000,2024-12-09 21:09:15,2607.0,104.0,96.0,20.0,1211.0,89.0,241.0,1160.0,"MetricFlow allows you to define, build, and maintain metrics in code.",45.0,25,True,2024-06-11 22:05:21,0.206.0,16.0,metricflow,,,,,28.0,28.0,https://pypi.org/project/metricflow,24096.0,24096.0,,,,,,,,3.0,,dbt-labs/metricflow,,,,,,,,,,,
433,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2024-09-14 05:03:32.000000,2024-09-14 05:03:32,1368.0,2.0,141.0,26.0,487.0,19.0,141.0,896.0,A Comparative Framework for Multimodal Recommender Systems.,22.0,25,True,2024-08-15 06:25:57,2.2.2,54.0,cornac,conda-forge/cornac,,,,251.0,251.0,https://pypi.org/project/cornac,47440.0,58984.0,https://anaconda.org/conda-forge/cornac,2024-09-13 18:17:19.820,623416.0,,,,,2.0,,,,,,,,,,,,,
434,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2024-10-06 20:12:28.000000,2024-10-06 19:51:01,6795.0,76.0,140.0,35.0,413.0,30.0,140.0,382.0,Neuroimaging in Python FMRI analysis package.,71.0,25,True,,,3.0,nipy,conda-forge/nipy,,,,238.0,238.0,https://pypi.org/project/nipy,4039.0,30423.0,https://anaconda.org/conda-forge/nipy,2024-07-28 17:27:34.085,131922.0,,,,,3.0,,,,,,,,,,,,,
435,formulaic,matthewwardrop/formulaic,probabilistics,,https://github.com/matthewwardrop/formulaic,https://github.com/matthewwardrop/formulaic,MIT,2019-09-02 03:23:35.000,2024-12-04 03:12:19.000000,2024-12-04 03:11:36,393.0,62.0,25.0,12.0,99.0,15.0,98.0,352.0,A high-performance implementation of Wilkinson formulas for Python.,11.0,25,True,2024-07-12 19:05:11,1.0.2,24.0,formulaic,,,,,,,https://pypi.org/project/formulaic,4679984.0,4679984.0,,,,,,,,3.0,,,,,,,,,,,,,
436,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2024-12-02 06:12:21.000000,2024-12-02 06:11:10,577.0,14.0,58.0,42.0,332.0,19.0,63.0,319.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",41.0,25,True,2024-12-02 06:12:22,1.8.0,66.0,gokart,,,,,84.0,84.0,https://pypi.org/project/gokart,4629.0,4629.0,,,,,,,,3.0,,,,,,,,,,,,,
437,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2024-12-09 20:56:23.000000,2024-12-09 20:56:21,997.0,419.0,7.0,5.0,234.0,15.0,36.0,153.0,Beautiful ridgeline plots in Python.,4.0,25,True,2024-12-05 00:46:50,0.3.0,21.0,ridgeplot,conda-forge/ridgeplot,,,,151.0,151.0,https://pypi.org/project/ridgeplot,43158.0,43158.0,https://anaconda.org/conda-forge/ridgeplot,,,,,,,3.0,16.0,,,,,,,,,,,,
438,awesome-public-datasets,awesomedata/awesome-public-datasets,data-science,,https://github.com/awesomedata/awesome-public-datasets,https://github.com/awesomedata/awesome-public-datasets,MIT,2014-11-20 06:20:50.000,2024-11-13 17:04:23.000000,2024-11-13 17:04:22,781.0,6.0,9246.0,2268.0,346.0,68.0,48.0,61311.0,A topic-centric list of HQ open datasets.,167.0,24,True,2023-09-03 13:26:30,20230903,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
439,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2024-07-06 13:17:45.000000,2024-07-02 22:54:35,200.0,,522.0,82.0,39.0,55.0,27.0,11189.0,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",16.0,24,True,2024-07-02 22:55:50,1.3.0,6.0,prettymaps,conda-forge/prettymaps,,,,61.0,61.0,https://pypi.org/project/prettymaps,1038.0,1148.0,https://anaconda.org/conda-forge/prettymaps,2024-07-03 13:55:21.192,3862.0,,,,,3.0,,,,,,,,,,,,,
440,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-11-15 22:48:39.000000,2024-11-15 22:43:22,1099.0,2.0,899.0,114.0,676.0,114.0,543.0,5509.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,119.0,24,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],21.0,21.0,https://pypi.org/project/mmf,1076.0,1076.0,,,,,,,,3.0,,,,,,,,,,,,,
441,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2024-12-02 08:42:25.000000,2024-12-02 08:41:55,522.0,1.0,451.0,64.0,94.0,37.0,88.0,5192.0,Finding duplicate images made easy!.,15.0,24,True,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,,['tensorflow'],154.0,154.0,https://pypi.org/project/imagededup,24827.0,24827.0,,,,,,,,3.0,,,,,,,,,,,,,
442,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2024-03-21 14:27:34.000000,2023-03-29 07:02:37,553.0,,843.0,123.0,64.0,122.0,74.0,5082.0,Image augmentation library in Python for machine learning.,23.0,24,False,,,,Augmentor,,,,,856.0,856.0,https://pypi.org/project/Augmentor,8062.0,8062.0,,,,,,,,3.0,,,,,,,,,,,,,
443,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2024-09-27 16:58:57.000000,2023-07-05 18:14:28,901.0,,547.0,103.0,619.0,88.0,608.0,4302.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,24,False,2022-08-21 12:49:43,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,679351.0,681012.0,https://anaconda.org/conda-forge/yellowbrick,2023-06-16 19:21:13.554,86403.0,,,,,3.0,,,,,,,,,,,,,
444,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2024-09-05 04:03:54.000000,2024-09-05 04:03:53,4353.0,,613.0,42.0,1016.0,278.0,716.0,3485.0,"A unified, comprehensive and efficient recommendation library.",74.0,24,True,2023-11-04 11:23:19,1.2.0,10.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,53600.0,53738.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,6774.0,,,,,3.0,,,,,,,,,,,,,
445,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,524.0,172.0,50.0,65.0,49.0,3470.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,,['tensorflow'],61.0,61.0,https://pypi.org/project/adanet,870.0,870.0,,,,,,,,3.0,,,,,,,,,,,,,
446,pomegranate,jmschrei/pomegranate,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000,2024-10-18 19:27:36.000000,2024-10-18 19:27:15,995.0,2.0,578.0,95.0,339.0,22.0,761.0,3386.0,"Fast, flexible and easy to use probabilistic modelling in Python.",75.0,24,True,2024-07-11 06:11:27,1.1.0,9.0,pomegranate,conda-forge/pomegranate,,,,,,https://pypi.org/project/pomegranate,18456.0,21807.0,https://anaconda.org/conda-forge/pomegranate,2023-12-10 17:04:41.093,184305.0,,,,,3.0,,,,,,,,,,,,,
447,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2024-12-08 03:53:54.000000,2024-11-29 09:40:42,2878.0,31.0,1240.0,133.0,1136.0,22.0,85.0,3376.0,a distributed deep learning platform.,94.0,24,True,2020-04-21 08:01:08,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,5.0,5.0,,,81.0,https://anaconda.org/nusdbsystem/singa,2023-06-16 13:23:56.805,869.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,8374.0,3.0,,,,,,,,,,,,,
448,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2024-07-30 10:50:08.000000,2024-07-09 09:34:16,515.0,,812.0,62.0,642.0,113.0,404.0,3287.0,A high-performance distributed training framework for Reinforcement Learning.,45.0,24,True,2023-03-10 09:21:02,2.2,9.0,parl,,,,['paddle'],131.0,131.0,https://pypi.org/project/parl,1322.0,1322.0,,,,,,,,3.0,,,,,,,,,,,,,
449,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2024-02-27 19:08:27.000000,2024-02-27 19:08:26,65.0,,139.0,23.0,26.0,38.0,14.0,2941.0,Fuzzy String Matching in Python.,13.0,24,True,,,2.0,thefuzz,conda-forge/thefuzz,,,,3356.0,3356.0,https://pypi.org/project/thefuzz,2359991.0,2360892.0,https://anaconda.org/conda-forge/thefuzz,2024-01-19 20:25:57.501,31548.0,,,,,3.0,,,,,,,,,,,,,
450,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2024-06-16 15:59:22.000000,2024-05-06 14:20:38,944.0,,172.0,21.0,79.0,104.0,179.0,2869.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,31.0,24,True,2023-03-03 01:24:36,1.0.0,3.0,ffcv,,,,,57.0,57.0,https://pypi.org/project/ffcv,839.0,839.0,,,,,,,,3.0,,,,,,,,,,,,,
451,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2024-12-05 14:00:10.000000,2024-12-05 13:59:24,2307.0,4.0,696.0,80.0,206.0,199.0,469.0,2814.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",152.0,24,True,,,,tf-agents,,,,['tensorflow'],,,https://pypi.org/project/tf-agents,42917.0,42917.0,,,,,,,,3.0,,,,,,,,,,,,,
452,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,226.0,64.0,42.0,18.0,24.0,2798.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,24,False,,,5.0,knockknock,conda-forge/knockknock,,,,1212.0,1212.0,https://pypi.org/project/knockknock,42658.0,42928.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,16759.0,,,,,3.0,,,,,,,,,,,,,
453,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2024-01-10 07:43:27.000000,2023-07-19 07:40:10,212.0,,143.0,28.0,200.0,16.0,73.0,2768.0,HiPlot makes understanding high dimensional data easy.,9.0,24,False,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,467.0,467.0,https://pypi.org/project/hiplot,35061.0,38781.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,215791.0,,,,,3.0,,,,,,,,,,,,,
454,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2024-03-18 20:31:57.000000,2024-03-18 20:31:55,556.0,,471.0,97.0,44.0,79.0,240.0,2747.0,Learning to Rank in TensorFlow.,36.0,24,True,2023-06-03 06:14:49,0.5.3,18.0,tensorflow_ranking,,,,['tensorflow'],,,https://pypi.org/project/tensorflow_ranking,93581.0,93581.0,,,,,,,,3.0,,,,,,,,,,,,,
455,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,336.0,34.0,695.0,11.0,151.0,2715.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,False,2022-07-02 17:57:17,0.2.3,5.0,promptsource,,,,,113.0,113.0,https://pypi.org/project/promptsource,277.0,277.0,,,,,,,,3.0,,,,,,,,,,,,,
456,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,323.0,93.0,2158.0,196.0,982.0,2705.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,31278.0,31278.0,,,,,,,,3.0,,,,,,,,,,,,,
457,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2024-10-14 19:46:14.000000,2024-10-14 19:46:14,1949.0,6.0,374.0,38.0,96.0,33.0,158.0,2690.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,34.0,24,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,2902.0,2902.0,,,,,,,,2.0,,,,,,,,,,,,,
458,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-10-23 15:36:38.000000,2023-07-23 14:42:27,191.0,,489.0,38.0,250.0,24.0,290.0,2663.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,24,False,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,46337.0,46583.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,8887.0,,,,,2.0,,,,,,,,,,,,,
459,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,605.0,87.0,29.0,19.0,52.0,2380.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,779.0,779.0,https://pypi.org/project/python_speech_features,23694.0,23694.0,,,,,,,,3.0,,,,,,,,,,,,,
460,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2024-12-01 16:24:05.000000,2024-11-29 04:22:46,558.0,12.0,228.0,40.0,137.0,62.0,127.0,2352.0,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,31.0,24,True,,,2.0,kubric-nightly,,,,,7.0,7.0,https://pypi.org/project/kubric-nightly,19295.0,19295.0,,,,,,,,3.0,,,,,,,,,,,,,
