,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
420,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2023-11-28 23:16:10.000,2023-09-10 06:51:22,1752.0,,200.0,43.0,257.0,53.0,212.0,1290.0,Python audio and music signal processing library.,24.0,25,True,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,2024.0,429.0,429.0,https://pypi.org/project/madmom,2024.0,,,,3.0,,,,,,,,,,,,,,,,
421,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2024-06-10 09:07:10.000,2024-06-10 09:07:08,398.0,2.0,177.0,26.0,32.0,4.0,129.0,1238.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,25,True,,,5.0,prince,conda-forge/prince-factor-analysis,,['sklearn'],,135377.0,577.0,577.0,https://pypi.org/project/prince,135030.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,19786.0,3.0,,,,,,,,,,,,,,,,
422,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2024-08-02 11:14:24.000,2024-08-02 11:14:21,90.0,3.0,233.0,20.0,23.0,4.0,88.0,1202.0,Implementation of the node2vec algorithm.,16.0,25,True,2024-08-02 11:13:59,0.5.0,10.0,node2vec,conda-forge/node2vec,,,,17429.0,661.0,661.0,https://pypi.org/project/node2vec,17033.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,29708.0,2.0,,,,,,,,,,,,,,,,
423,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2024-08-07 22:47:40.000,2024-07-31 13:01:16,2084.0,77.0,336.0,56.0,530.0,146.0,255.0,1197.0,Machine learning on FPGAs using HLS.,61.0,25,True,2023-12-19 21:00:03,0.8.1,16.0,hls4ml,conda-forge/hls4ml,,"['tensorflow', 'pytorch']",,912.0,,,https://pypi.org/project/hls4ml,737.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,8255.0,3.0,,,,,,,,,,,,,,,,
424,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2024-04-30 20:12:22.000,2024-04-30 20:12:21,936.0,,203.0,59.0,101.0,32.0,174.0,984.0,Input pipeline framework.,28.0,25,True,2024-04-24 22:37:16,1.15.0,46.0,tensorflow-transform,,,['tensorflow'],,582817.0,,,https://pypi.org/project/tensorflow-transform,582817.0,,,,3.0,,,,,,,,,,,,,,,,
425,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2024-06-18 13:19:37.000,2024-06-18 13:19:34,568.0,1.0,181.0,49.0,61.0,1.0,68.0,980.0,Training neural models with structured signals.,38.0,25,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,['tensorflow'],,9465.0,472.0,472.0,https://pypi.org/project/neural-structured-learning,9465.0,,,,3.0,,,,,,,,,,,,,,,,
426,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-07-25 19:34:11.000,2024-07-25 19:34:10,846.0,2.0,131.0,29.0,90.0,34.0,75.0,609.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,19.0,25,True,2024-04-23 04:49:57,1.15.0,38.0,ml-metadata,,,,2392.0,78965.0,535.0,535.0,https://pypi.org/project/ml-metadata,78929.0,,,,3.0,,,,,,,,,,,,,,,,
427,MedPy,loli/medpy,medical-data,,https://github.com/loli/medpy,https://github.com/loli/medpy,GPL-3.0,2012-05-11 10:57:34.000,2024-07-23 17:51:33.807,2024-07-23 14:46:53,413.0,6.0,136.0,21.0,48.0,,87.0,562.0,Medical image processing in Python.,20.0,25,True,2024-07-23 14:18:16,0.5.2,11.0,MedPy,conda-forge/medpy,,,,22551.0,2107.0,2107.0,https://pypi.org/project/MedPy,21475.0,https://anaconda.org/conda-forge/medpy,2024-07-23 17:51:33.807,40898.0,3.0,,,,,,,,,,,,,,,,
428,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2024-08-03 22:41:52.000,2024-08-03 22:39:57,560.0,15.0,56.0,40.0,312.0,17.0,61.0,302.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",41.0,25,True,2024-08-01 09:31:25,1.4.3,61.0,gokart,,,,,4286.0,80.0,80.0,https://pypi.org/project/gokart,4286.0,,,,3.0,,,,,,,,,,,,,,,,
429,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2024-07-01 11:26:42.000,2024-07-01 11:26:16,1061.0,6.0,5334.0,1413.0,374.0,,53.0,24455.0,An awesome Data Science repository to learn and apply for real world problems.,242.0,24,True,2024-07-01 11:26:42,2024.07.01.1,9.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
430,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2024-07-06 13:17:45.000,2024-07-02 22:54:35,200.0,4.0,511.0,81.0,39.0,55.0,27.0,11061.0,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",16.0,24,True,2024-07-02 22:55:50,1.3.0,6.0,prettymaps,conda-forge/prettymaps,,,,1005.0,54.0,54.0,https://pypi.org/project/prettymaps,910.0,https://anaconda.org/conda-forge/prettymaps,2024-07-03 13:55:21.192,2954.0,3.0,,,,,,,,,,,,,,,,
431,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2024-04-23 12:07:39.000,2024-02-11 19:34:10,1245.0,,623.0,63.0,84.0,89.0,561.0,5011.0,Time series Timeseries Deep Learning Machine Learning Python Pytorch fastai | State-of-the-art Deep Learning library..,24.0,24,True,2024-02-11 18:51:14,0.3.9,14.0,tsai,conda-forge/tsai,,,,17499.0,,,https://pypi.org/project/tsai,17499.0,https://anaconda.org/conda-forge/tsai,,,3.0,,,,,,,,,,,,,,,,
432,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL,Apache-2.0,2017-12-20 12:34:31.000,2023-09-20 11:21:28.000,2023-09-20 11:21:28,918.0,,622.0,147.0,789.0,127.0,356.0,4756.0,Deep Learning Visualization Toolkit.,33.0,24,True,2023-01-17 11:47:28,2.5.0,16.0,visualdl,,,['paddle'],414.0,156897.0,2.0,2.0,https://pypi.org/project/visualdl,156889.0,,,,3.0,,,,,,,,,,,,,,,,
433,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2024-03-20 17:23:36.000,2023-10-12 08:57:51,209.0,,310.0,87.0,95.0,43.0,32.0,3511.0,Python library that makes it easy for data scientists to create charts.,25.0,24,True,2023-10-12 09:01:22,4.0.5,25.0,chartify,conda-forge/chartify,,,,2379.0,77.0,77.0,https://pypi.org/project/chartify,1916.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,31951.0,3.0,,,,,,,,,,,,,,,,
434,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000,2021-08-30 19:33:24,440.0,,525.0,174.0,50.0,65.0,49.0,3472.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,['tensorflow'],,191.0,59.0,59.0,https://pypi.org/project/adanet,191.0,,,,3.0,,,,,,,,,,,,,,,,
435,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2024-05-30 08:12:07.000,2024-03-30 09:25:51,4343.0,,594.0,39.0,1003.0,260.0,694.0,3295.0,"A unified, comprehensive and efficient recommendation library.",70.0,24,True,2023-11-04 11:23:19,1.2.0,10.0,recbole,aibox/recbole,,['pytorch'],,40202.0,,,https://pypi.org/project/recbole,40078.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,5606.0,3.0,,,,,,,,,,,,,,,,
436,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2024-07-30 10:50:08.000,2024-07-09 09:34:16,515.0,3.0,812.0,62.0,642.0,112.0,404.0,3230.0,A high-performance distributed training framework for Reinforcement Learning.,45.0,24,True,2023-03-10 09:21:02,2.2,9.0,parl,,,['paddle'],,620.0,129.0,129.0,https://pypi.org/project/parl,620.0,,,,3.0,,,,,,,,,,,,,,,,
437,Towhee,towhee-io/towhee,others,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-01-20 00:01:11.000,2024-01-20 00:01:11,1576.0,,243.0,31.0,2015.0,2.0,654.0,3111.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,35.0,24,True,2023-12-05 02:33:36,1.1.3,16.0,towhee,,,,2675.0,13755.0,,,https://pypi.org/project/towhee,13672.0,,,,3.0,,,,,,,,,,,,,,,,
438,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2024-06-17 16:48:21.000,2024-06-17 16:48:16,471.0,1.0,322.0,67.0,318.0,50.0,124.0,2833.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,['tensorflow'],,2269.0,58.0,58.0,https://pypi.org/project/ddsp,1929.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,17031.0,3.0,,,,,,,,,,,,,,,,
439,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2024-06-16 15:59:22.000,2024-05-06 14:20:38,944.0,,173.0,20.0,78.0,100.0,177.0,2814.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,31.0,24,True,2023-03-03 01:24:36,1.0.0,3.0,ffcv,,,,,1013.0,52.0,52.0,https://pypi.org/project/ffcv,1013.0,,,,3.0,,,,,,,,,,,,,,,,
440,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2024-03-18 20:31:57.000,2024-03-18 20:31:55,556.0,,469.0,98.0,43.0,78.0,240.0,2732.0,Learning to Rank in TensorFlow.,34.0,24,True,2023-06-03 06:14:49,0.5.3,18.0,tensorflow_ranking,,,['tensorflow'],,79218.0,,,https://pypi.org/project/tensorflow_ranking,79218.0,,,,3.0,,,,,,,,,,,,,,,,
441,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2024-02-27 19:08:27.000,2024-02-27 19:08:26,65.0,,131.0,23.0,23.0,38.0,13.0,2692.0,Fuzzy String Matching in Python.,13.0,24,True,,,2.0,thefuzz,conda-forge/thefuzz,,,,2629683.0,2839.0,2839.0,https://pypi.org/project/thefuzz,2628805.0,https://anaconda.org/conda-forge/thefuzz,2024-01-19 20:25:57.501,27218.0,3.0,,,,,,,,,,,,,,,,
442,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000,2023-11-02 03:13:52,1297.0,,320.0,92.0,2157.0,196.0,982.0,2688.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,True,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,14673.0,,,https://pypi.org/project/pymars,14673.0,,,,3.0,,,,,,,,,,,,,,,,
443,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2024-06-18 18:31:40.000,2023-07-01 21:40:58,1936.0,,364.0,39.0,91.0,27.0,158.0,2588.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,24,False,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,['pytorch'],,1963.0,,,https://pypi.org/project/torch-geometric-temporal,1963.0,,,,2.0,,,,,,,,,,,,,,,,
444,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-08-06 22:39:23.000,2023-07-23 14:42:27,191.0,,478.0,38.0,246.0,18.0,285.0,2572.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,24,False,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,['pytorch'],,37528.0,,,https://pypi.org/project/pytorch-tabnet,37296.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,7441.0,2.0,,,,,,,,,,,,,,,,
445,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-08-05 23:13:42.000,2024-07-02 07:21:59,2916.0,8.0,978.0,123.0,523.0,58.0,300.0,2570.0,IPython Parallel: Interactive Parallel Computing in Python.,113.0,24,True,,,30.0,ipyparallel,conda-forge/ipyparallel,,['jupyter'],,460322.0,,,https://pypi.org/project/ipyparallel,436985.0,https://anaconda.org/conda-forge/ipyparallel,2024-04-05 13:21:22.787,1073515.0,3.0,,,,,,,,,,,,,,,,
446,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2024-08-05 22:51:42.000,2024-06-06 00:53:31,1822.0,1.0,339.0,54.0,443.0,76.0,290.0,2447.0,Pytorch framework for doing deep learning on point clouds.,35.0,24,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,['pytorch'],,861.0,27.0,27.0,https://pypi.org/project/torch-points3d,861.0,,,,3.0,,,,,,,,,,,,,,,,
447,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000,2020-12-31 13:27:01,120.0,,605.0,88.0,29.0,19.0,52.0,2353.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,31970.0,669.0,669.0,https://pypi.org/project/python_speech_features,31970.0,,,,3.0,,,,,,,,,,,,,,,,
448,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000,2024-03-01 17:16:56,650.0,,226.0,63.0,31.0,60.0,95.0,2256.0,Fast and Easy Infinite Neural Networks in Python.,29.0,24,True,2023-12-11 14:10:12,0.6.5,17.0,neural-tangents,,,,444.0,2697.0,109.0,109.0,https://pypi.org/project/neural-tangents,2689.0,,,,3.0,,,,,,,,,,,,,,,,
449,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2024-03-06 06:55:28.000,2024-03-06 06:55:14,388.0,,283.0,55.0,14.0,21.0,80.0,2229.0,Beautiful visualizations of how language differs among document types.,14.0,24,True,2017-03-13 05:31:21,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,17416.0,595.0,595.0,https://pypi.org/project/scattertext,16291.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,94524.0,3.0,,,,,,,,,,,,,,,,
450,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2024-07-17 19:00:35.000,2024-07-17 19:00:21,2319.0,5.0,240.0,38.0,39.0,6.0,114.0,2121.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,24,True,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,6488.0,255.0,255.0,https://pypi.org/project/karateclub,5974.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,25214.0,2.0,,,,,,,,,,,,,,,,
451,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2024-07-16 07:33:35.000,2024-07-15 22:10:03,578.0,7.0,148.0,56.0,463.0,58.0,102.0,1961.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,32.0,24,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,2691.0,107.0,107.0,https://pypi.org/project/hivemind,2691.0,,,,3.0,,,,,,,,,,,,,,,,
452,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2024-08-07 23:39:37.000,2024-08-07 21:54:27,878.0,10.0,435.0,61.0,347.0,86.0,92.0,1912.0,Library for training machine learning models with privacy for training data.,59.0,24,True,2024-02-14 19:18:00,0.9.0,18.0,tensorflow-privacy,,,['tensorflow'],165.0,19913.0,,,https://pypi.org/project/tensorflow-privacy,19911.0,,,,3.0,,,,,,,,,,,,,,,,
453,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000,2023-01-04 06:06:27,1221.0,,304.0,56.0,1313.0,201.0,810.0,1844.0,A toolkit for reproducible reinforcement learning research.,79.0,24,False,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,['tensorflow'],,333.0,111.0,111.0,https://pypi.org/project/garage,333.0,,,,3.0,,,,,,,,,,,,,,,,
454,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2024-07-04 18:52:14.000,2024-06-24 19:03:04,366.0,1.0,267.0,50.0,318.0,228.0,184.0,1804.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,43.0,24,True,2023-02-03 02:08:24,0.7.3,16.0,tensorflow-recommenders,,,['tensorflow'],,406425.0,,,https://pypi.org/project/tensorflow-recommenders,406425.0,,,,3.0,,,,,,,,,,,,,,,,
455,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2024-06-10 12:08:43.000,2024-06-10 12:07:33,223.0,1.0,191.0,32.0,20.0,2.0,91.0,1686.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",17.0,24,True,,,45.0,autoviz,conda-forge/autoviz,,,,35410.0,731.0,731.0,https://pypi.org/project/autoviz,33794.0,https://anaconda.org/conda-forge/autoviz,2024-04-26 17:50:17.078,58201.0,3.0,,,,,,,,,,,,,,,,
456,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2024-03-17 06:23:46.000,2023-04-20 14:53:46,460.0,,236.0,49.0,49.0,23.0,91.0,1613.0,Contextually-keyed word vectors.,19.0,24,False,2023-04-17 13:11:14,2.0.2,18.0,sense2vec,conda-forge/sense2vec,,,66938.0,3781.0,391.0,391.0,https://pypi.org/project/sense2vec,1734.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,43203.0,3.0,,,,,,,,,,,,,,,,
457,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2024-08-05 21:45:42.000,2024-06-25 17:52:51,2834.0,5.0,179.0,26.0,675.0,90.0,453.0,1608.0,A Python library for learning and evaluating knowledge graph embeddings.,40.0,24,True,2024-02-19 21:29:27,1.10.2,20.0,pykeen,,,,195.0,5954.0,,,https://pypi.org/project/pykeen,5951.0,,,,2.0,,,,,,,,,,,,,,,,
458,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2024-05-23 06:44:53.000,2024-05-23 06:44:52,691.0,2.0,153.0,22.0,126.0,5.0,130.0,1426.0,"Extensible, parallel implementations of t-SNE.",12.0,24,True,2023-11-29 14:50:50,1.0.1,21.0,opentsne,conda-forge/opentsne,,,,40547.0,847.0,847.0,https://pypi.org/project/opentsne,34579.0,https://anaconda.org/conda-forge/opentsne,2024-05-19 08:28:58.978,286478.0,3.0,,,,,,,,,,,,,,,,
459,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2024-06-09 12:18:48.000,2024-06-07 09:11:54,678.0,2.0,160.0,49.0,163.0,20.0,382.0,1353.0,moDel Agnostic Language for Exploration and eXplanation.,25.0,24,True,2022-09-10 12:32:33,python-v1.5.0,7.0,dalex,conda-forge/dalex,,,,20644.0,177.0,177.0,https://pypi.org/project/dalex,20298.0,https://anaconda.org/conda-forge/dalex,2024-02-29 10:49:59.696,14903.0,3.0,,,,,,,,,,,,,,,,
460,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000,2023-10-12 14:56:47,1107.0,,230.0,34.0,68.0,52.0,206.0,1248.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,24,True,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,['tensorflow'],130.0,538.0,134.0,134.0,https://pypi.org/project/innvestigate,533.0,,,,3.0,,,,,,,,,,,,,,,,
461,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2024-06-27 20:02:41.000,2024-06-27 20:02:41,240.0,16.0,83.0,18.0,160.0,20.0,94.0,854.0,Bayesian active learning library for research and industrial usecases.,23.0,24,True,2024-06-11 15:47:05,2.0.0,16.0,baal,conda-forge/baal,,,,1948.0,59.0,59.0,https://pypi.org/project/baal,1733.0,https://anaconda.org/conda-forge/baal,2023-06-12 15:14:19.747,9276.0,3.0,,,,,,,,,,,,,,,,
