,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,trending,maven_id,maven_url,snap_id
392,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2023-06-01 22:20:25.000000,2023-06-01 22:10:29,1131.0,,330.0,44.0,57.0,65.0,201.0,2307.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,26,True,2023-06-01 22:20:25,1.3,4.0,spektral,,,,['tensorflow'],251.0,251.0,https://pypi.org/project/spektral,6996.0,6996.0,,,,,,,,2.0,,,,,,,,,,,,,
393,adapter-transformers,Adapter-Hub/adapter-transformers,nlp,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2023-12-21 12:21:50.000000,2023-12-13 20:22:10,77.0,25.0,294.0,28.0,275.0,44.0,301.0,2213.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,5.0,26,True,2023-11-24 10:10:50,0.1.0,15.0,adapter-transformers,,,,['huggingface'],11.0,11.0,https://pypi.org/project/adapter-transformers,25961.0,25961.0,,,,,,,,3.0,,adapter-hub/adapters,,,,,,,,,,,
394,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-12-02 05:11:31.000000,2023-12-02 05:11:31,691.0,1.0,274.0,41.0,495.0,153.0,151.0,1704.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,50.0,26,True,2022-12-16 20:51:38,0.12.1,48.0,petastorm,,,,,143.0,143.0,https://pypi.org/project/petastorm,29247.0,29253.0,,,,,,,,3.0,433.0,,,,,,,,,,,,
395,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-12-21 17:03:58.000000,2023-12-21 01:18:38,6224.0,144.0,259.0,47.0,2480.0,244.0,1343.0,1471.0,cuGraph - RAPIDS Graph Analytics Library.,107.0,26,True,2023-12-06 19:21:19,23.12.00,33.0,cugraph,conda-forge/libcugraph,,,,2.0,2.0,https://pypi.org/project/cugraph,329.0,878.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,17577.0,,,,,3.0,,,,,,,,,,,,,
396,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2023-10-10 21:15:24.000000,2023-10-10 21:15:24,946.0,1.0,558.0,107.0,280.0,12.0,300.0,1467.0,Execute Python code on the fly and display results in Tableau visualizations:.,49.0,26,True,2023-06-28 20:49:21,2.9.0,20.0,tabpy,anaconda/tabpy-client,,,,146.0,146.0,https://pypi.org/project/tabpy,11956.0,12011.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4456.0,,,,,3.0,,,,,,,,,,,,,
397,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000000,2023-08-12 06:34:27,161.0,,256.0,49.0,87.0,22.0,188.0,1457.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,26,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],480.0,480.0,https://pypi.org/project/gplearn,6471.0,6623.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6387.0,,,,,3.0,,,,,,,,,,,,,
398,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-11-29 23:41:32.898000,2023-11-29 13:48:39,684.0,4.0,148.0,24.0,124.0,2.0,128.0,1300.0,"Extensible, parallel implementations of t-SNE.",11.0,26,True,2023-11-29 14:50:50,1.0.1,21.0,opentsne,conda-forge/opentsne,,,,704.0,704.0,https://pypi.org/project/opentsne,31787.0,37565.0,https://anaconda.org/conda-forge/opentsne,2023-11-29 23:41:32.898,231121.0,,,,,3.0,,,,,,,,,,,,,
399,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2023-12-21 07:08:34.000000,2023-12-21 06:53:29,1971.0,222.0,77.0,18.0,708.0,65.0,172.0,1008.0,"MetricFlow allows you to define, build, and maintain metrics in code.",42.0,26,True,2023-11-15 23:21:15,0.203.1,13.0,metricflow,,,,,11.0,11.0,https://pypi.org/project/metricflow,22465.0,22465.0,,,,,,,,3.0,,dbt-labs/metricflow,,,,,,,,,,,
400,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-11-24 07:58:55.401000,2023-11-09 17:20:43,139.0,9.0,105.0,21.0,103.0,32.0,73.0,1002.0,Python 3.8+ toolbox for submitting jobs to Slurm.,23.0,26,True,2021-02-01 10:18:48,1.2.0,10.0,submitit,conda-forge/submitit,,,,1924.0,1924.0,https://pypi.org/project/submitit,258506.0,259332.0,https://anaconda.org/conda-forge/submitit,2023-11-24 07:58:55.401,33050.0,,,,,3.0,,,,,,,,,,,,,
401,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2023-11-08 21:55:22.000000,2023-11-08 21:55:22,1142.0,2.0,218.0,62.0,245.0,20.0,346.0,941.0,Search and download Copernicus Sentinel satellite images.,43.0,26,True,2023-03-10 17:50:22,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,,518.0,518.0,https://pypi.org/project/sentinelsat,18657.0,19383.0,https://anaconda.org/conda-forge/sentinelsat,2023-06-16 19:22:55.678,27504.0,,,,,3.0,262.0,,,,,,,,,,,,
402,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2023-12-08 19:11:32.078000,2023-12-02 20:15:20,764.0,10.0,55.0,13.0,121.0,39.0,108.0,869.0,Visualize large time series data with plotly.py.,11.0,26,True,2023-07-13 11:26:44,0.9.1,20.0,plotly-resampler,conda-forge/plotly-resampler,,,,760.0,760.0,https://pypi.org/project/plotly-resampler,376588.0,377997.0,https://anaconda.org/conda-forge/plotly-resampler,2023-12-08 19:11:32.078,32425.0,,,,,3.0,,,,,,,,,,,,,
403,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2023-12-21 14:32:30.000000,2023-11-16 16:35:47,16528.0,19.0,355.0,42.0,1606.0,271.0,2951.0,822.0,An open-source application for biological image analysis.,143.0,26,True,2023-08-14 19:59:48,4.2.6,48.0,cellprofiler,,,,,20.0,20.0,https://pypi.org/project/cellprofiler,767.0,820.0,,,,,,,,3.0,6369.0,,,,,,,,,,,,
404,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-12-09 22:13:34.000000,2023-08-23 17:20:54,1241.0,,150.0,19.0,691.0,25.0,208.0,471.0,A package built to support working with spatial data using open source python.,44.0,26,True,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,268.0,268.0,https://pypi.org/project/earthpy,5592.0,6857.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,70874.0,,,,,3.0,,,,,,,,,,,,,
405,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2023-12-13 16:04:17.108000,2023-12-13 04:26:24,17061.0,43.0,107.0,26.0,3554.0,480.0,3377.0,470.0,"Keep code, data, containers under control with git and git-annex.",55.0,26,True,2023-12-13 04:23:35,0.19.4,99.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,15864.0,25632.0,https://anaconda.org/conda-forge/datalad,2023-12-13 16:04:17.108,410280.0,,,,,3.0,,,,,,,,,,,,,
406,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,https://github.com/TA-Lib/ta-lib-python,https://github.com/TA-Lib/ta-lib-python,,2012-03-23 17:14:15.000,2023-12-04 05:59:50.000000,2023-11-10 16:07:17,602.0,4.0,1599.0,324.0,79.0,195.0,353.0,8580.0,Python wrapper for TA-Lib (http://ta-lib.org/).,29.0,25,True,,,3.0,TA-Lib,conda-forge/ta-lib,,,,,,https://pypi.org/project/TA-Lib,64856.0,74185.0,https://anaconda.org/conda-forge/ta-lib,2023-09-19 09:10:13.263,363850.0,,,,,3.0,,,,,,,,,,,,,
407,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2023-12-21 12:13:17.000000,2023-12-15 13:47:36,11578.0,25.0,1508.0,142.0,3478.0,794.0,1038.0,5334.0,An Industrial Grade Federated Learning Framework.,95.0,25,True,2023-11-17 15:24:31,1.11.4,47.0,ETAF,,,,,,,https://pypi.org/project/ETAF,,,,,,,,,,2.0,,,,,,,,,,,,,
408,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2023-10-16 20:29:38.000000,2023-03-29 07:02:37,553.0,,844.0,123.0,63.0,119.0,74.0,4987.0,Image augmentation library in Python for machine learning.,23.0,25,True,,,,Augmentor,,,,,678.0,678.0,https://pypi.org/project/Augmentor,9862.0,9862.0,,,,,,,,3.0,,,,,,,,,,,,,
409,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-12-19 09:38:24.000000,2023-04-28 16:55:30,521.0,,427.0,60.0,90.0,30.0,88.0,4791.0,Finding duplicate images made easy!.,15.0,25,True,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,,['tensorflow'],78.0,78.0,https://pypi.org/project/imagededup,13022.0,13022.0,,,,,,,,3.0,,,,,,,,,,,,,
410,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-12-20 16:53:14.000000,2023-12-19 15:23:45,3395.0,141.0,580.0,93.0,3744.0,251.0,1249.0,4737.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,88.0,25,True,2023-11-29 17:06:56,1.32.0,72.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
411,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2023-06-16 19:25:40.006000,2022-08-23 22:54:23,1046.0,,953.0,238.0,214.0,45.0,200.0,4315.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,False,2021-05-10 18:04:30,1.0.3,6.0,tensortrade,conda-forge/tensortrade,,,,50.0,50.0,https://pypi.org/project/tensortrade,529.0,629.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,3224.0,,,,,3.0,,,,,,,,,,,,,
412,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2023-11-05 23:29:16.000000,2023-10-05 16:17:35,6152.0,1.0,511.0,154.0,1902.0,296.0,1326.0,4301.0,ArrayFire: a general purpose GPU library.,88.0,25,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,842.0,891.0,,,,,,,,3.0,5002.0,,,,,,,,,,,,
413,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2023-10-12 09:43:46.000000,2023-10-12 08:57:51,209.0,1.0,304.0,85.0,92.0,43.0,32.0,3425.0,Python library that makes it easy for data scientists to create charts.,25.0,25,True,2023-10-12 09:01:22,4.0.5,25.0,chartify,conda-forge/chartify,,,,73.0,73.0,https://pypi.org/project/chartify,4170.0,4648.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,29208.0,,,,,3.0,,,,,,,,,,,,,
414,Towhee,towhee-io/towhee,others,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-12-05 02:50:26.000000,2023-12-04 04:34:26,1573.0,7.0,244.0,48.0,2014.0,3.0,643.0,2909.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,34.0,25,True,2023-12-05 02:33:36,1.1.3,16.0,towhee,,,,,,,https://pypi.org/project/towhee,3044.0,3152.0,,,,,,,,3.0,2613.0,,,,,,,,,,,,
415,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2023-12-09 22:16:59.000000,2023-07-19 07:40:10,212.0,,131.0,30.0,199.0,16.0,73.0,2632.0,HiPlot makes understanding high dimensional data easy.,9.0,25,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,365.0,365.0,https://pypi.org/project/hiplot,26145.0,29879.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,171784.0,,,,,3.0,,,,,,,,,,,,,
416,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2023-12-21 16:28:44.000000,2023-07-23 14:42:27,191.0,,444.0,38.0,238.0,21.0,271.0,2368.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,25,True,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,35015.0,35263.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,5954.0,,,,,2.0,,,,,,,,,,,,,
417,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2023-12-18 20:47:22.000000,2023-08-16 14:02:03,1820.0,,325.0,56.0,442.0,70.0,290.0,2322.0,Pytorch framework for doing deep learning on point clouds.,34.0,25,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,,['pytorch'],20.0,20.0,https://pypi.org/project/torch-points3d,754.0,754.0,,,,,,,,3.0,,,,,,,,,,,,,
418,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,603.0,90.0,29.0,19.0,52.0,2302.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,471.0,471.0,https://pypi.org/project/python_speech_features,137586.0,137586.0,,,,,,,,3.0,,,,,,,,,,,,,
419,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,2.0,299.0,29.0,695.0,11.0,149.0,2294.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,25,True,2022-07-02 17:57:17,0.2.3,5.0,promptsource,,,,,72.0,72.0,https://pypi.org/project/promptsource,6221.0,6221.0,,,,,,,,3.0,,,,,,,,,,,,,
420,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2023-10-15 09:57:16.000000,2023-05-15 21:21:45,660.0,,223.0,39.0,136.0,5.0,129.0,2216.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,24.0,25,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,145.0,145.0,https://pypi.org/project/norfair,5429.0,5436.0,,,,,,,,3.0,295.0,,,,,,,,,,,,
421,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2023-11-18 18:59:19.000000,2023-10-30 19:39:59,63.0,13.0,118.0,22.0,22.0,34.0,12.0,2122.0,Fuzzy String Matching in Python.,12.0,25,True,,,1.0,thefuzz,conda-forge/thefuzz,,,,1860.0,1860.0,https://pypi.org/project/thefuzz,1202447.0,1203222.0,https://anaconda.org/conda-forge/thefuzz,2023-06-18 08:40:33.993,17825.0,,,,,3.0,,,,,,,,,,,,,
422,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-12-20 18:18:16.000000,2023-07-11 07:11:36,210.0,,234.0,46.0,87.0,17.0,115.0,2049.0,A Python library that helps data scientists to infer causation rather than observing correlation.,35.0,25,True,2023-06-22 13:11:20,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",105.0,105.0,https://pypi.org/project/causalnex,3384.0,3384.0,,,,,,,,3.0,,mckinsey/causalnex,,,,,,,,,,,
423,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,,239.0,67.0,58.0,30.0,186.0,2038.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,25,True,2023-07-12 18:26:08,2.0.1,13.0,ampligraph,,,,['tensorflow'],47.0,47.0,https://pypi.org/project/ampligraph,764.0,764.0,,,,,,,,2.0,,,,,,,,,,,,,
424,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-12-14 21:45:46.000000,2023-12-14 21:45:38,856.0,21.0,421.0,62.0,319.0,80.0,92.0,1832.0,Library for training machine learning models with privacy for training data.,58.0,25,True,2023-10-10 20:00:05,0.8.12,17.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,18943.0,18945.0,,,,,,,,2.0,128.0,,,,,,,,,,,,
425,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000000,2022-02-12 02:32:06,1636.0,,158.0,61.0,66.0,65.0,129.0,1794.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,349.0,349.0,https://pypi.org/project/hypertools,661.0,661.0,,,,,,,,3.0,30.0,,,,,,,,,,,,
426,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-12-05 17:37:33.000000,2023-12-04 14:09:45,571.0,4.0,119.0,54.0,447.0,55.0,102.0,1733.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,29.0,25,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,83.0,83.0,https://pypi.org/project/hivemind,4188.0,4188.0,,,,,,,,3.0,,,,,,,,,,,,,
427,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2023-12-21 08:57:25.000000,2023-12-21 07:37:50,1629.0,185.0,116.0,29.0,116.0,15.0,20.0,1724.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,25,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,116.0,116.0,https://pypi.org/project/labml,2582.0,2582.0,,,,,,,,3.0,,,,,,,,,,,,,
428,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,4.0,304.0,27.0,379.0,73.0,120.0,1549.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,25,True,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,,['paddle'],47.0,47.0,https://pypi.org/project/pgl,876.0,876.0,,,,,,,,2.0,,,,,,,,,,,,,
429,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,,297.0,54.0,115.0,46.0,29.0,1453.0,Interpretability and explainability of data and machine learning models.,41.0,25,True,2023-07-01 11:47:13,0.3.0,3.0,aix360,,,,,86.0,86.0,https://pypi.org/project/aix360,1988.0,1988.0,,,,,,,,3.0,,,,,,,,,,,,,
430,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2023-12-11 14:44:53.000000,2023-12-11 14:44:44,4204.0,4.0,280.0,84.0,640.0,15.0,607.0,1228.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,25,True,2023-08-01 02:38:24,23.07,28.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,21629.0,34495.0,https://anaconda.org/conda-forge/pysal,2023-10-04 23:43:19.864,527514.0,,,,,3.0,,,,,,,,,,,,,
431,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2023-06-16 13:22:22.238000,2022-12-22 14:52:10,805.0,,143.0,35.0,214.0,107.0,152.0,1201.0,Real-time stream processing for python.,48.0,25,True,,,16.0,streamz,conda-forge/streamz,,,,436.0,436.0,https://pypi.org/project/streamz,21400.0,31295.0,https://anaconda.org/conda-forge/streamz,2023-06-16 13:22:22.238,742171.0,,,,,3.0,,,,,,,,,,,,,
432,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,2.0,233.0,38.0,68.0,52.0,205.0,1190.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,25,True,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,,['tensorflow'],114.0,114.0,https://pypi.org/project/innvestigate,792.0,797.0,,,,,,,,3.0,87.0,,,,,,,,,,,,
433,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2023-11-28 23:16:10.000000,2023-09-10 06:51:22,1752.0,,187.0,41.0,257.0,51.0,211.0,1190.0,Python audio and music signal processing library.,20.0,25,True,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,386.0,386.0,https://pypi.org/project/madmom,2659.0,2659.0,,,,,,,,3.0,,,,,,,,,,,,,
434,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-11-24 11:08:54.000000,2023-11-24 11:08:47,208.0,2.0,81.0,33.0,109.0,7.0,18.0,1134.0,,21.0,25,False,2023-06-29 15:03:07,0.1.6,7.0,rlax,,,,['jax'],192.0,192.0,https://pypi.org/project/rlax,975517.0,975517.0,,,,,,,,3.0,,google-deepmind/rlax,,,,,,,,,,,
