,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,trending
403,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2025-04-22 14:57:29.789000,2022-05-03 07:13:22,108.0,,591.0,141.0,31.0,59.0,55.0,5665.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,,flashtext,conda-forge/flashtext,,,,1706244.0,2030.0,2030.0,https://pypi.org/project/flashtext,1705883.0,https://anaconda.org/conda-forge/flashtext,2025-04-22 14:57:29.789,21664.0,3.0,,,,,,,,,,,,,,,
404,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-06-23 12:28:48.000000,2024-06-23 12:28:48,343.0,,996.0,48.0,34.0,68.0,113.0,5570.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,25,False,2021-06-28 12:45:52,0.6.5,20.0,,scikit-opt,,,['sklearn'],,5770.0,279.0,279.0,https://pypi.org/project/scikit-opt,5770.0,,,,3.0,,,,,,,,,,,,,,,
405,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2025-07-23 14:51:44.000000,2025-07-23 14:51:44,3925.0,59.0,635.0,92.0,4311.0,218.0,1439.0,5470.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,99.0,25,True,2025-05-27 17:43:38,1.50.0,91.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
406,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2025-05-01 22:27:09.000000,2025-05-01 22:27:09,558.0,1.0,756.0,176.0,90.0,,289.0,4553.0,A python wrapper for Alpha Vantage API for financial data.,44.0,25,True,2024-07-17 21:33:07,3.0.0,6.0,,alpha_vantage,conda-forge/alpha_vantage,,,,97343.0,,,https://pypi.org/project/alpha_vantage,97166.0,https://anaconda.org/conda-forge/alpha_vantage,2025-04-22 14:57:44.470,9577.0,3.0,,,,,,,,,,,,,,,
407,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2025-01-08 20:48:50.000000,2024-09-13 01:42:25,1464.0,,493.0,59.0,828.0,69.0,498.0,4133.0,NeuralProphet: A simple forecasting package.,55.0,25,True,2024-06-21 07:42:22,0.9.0,36.0,,neuralprophet,,,['pytorch'],,84324.0,,,https://pypi.org/project/neuralprophet,84324.0,,,,3.0,,,,,,,,,,,,,,,
408,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2025-07-19 00:07:13.000000,2025-07-19 00:07:13,1705.0,5.0,716.0,45.0,36.0,4.0,612.0,4049.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,33.0,25,True,2023-09-21 03:43:55,2.2.7,9.0,,deepke,,,['pytorch'],,462.0,25.0,25.0,https://pypi.org/project/deepke,462.0,,,,3.0,,,,,,,,,,,,,,,
409,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2025-03-25 16:28:44.170000,2025-02-24 07:16:40,4388.0,,676.0,42.0,1029.0,316.0,719.0,3872.0,"A unified, comprehensive and efficient recommendation library.",79.0,25,True,2025-02-23 15:44:33,1.2.1,11.0,,recbole,aibox/recbole,,['pytorch'],,41234.0,,,https://pypi.org/project/recbole,41078.0,https://anaconda.org/aibox/recbole,2025-03-25 16:28:44.170,8752.0,3.0,,,,,,,,,,,,,,,
410,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,,242.0,49.0,484.0,40.0,70.0,2898.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-25 18:51:36,0.10.0,13.0,,m2cgen,,,,101.0,17875.0,340.0,340.0,https://pypi.org/project/m2cgen,17874.0,,,,3.0,,,,,,,,,,,,,,,
411,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2025-04-22 14:57:16.064000,2020-03-16 04:26:47,75.0,,223.0,62.0,42.0,18.0,24.0,2819.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,,,5.0,,knockknock,conda-forge/knockknock,,,,62190.0,1412.0,1412.0,https://pypi.org/project/knockknock,58924.0,https://anaconda.org/conda-forge/knockknock,2025-04-22 14:57:16.064,19598.0,3.0,,,,,,,,,,,,,,,
412,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2025-02-03 23:39:56.000000,2024-06-06 00:53:31,1822.0,,343.0,51.0,444.0,77.0,290.0,2622.0,Pytorch framework for doing deep learning on point clouds.,35.0,25,False,2021-04-30 08:59:56,1.3.0,11.0,,torch-points3d,,,['pytorch'],,1231.0,35.0,35.0,https://pypi.org/project/torch-points3d,1231.0,,,,3.0,,,,,,,,,,,,,,,
413,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,606.0,86.0,29.0,19.0,52.0,2408.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10,0.6.1,3.0,,python_speech_features,,,,,52318.0,1062.0,1062.0,https://pypi.org/project/python_speech_features,52318.0,,,,3.0,,,,,,,,,,,,,,,
414,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-11-22 16:48:16.000000,2024-02-28 15:45:58,1631.0,,250.0,65.0,63.0,27.0,199.0,2216.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,25,False,2024-02-28 15:44:03,2.1.0,14.0,,ampligraph,,,['tensorflow'],,633.0,68.0,68.0,https://pypi.org/project/ampligraph,633.0,,,,2.0,,,,,,,,,,,,,,,
415,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2025-04-22 14:57:59.344000,2024-06-10 12:07:33,223.0,,204.0,33.0,20.0,2.0,96.0,1828.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",17.0,25,False,,,46.0,,autoviz,conda-forge/autoviz,,,,17613.0,890.0,890.0,https://pypi.org/project/autoviz,15648.0,https://anaconda.org/conda-forge/autoviz,2025-04-22 14:57:59.344,92398.0,3.0,,,,,,,,,,,,,,,
416,ydata-synthetic,ydataai/ydata-synthetic,tabular,,https://github.com/ydataai/ydata-synthetic,https://github.com/ydataai/ydata-synthetic,MIT,2020-05-04 15:52:03.000,2025-07-23 00:36:15.000000,2025-02-28 13:52:06,260.0,,251.0,30.0,243.0,44.0,61.0,1561.0,Synthetic data generators for tabular and time-series data.,23.0,25,True,2024-09-10 13:36:03,2.0.0,30.0,,ydata-synthetic,conda-forge/ydata-synthetic,,,569.0,4352.0,87.0,87.0,https://pypi.org/project/ydata-synthetic,3931.0,https://anaconda.org/conda-forge/ydata-synthetic,2025-04-22 14:58:36.339,11920.0,2.0,,,,,,,,,,,,,,,
417,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2025-07-23 08:01:32.000000,2025-07-07 20:41:13,838.0,1.0,318.0,117.0,799.0,197.0,170.0,1542.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",87.0,25,True,2024-02-08 02:06:46,0.8.0,21.0,,tensorflow-model-optimization,,,['tensorflow'],,652486.0,,,https://pypi.org/project/tensorflow-model-optimization,652486.0,,,,3.0,,,,,,,,,,,,,,,
418,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2025-06-29 18:05:08.000000,2025-06-29 18:04:55,1089.0,5.0,126.0,22.0,118.0,37.0,59.0,1484.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",27.0,25,True,2024-10-15 14:24:34,2.0.0,37.0,,imodels,,,,,35742.0,124.0,124.0,https://pypi.org/project/imodels,35742.0,,,,2.0,,,,,,,,,,,,,,,
419,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2024-08-25 11:43:40.000000,2024-08-25 11:43:40,1753.0,,247.0,42.0,263.0,58.0,214.0,1461.0,Python audio and music signal processing library.,24.0,25,True,2018-11-14 14:57:41,0.16.1,10.0,,madmom,,,,,6523.0,505.0,505.0,https://pypi.org/project/madmom,6523.0,,,,3.0,,,,,,,,,,,,,,,
420,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2025-04-22 14:57:44.228000,2025-02-12 20:53:06,689.0,,163.0,49.0,165.0,23.0,385.0,1431.0,moDel Agnostic Language for Exploration and eXplanation.,27.0,25,True,2022-09-10 12:32:33,python-v1.5.0,7.0,,dalex,conda-forge/dalex,,,,25965.0,233.0,233.0,https://pypi.org/project/dalex,25453.0,https://anaconda.org/conda-forge/dalex,2025-04-22 14:57:44.228,27661.0,2.0,,,,,,,,,,,,,,,
421,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2025-04-22 14:57:23.763000,2024-08-03 19:34:12,297.0,,219.0,44.0,186.0,42.0,122.0,1424.0,Metric learning algorithms in Python.,24.0,25,True,2023-09-29 00:16:16,0.7.0,11.0,,metric-learn,conda-forge/metric-learn,,['sklearn'],,5329.0,490.0,490.0,https://pypi.org/project/metric-learn,5048.0,https://anaconda.org/conda-forge/metric-learn,2025-04-22 14:57:23.763,16906.0,3.0,,,,,,,,,,,,,,,
422,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2025-05-08 14:48:00.000000,2025-05-08 14:39:59,214.0,3.0,92.0,32.0,118.0,8.0,19.0,1344.0,,22.0,25,False,2025-05-08 14:48:03,0.1.7,8.0,google-deepmind/rlax,rlax,,,['jax'],,17626.0,353.0,353.0,https://pypi.org/project/rlax,17626.0,,,,3.0,,,,,,,,,,,,,,,
423,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2025-04-11 14:13:23.000000,2023-10-12 14:56:47,1107.0,,230.0,33.0,69.0,55.0,206.0,1303.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,25,False,2023-10-12 14:58:48,2.1.2,6.0,,innvestigate,,,['tensorflow'],194.0,669.0,150.0,150.0,https://pypi.org/project/innvestigate,664.0,,,,2.0,,,,,,,,,,,,,,,
424,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2025-06-05 11:48:32.000000,2025-06-05 11:48:32,501.0,7.0,50.0,8.0,75.0,,469.0,716.0,python binding for libvips using cffi.,16.0,25,True,,,7.0,,pyvips,conda-forge/pyvips,,,,182263.0,1141.0,1141.0,https://pypi.org/project/pyvips,178159.0,https://anaconda.org/conda-forge/pyvips,2025-04-29 02:42:01.199,233983.0,3.0,,,,,,,,,,,,,,,
425,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2025-04-03 18:16:33.000000,2025-04-03 17:38:00,909.0,,142.0,27.0,104.0,39.0,76.0,652.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,23.0,25,True,2025-04-03 18:16:33,1.17.0,40.0,,ml-metadata,,,,2995.0,57558.0,705.0,705.0,https://pypi.org/project/ml-metadata,57519.0,,,,3.0,,,,,,,,,,,,,,,
426,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2025-04-22 14:57:37.742000,2025-04-16 10:38:56,558.0,,40.0,4.0,19.0,5.0,67.0,370.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,16.0,25,True,2025-03-29 10:06:44,0.11.4,16.0,,scikit-posthocs,conda-forge/scikit-posthocs,,['sklearn'],66.0,122564.0,1169.0,1169.0,https://pypi.org/project/scikit-posthocs,104098.0,https://anaconda.org/conda-forge/scikit-posthocs,2025-04-22 14:57:37.742,1052563.0,3.0,,,,,,,,,,,,,,,
427,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2025-06-28 15:50:39.000000,2025-06-28 15:50:39,1118.0,7.0,5656.0,1419.0,407.0,,61.0,26947.0,An awesome Data Science repository to learn and apply for real world problems.,255.0,24,True,2025-01-02 19:23:13,2025.01.02.1,11.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
428,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2025-04-24 02:53:53.000000,2025-04-24 02:51:21,1108.0,,901.0,110.0,676.0,115.0,543.0,5581.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,123.0,24,True,2019-08-26 19:04:21,0.3.1,2.0,,mmf,,,['pytorch'],,258.0,23.0,23.0,https://pypi.org/project/mmf,258.0,,,,3.0,,,,,,,,,,,,,,,
429,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2024-03-21 14:27:34.000000,2023-03-29 07:02:37,553.0,,850.0,122.0,64.0,123.0,74.0,5123.0,Image augmentation library in Python for machine learning.,23.0,24,False,,,,,Augmentor,,,,,7417.0,948.0,948.0,https://pypi.org/project/Augmentor,7417.0,,,,3.0,,,,,,,,,,,,,,,
430,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,,2021-06-09 17:57:28.000,2025-07-18 13:59:48.000000,2025-07-18 13:56:44,236.0,7.0,305.0,79.0,187.0,22.0,56.0,5024.0,"A data augmentations library for audio, image, text, and video.",40.0,24,True,2022-03-29 11:42:50,1.0.0,7.0,,augly,,,,,10460.0,181.0,181.0,https://pypi.org/project/augly,10460.0,,,,3.0,,,,,,,,,,,,,,,
431,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2025-04-22 14:57:33.497000,2023-07-05 18:14:28,901.0,,550.0,103.0,623.0,92.0,608.0,4359.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,24,False,2022-08-21 12:49:43,1.5,24.0,,yellowbrick,conda-forge/yellowbrick,,['sklearn'],,524065.0,,,https://pypi.org/project/yellowbrick,522444.0,https://anaconda.org/conda-forge/yellowbrick,2025-04-22 14:57:33.497,95652.0,3.0,,,,,,,,,,,,,,,
432,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2025-04-22 14:57:18.376000,2023-04-27 20:08:56,632.0,,915.0,277.0,226.0,13.0,356.0,3868.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,24,False,2022-04-21 20:41:22,2.2.5,23.0,,tensorflowonspark,conda-forge/tensorflowonspark,,"['tensorflow', 'spark']",,31270.0,,,https://pypi.org/project/tensorflowonspark,30825.0,https://anaconda.org/conda-forge/tensorflowonspark,2025-04-22 14:57:18.376,29838.0,3.0,,,,,,,,,,,,,,,
433,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2025-04-22 14:56:57.373000,2024-10-16 14:45:12,235.0,,322.0,88.0,104.0,44.0,32.0,3604.0,Python library that makes it easy for data scientists to create charts.,27.0,24,True,2024-10-16 14:47:17,5.0.1,27.0,,chartify,conda-forge/chartify,,,,1576.0,83.0,83.0,https://pypi.org/project/chartify,1089.0,https://anaconda.org/conda-forge/chartify,2025-04-22 14:56:57.373,38967.0,3.0,,,,,,,,,,,,,,,
434,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2025-07-24 17:44:55.000000,2024-12-20 21:19:02,1587.0,,362.0,68.0,1481.0,51.0,88.0,3579.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,38.0,24,True,2024-12-20 21:57:28,1.3.1,14.0,,lit-nlp,conda-forge/lit-nlp,,,,9605.0,,,https://pypi.org/project/lit-nlp,7500.0,https://anaconda.org/conda-forge/lit-nlp,2025-04-22 14:57:35.818,122137.0,3.0,,,,,,,,,,,,,,,
435,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2025-01-25 03:17:32.000000,2025-01-25 03:08:48,183.0,,416.0,152.0,86.0,84.0,101.0,3459.0,A deep learning library for video understanding research.,58.0,24,True,2021-09-10 17:02:20,0.1.3,2.0,,pytorchvideo,,,['pytorch'],,72747.0,,,https://pypi.org/project/pytorchvideo,72747.0,,,,3.0,,,,,,,,,,,,,,,
436,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2025-04-22 14:57:27.526000,2024-09-23 16:30:23,472.0,,352.0,66.0,320.0,50.0,124.0,3075.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-04-26 19:23:09,3.5.1,23.0,,ddsp,conda-forge/ddsp,,['tensorflow'],,3653.0,69.0,69.0,https://pypi.org/project/ddsp,3276.0,https://anaconda.org/conda-forge/ddsp,2025-04-22 14:57:27.526,23054.0,3.0,,,,,,,,,,,,,,,
437,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2025-04-22 14:57:08.534000,2024-03-14 19:50:06,769.0,,837.0,181.0,75.0,18.0,565.0,3066.0,Python sync/async framework for Interactive Brokers API.,36.0,24,False,,,22.0,,ib_insync,conda-forge/ib-insync,,,,100061.0,,,https://pypi.org/project/ib_insync,99204.0,https://anaconda.org/conda-forge/ib-insync,2025-04-22 14:57:08.534,61765.0,3.0,,,,,,,,,,,,,,,
438,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2025-06-16 20:24:11.000000,2025-06-16 20:23:20,2317.0,3.0,714.0,79.0,206.0,206.0,473.0,2936.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",153.0,24,True,,,,,tf-agents,,,['tensorflow'],,29892.0,,,https://pypi.org/project/tf-agents,29892.0,,,,3.0,,,,,,,,,,,,,,,
439,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,351.0,36.0,694.0,11.0,151.0,2909.0,"Toolkit for creating, sharing and using natural language prompts.",64.0,24,False,2022-07-02 17:57:17,0.2.3,5.0,,promptsource,,,,,192.0,126.0,126.0,https://pypi.org/project/promptsource,192.0,,,,3.0,,,,,,,,,,,,,,,
440,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2025-04-22 14:57:21.906000,2023-07-19 07:40:10,212.0,,147.0,27.0,200.0,16.0,73.0,2798.0,HiPlot makes understanding high dimensional data easy.,9.0,24,False,2021-11-04 14:24:43,0.1.32,35.0,,hiplot,conda-forge/hiplot,,,,37694.0,514.0,514.0,https://pypi.org/project/hiplot,33904.0,https://anaconda.org/conda-forge/hiplot,2025-04-22 14:57:21.906,246382.0,3.0,,,,,,,,,,,,,,,
441,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2024-03-18 20:31:57.000000,2024-03-18 20:31:55,556.0,,474.0,94.0,44.0,79.0,240.0,2779.0,Learning to Rank in TensorFlow.,36.0,24,False,2023-06-03 06:14:49,0.5.3,18.0,,tensorflow_ranking,,,['tensorflow'],,88219.0,,,https://pypi.org/project/tensorflow_ranking,88219.0,,,,3.0,,,,,,,,,,,,,,,
442,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,321.0,91.0,2158.0,196.0,982.0,2733.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,2023-01-10 09:30:53,0.10.0,100.0,,pymars,,,,,19183.0,,,https://pypi.org/project/pymars,19183.0,,,,3.0,,,,,,,,,,,,,,,
443,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2025-07-07 20:51:11.000000,2025-04-16 09:11:20,3041.0,,989.0,121.0,562.0,61.0,311.0,2626.0,IPython Parallel: Interactive Parallel Computing in Python.,114.0,24,True,,,32.0,,ipyparallel,conda-forge/ipyparallel,,['jupyter'],,547142.0,,,https://pypi.org/project/ipyparallel,524100.0,https://anaconda.org/conda-forge/ipyparallel,2025-04-22 14:56:22.394,1313447.0,3.0,,,,,,,,,,,,,,,
444,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000000,2024-02-10 10:17:50,226.0,,265.0,50.0,98.0,25.0,116.0,2347.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,24,False,2023-06-22 13:11:20,0.12.1,20.0,mckinsey/causalnex,causalnex,,,"['pytorch', 'sklearn']",,3097.0,162.0,162.0,https://pypi.org/project/causalnex,3097.0,,,,3.0,,,,,,,,,,,,,,,
