,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,new_addition,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,trending,maven_id,maven_url,snap_id
430,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2024-01-09 19:20:07.000000,2023-12-29 01:39:31,1852.0,87.0,314.0,56.0,471.0,131.0,250.0,1001.0,Machine learning on FPGAs using HLS.,58.0,25,True,2023-12-19 21:00:03,0.8.1,16.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,839.0,1017.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,7141.0,,,,,3.0,,,,,,,,,,,,,,
431,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-09-20 15:32:40.000000,2023-09-20 15:32:36,567.0,,184.0,49.0,61.0,,68.0,974.0,Training neural models with structured signals.,38.0,25,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],405.0,405.0,https://pypi.org/project/neural-structured-learning,13453.0,13453.0,,,,,,,,3.0,,,,,,,,,,,,,,
432,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-01-09 16:42:26.000000,2024-01-09 10:32:31,1445.0,157.0,50.0,13.0,363.0,15.0,430.0,896.0,"dstack simplifies training, fine-tuning, and deploying generative AI models on any cloud. Discord:..",14.0,25,True,2023-12-22 17:06:30,0.13.0,42.0,dstack,,,,,13.0,13.0,https://pypi.org/project/dstack,1198.0,1198.0,,,,,,,,3.0,,,,,,,,,,,,,,
433,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2024-01-08 09:56:14.000000,2024-01-08 09:56:14,767.0,12.0,55.0,13.0,122.0,38.0,109.0,875.0,Visualize large time series data with plotly.py.,11.0,25,True,2023-07-13 11:26:44,0.9.1,20.0,plotly-resampler,conda-forge/plotly-resampler,,,,785.0,785.0,https://pypi.org/project/plotly-resampler,339100.0,340470.0,https://anaconda.org/conda-forge/plotly-resampler,2023-12-08 19:11:32.078,32884.0,,,,,3.0,,,,,,,,,,,,,,
434,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2024-01-08 13:33:30.000000,2024-01-08 13:19:20,1302.0,3.0,147.0,50.0,56.0,22.0,65.0,816.0,Computer Vision in Python.,34.0,25,True,2022-06-28 14:25:55,1.4.13,10.0,mahotas,conda-forge/mahotas,,,,1189.0,1189.0,https://pypi.org/project/mahotas,8347.0,17432.0,https://anaconda.org/conda-forge/mahotas,2023-07-26 22:41:29.989,390661.0,,,,,3.0,,,,,,,,,,,,,,
435,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2023-12-28 14:42:30.000000,2023-12-28 14:27:44,3007.0,79.0,107.0,16.0,249.0,11.0,132.0,726.0,Python bindings for MPI.,26.0,25,True,2023-10-04 09:04:22,3.1.5,12.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,139775.0,198714.0,https://anaconda.org/conda-forge/mpi4py,2023-10-17 08:36:29.714,2280530.0,,,,,3.0,19502.0,,,,,,,,,,,,,
436,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2024-01-02 16:14:13.000000,2024-01-02 15:41:05,17069.0,35.0,107.0,26.0,3556.0,481.0,3377.0,474.0,"Keep code, data, containers under control with git and git-annex.",55.0,25,True,2023-12-28 17:04:18,0.19.5,100.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,14209.0,23826.0,https://anaconda.org/conda-forge/datalad,2023-12-28 19:33:36.774,413532.0,,,,,3.0,,,,,,,,,,,,,,
437,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2023-12-20 16:14:39.221000,2023-12-13 18:28:10,521.0,9.0,38.0,5.0,12.0,5.0,47.0,309.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,13.0,25,True,2023-12-19 14:21:38,0.8.1,8.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],567.0,567.0,https://pypi.org/project/scikit-posthocs,78009.0,101249.0,https://anaconda.org/conda-forge/scikit-posthocs,2023-12-20 16:14:39.221,906398.0,,,,,3.0,39.0,,,,,,,,,,,,,
438,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2023-12-04 21:17:36.000000,2022-11-08 22:11:16,98.0,,1729.0,202.0,70.0,82.0,34.0,9703.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,24,False,,,,english-words,,,,,2.0,2.0,https://pypi.org/project/english-words,272558.0,272558.0,,,,,,,,3.0,,,,,,,,,,,,,,
439,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-01-03 15:00:11.000000,2024-01-03 14:54:33,1095.0,4.0,879.0,117.0,674.0,109.0,542.0,5350.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,116.0,24,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],15.0,15.0,https://pypi.org/project/mmf,192.0,192.0,,,,,,,,3.0,,,,,,,,,,,,,,
440,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2024-01-09 01:04:00.000000,2023-12-05 18:31:50,1553.0,45.0,784.0,145.0,1453.0,295.0,398.0,4894.0,Simple and Distributed Machine Learning.,115.0,24,True,2023-11-27 21:27:39,1.0.2,42.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,,,,,,,,,,3.0,,,,,,,,,,,,,,
441,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2023-12-26 10:14:09.000000,2023-11-19 13:26:15,334.0,6.0,929.0,46.0,32.0,62.0,112.0,4667.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",20.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],168.0,168.0,https://pypi.org/project/scikit-opt,1868.0,1868.0,,,,,,,,3.0,,,,,,,,,,,,,,
442,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,528.0,175.0,50.0,65.0,49.0,3477.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,,['tensorflow'],56.0,56.0,https://pypi.org/project/adanet,54.0,54.0,,,,,,,,3.0,,,,,,,,,,,,,,
443,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2023-10-12 09:43:46.000000,2023-10-12 08:57:51,209.0,1.0,304.0,85.0,92.0,43.0,32.0,3433.0,Python library that makes it easy for data scientists to create charts.,25.0,24,True,2023-10-12 09:01:22,4.0.5,25.0,chartify,conda-forge/chartify,,,,73.0,73.0,https://pypi.org/project/chartify,3214.0,3686.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,29290.0,,,,,3.0,,,,,,,,,,,,,,
444,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2024-01-09 17:48:33.000000,2024-01-08 17:44:18,454.0,7.0,268.0,48.0,448.0,52.0,251.0,3264.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,39.0,24,True,2024-01-08 18:41:59,0.4.10,23.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,,,https://pypi.org/project/hummingbird-ml,6154.0,7263.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-01-08 20:24:23.326,37436.0,,,,,3.0,359.0,,,,,,,,,,,,,
445,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2023-12-29 19:06:22.000000,2023-10-30 16:34:46,179.0,1.0,366.0,164.0,83.0,71.0,99.0,3071.0,A deep learning library for video understanding research.,55.0,24,True,2021-09-10 17:02:20,0.1.3,2.0,pytorchvideo,,,,['pytorch'],,,https://pypi.org/project/pytorchvideo,133346.0,133346.0,,,,,,,,3.0,,,,,,,,,,,,,,
446,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2023-09-26 21:01:12.000000,2023-09-26 21:01:10,548.0,,469.0,97.0,43.0,74.0,240.0,2695.0,Learning to Rank in TensorFlow.,33.0,24,True,2023-06-03 06:14:49,0.5.3,18.0,tensorflow_ranking,,,,['tensorflow'],,,https://pypi.org/project/tensorflow_ranking,96599.0,96599.0,,,,,,,,3.0,,,,,,,,,,,,,,
447,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-06-30 21:16:15.000000,2023-06-30 21:16:10,470.0,,308.0,66.0,315.0,42.0,124.0,2693.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],48.0,48.0,https://pypi.org/project/ddsp,1742.0,2081.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14595.0,,,,,3.0,,,,,,,,,,,,,,
448,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,1.0,315.0,93.0,2157.0,194.0,982.0,2668.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",52.0,24,True,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,14719.0,14719.0,,,,,,,,3.0,,,,,,,,,,,,,,
449,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2023-12-11 14:10:13.000000,2023-12-11 14:10:09,768.0,8.0,588.0,180.0,75.0,19.0,544.0,2529.0,Python sync/async framework for Interactive Brokers API.,36.0,24,True,,,22.0,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,26034.0,26737.0,https://anaconda.org/conda-forge/ib-insync,2023-06-16 16:16:07.159,37992.0,,,,,3.0,,,,,,,,,,,,,,
450,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-01-05 15:52:35.000000,2024-01-05 15:52:34,2865.0,13.0,962.0,121.0,501.0,58.0,293.0,2516.0,IPython Parallel: Interactive Parallel Computing in Python.,113.0,24,True,,,28.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,206891.0,217049.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,944703.0,,,,,3.0,,,,,,,,,,,,,,
451,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-01-04 04:06:44.000000,2023-07-23 14:42:27,191.0,,448.0,38.0,238.0,17.0,277.0,2392.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,24,True,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,31062.0,31303.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,6026.0,,,,,2.0,,,,,,,,,,,,,,
452,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2023-12-28 14:21:46.000000,2023-07-01 21:40:58,1936.0,,325.0,40.0,85.0,20.0,157.0,2370.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,24,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,2072.0,2072.0,,,,,,,,2.0,,,,,,,,,,,,,,
453,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,,2014-06-30 02:07:45.000,2023-11-10 03:06:08.000000,2020-09-22 22:35:28,271.0,,328.0,80.0,55.0,154.0,68.0,2224.0,Multilingual text (NLP) processing toolkit.,26.0,24,False,,,,polyglot,,,,,1159.0,1159.0,https://pypi.org/project/polyglot,53636.0,53636.0,,,,,,,,3.0,,,,,,,,,,,,,,
454,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2023-10-15 09:57:16.000000,2023-05-15 21:21:45,660.0,,223.0,39.0,136.0,6.0,129.0,2219.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,24.0,24,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,147.0,147.0,https://pypi.org/project/norfair,4549.0,4556.0,,,,,,,,3.0,295.0,,,,,,,,,,,,,
455,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,257.0,57.0,56.0,19.0,50.0,2205.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],625.0,625.0,https://pypi.org/project/pytorch-nlp,4173.0,4173.0,,,,,,,,3.0,,,,,,,,,,,,,,
456,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2023-09-05 06:09:07.000000,2023-09-05 06:09:05,385.0,,280.0,56.0,14.0,21.0,78.0,2179.0,Beautiful visualizations of how language differs among document types.,14.0,24,True,2017-03-13 05:31:21,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,484.0,484.0,https://pypi.org/project/scattertext,11120.0,12232.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,85626.0,,,,,3.0,,,,,,,,,,,,,,
457,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2023-11-18 18:59:19.000000,2023-10-30 19:39:59,63.0,8.0,118.0,22.0,22.0,35.0,12.0,2171.0,Fuzzy String Matching in Python.,12.0,24,True,,,1.0,thefuzz,conda-forge/thefuzz,,,,1929.0,1929.0,https://pypi.org/project/thefuzz,1238235.0,1239005.0,https://anaconda.org/conda-forge/thefuzz,2023-06-18 08:40:33.993,18494.0,,,,,3.0,,,,,,,,,,,,,,
458,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2023-11-23 02:40:40.000000,2023-06-01 12:18:23,739.0,,306.0,43.0,43.0,83.0,56.0,2084.0,A modular active learning framework for Python.,20.0,24,True,,,13.0,modAL,,,,['sklearn'],26.0,26.0,https://pypi.org/project/modAL,118688.0,118688.0,,,,,,,,3.0,29.0,,,,,,,,,,,,,
459,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,,241.0,67.0,58.0,30.0,186.0,2046.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,24,True,2023-07-12 18:26:08,2.0.1,13.0,ampligraph,,,,['tensorflow'],47.0,47.0,https://pypi.org/project/ampligraph,585.0,585.0,,,,,,,,2.0,,,,,,,,,,,,,,
460,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2023-11-15 21:03:09.000000,2023-07-01 21:39:32,2288.0,,227.0,37.0,37.0,9.0,109.0,2028.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,24,True,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,217.0,217.0,https://pypi.org/project/karateclub,3746.0,4267.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,21911.0,,,,,2.0,,,,,,,,,,,,,,
461,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,198.0,29.0,65.0,5.0,83.0,1964.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],299.0,299.0,https://pypi.org/project/checklist,3269.0,3455.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6718.0,,,,,3.0,,,,,,,,,,,,,,
462,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,299.0,56.0,1313.0,199.0,810.0,1776.0,A toolkit for reproducible reinforcement learning research.,79.0,24,True,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],97.0,97.0,https://pypi.org/project/garage,567.0,567.0,,,,,,,,3.0,,,,,,,,,,,,,,
463,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-12-05 17:37:33.000000,2023-12-04 14:09:45,571.0,2.0,120.0,55.0,447.0,54.0,100.0,1754.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,29.0,24,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,86.0,86.0,https://pypi.org/project/hivemind,6646.0,6646.0,,,,,,,,3.0,,,,,,,,,,,,,,
464,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2023-11-21 03:54:52.000000,2022-09-18 16:01:20,637.0,,267.0,28.0,183.0,9.0,389.0,1600.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,24,False,2022-05-28 10:07:13,1.3,15.0,talos,,,,['tensorflow'],168.0,168.0,https://pypi.org/project/talos,763.0,763.0,,,,,,,,3.0,,,,,,,,,,,,,,
465,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-09-22 07:25:32.800000,2023-04-20 14:53:46,460.0,,232.0,49.0,48.0,22.0,91.0,1569.0,Contextually-keyed word vectors.,19.0,24,True,2023-04-17 13:11:14,2.0.2,18.0,sense2vec,conda-forge/sense2vec,,,,314.0,314.0,https://pypi.org/project/sense2vec,1525.0,3594.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,35498.0,,,,,3.0,61197.0,,,,,,,,,,,,,
466,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,,297.0,54.0,115.0,46.0,30.0,1463.0,Interpretability and explainability of data and machine learning models.,41.0,24,True,2023-07-01 11:47:13,0.3.0,3.0,aix360,,,,,86.0,86.0,https://pypi.org/project/aix360,1223.0,1223.0,,,,,,,,3.0,,,,,,,,,,,,,,
467,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2023-11-18 16:28:54.000000,2023-10-07 11:26:54,2816.0,,169.0,26.0,660.0,87.0,432.0,1426.0,A Python library for learning and evaluating knowledge graph embeddings.,36.0,24,True,2023-02-22 18:28:28,1.10.1,19.0,pykeen,,,,,,,https://pypi.org/project/pykeen,3510.0,3514.0,,,,,,,,2.0,177.0,,,,,,,,,,,,,
468,azureml-examples,Azure/azureml-examples,ml-experiments,,https://github.com/Azure/azureml-examples,https://github.com/Azure/azureml-examples,MIT,2020-08-21 18:04:26.000,2024-01-09 06:18:15.000000,2024-01-09 06:18:14,1294.0,116.0,1099.0,2658.0,2676.0,113.0,139.0,1412.0,"Official community-driven Azure Machine Learning examples, tested with GitHub Actions.",214.0,24,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
469,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2023-11-29 23:18:39.816000,2023-10-05 18:36:18,1029.0,,166.0,18.0,62.0,23.0,322.0,1404.0,PyTorch Extension Library of Optimized Scatter Operations.,28.0,24,True,2023-10-06 08:48:33,2.1.2,23.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],,,https://pypi.org/project/torch-scatter,33573.0,39054.0,https://anaconda.org/conda-forge/pytorch_scatter,2023-11-29 23:18:39.816,235713.0,,,,,2.0,,,,,,,,,,,,,,
470,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-09-27 15:14:50.000000,2023-09-27 15:14:33,667.0,,159.0,47.0,161.0,19.0,378.0,1290.0,moDel Agnostic Language for Exploration and eXplanation.,24.0,24,True,2022-09-10 12:32:33,python-v1.5.0,6.0,dalex,conda-forge/dalex,,,,145.0,145.0,https://pypi.org/project/dalex,16438.0,16754.0,https://anaconda.org/conda-forge/dalex,2023-06-16 19:24:13.607,11376.0,,,,,3.0,,,,,,,,,,,,,,
471,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2023-11-17 11:03:05.000000,2023-11-17 10:59:26,412.0,3.0,183.0,34.0,73.0,2.0,86.0,1031.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,24,True,2021-06-19 16:14:57,4.5.0,10.0,keract,,,,['tensorflow'],200.0,200.0,https://pypi.org/project/keract,2980.0,2980.0,,,,,,,,3.0,,,,,,,,,,,,,,
