,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
390,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,,1250.0,186.0,213.0,32.0,534.0,9792.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,2021-01-29 00:03:56,0.0.9,1.0,,,,,,21.0,21.0,,,338.0,,,,,,,,3.0,17279.0,,,,,,,,,,,
391,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2025-04-22 14:56:45.083000,2024-06-14 19:31:58,659.0,,1007.0,142.0,102.0,76.0,310.0,6595.0,A Python scikit for building and analyzing recommender systems.,46.0,26,True,,,9.0,scikit-surprise,conda-forge/scikit-surprise,,,,21.0,21.0,https://pypi.org/project/scikit-surprise,158069.0,166434.0,https://anaconda.org/conda-forge/scikit-surprise,2025-04-22 14:56:45.083,476838.0,,,,,3.0,,,,,,,,,,,,
392,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2025-04-22 14:57:07.821000,2025-02-17 21:20:41,638.0,4.0,710.0,106.0,201.0,8.0,360.0,6083.0,Python-tesseract is an optical character recognition (OCR) tool for python.,47.0,26,True,2023-10-15 15:39:44,0.3.13,26.0,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,3118641.0,3130132.0,https://anaconda.org/conda-forge/pytesseract,2025-04-22 14:57:07.821,655026.0,,,,,3.0,,,,,,,,,,,,
393,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2025-03-28 18:30:29.000000,2025-03-28 18:30:29,780.0,1.0,1189.0,206.0,93.0,189.0,123.0,6034.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",28.0,26,True,,,,pyAudioAnalysis,,,,,613.0,613.0,https://pypi.org/project/pyAudioAnalysis,17271.0,17271.0,,,,,,,,3.0,,,,,,,,,,,,
394,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2025-04-22 14:57:29.789000,2022-05-03 07:13:22,108.0,,591.0,141.0,31.0,58.0,55.0,5648.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,26,False,,,1.0,flashtext,conda-forge/flashtext,,,,1969.0,1969.0,https://pypi.org/project/flashtext,1637883.0,1638251.0,https://anaconda.org/conda-forge/flashtext,2025-04-22 14:57:29.789,20990.0,,,,,3.0,,,,,,,,,,,,
395,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2025-03-02 10:12:00.000000,2025-03-02 10:09:12,1255.0,5.0,673.0,63.0,88.0,110.0,563.0,5582.0,Time series Timeseries Deep Learning Machine Learning Python Pytorch fastai | State-of-the-art Deep Learning library..,24.0,26,True,2025-03-02 09:16:42,0.4.0,15.0,tsai,conda-forge/tsai,,,,,,https://pypi.org/project/tsai,12728.0,12728.0,https://anaconda.org/conda-forge/tsai,,,,,,,3.0,,,,,,,,,,,,
396,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2025-04-04 19:49:25.000000,2025-04-04 19:49:25,6224.0,30.0,535.0,147.0,1964.0,274.0,1413.0,4685.0,ArrayFire: a general purpose GPU library.,97.0,26,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,3336.0,3406.0,,,,,,,,3.0,8273.0,,,,,,,,,,,
397,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2025-04-22 14:57:18.376000,2023-04-27 20:08:56,632.0,,915.0,277.0,226.0,13.0,356.0,3873.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,26,False,2022-04-21 20:41:22,2.2.5,23.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorflowonspark,77949.0,78386.0,https://anaconda.org/conda-forge/tensorflowonspark,2025-04-22 14:57:18.376,27988.0,,,,,3.0,,,,,,,,,,,,
398,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2025-04-22 07:35:10.000000,2025-04-22 07:35:04,1700.0,7.0,706.0,45.0,36.0,,601.0,3872.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,33.0,26,True,2023-09-21 03:43:55,2.2.7,9.0,deepke,,,,['pytorch'],24.0,24.0,https://pypi.org/project/deepke,1986.0,1986.0,,,,,,,,3.0,,,,,,,,,,,,
399,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2025-04-22 14:58:08.752000,2025-03-03 17:02:53,72.0,7.0,146.0,25.0,32.0,37.0,19.0,3182.0,Fuzzy String Matching in Python.,13.0,26,True,,,2.0,thefuzz,conda-forge/thefuzz,,,,4370.0,4370.0,https://pypi.org/project/thefuzz,2680258.0,2681171.0,https://anaconda.org/conda-forge/thefuzz,2025-04-22 14:58:08.752,35633.0,,,,,3.0,,,,,,,,,,,,
400,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2025-04-22 14:57:21.906000,2023-07-19 07:40:10,212.0,,146.0,27.0,200.0,16.0,73.0,2791.0,HiPlot makes understanding high dimensional data easy.,9.0,26,False,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,498.0,498.0,https://pypi.org/project/hiplot,58279.0,62039.0,https://anaconda.org/conda-forge/hiplot,2025-04-22 14:57:21.906,233180.0,,,,,3.0,,,,,,,,,,,,
401,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2025-02-03 23:39:56.000000,2024-06-06 00:53:31,1822.0,,344.0,51.0,444.0,76.0,290.0,2582.0,Pytorch framework for doing deep learning on point clouds.,35.0,26,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,,['pytorch'],34.0,34.0,https://pypi.org/project/torch-points3d,1535.0,1535.0,,,,,,,,3.0,,,,,,,,,,,,
402,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-07-27 16:14:52.000000,2024-07-27 16:14:15,696.0,,260.0,33.0,150.0,20.0,146.0,2473.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,302.0,302.0,https://pypi.org/project/norfair,28153.0,28159.0,,,,,,,,3.0,345.0,,,,,,,,,,,
403,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-11-22 16:48:16.000000,2024-02-28 15:45:58,1631.0,,249.0,65.0,63.0,27.0,199.0,2207.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,26,False,2024-02-28 15:44:03,2.1.0,14.0,ampligraph,,,,['tensorflow'],66.0,66.0,https://pypi.org/project/ampligraph,1254.0,1254.0,,,,,,,,2.0,,,,,,,,,,,,
404,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-07-16 08:39:07.000000,2024-05-21 15:42:46,481.0,,309.0,64.0,161.0,10.0,92.0,2175.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,26,True,2024-02-21 23:16:24,3.3.0,22.0,pytextrank,,,,,836.0,836.0,https://pypi.org/project/pytextrank,73260.0,73260.0,,,,,,,,3.0,,,,,,,,,,,,
405,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2025-04-10 09:30:35.000000,2025-04-10 09:30:30,2362.0,22.0,138.0,27.0,279.0,6.0,44.0,2151.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,26,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,223.0,223.0,https://pypi.org/project/labml,5057.0,5057.0,,,,,,,,3.0,,,,,,,,,,,,
406,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2025-04-24 18:10:14.000000,2025-04-24 18:10:11,6836.0,106.0,325.0,45.0,3195.0,154.0,1655.0,1955.0,cuGraph - RAPIDS Graph Analytics Library.,123.0,26,True,2025-04-15 13:55:11,25.04.01,44.0,cugraph,conda-forge/libcugraph,,,,,,https://pypi.org/project/cugraph,383.0,992.0,https://anaconda.org/conda-forge/libcugraph,2025-04-22 14:57:50.593,29240.0,,,,,3.0,,,,,,,,,,,,
407,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2025-04-22 14:57:59.344000,2024-06-10 12:07:33,223.0,,204.0,33.0,20.0,2.0,96.0,1798.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",17.0,26,True,,,46.0,autoviz,conda-forge/autoviz,,,,859.0,859.0,https://pypi.org/project/autoviz,16980.0,18862.0,https://anaconda.org/conda-forge/autoviz,2025-04-22 14:57:59.344,82824.0,,,,,3.0,,,,,,,,,,,,
408,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,309.0,27.0,381.0,43.0,155.0,1580.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,False,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,,['paddle'],65.0,65.0,https://pypi.org/project/pgl,4296.0,4296.0,,,,,,,,2.0,,,,,,,,,,,,
409,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2025-04-22 14:57:23.763000,2024-08-03 19:34:12,297.0,,218.0,44.0,186.0,42.0,122.0,1416.0,Metric learning algorithms in Python.,23.0,26,True,2023-09-29 00:16:16,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],472.0,472.0,https://pypi.org/project/metric-learn,6370.0,6644.0,https://anaconda.org/conda-forge/metric-learn,2025-04-22 14:57:23.763,15633.0,,,,,2.0,,,,,,,,,,,,
410,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2025-04-22 14:57:16.914000,2025-03-09 22:06:41,443.0,7.0,179.0,25.0,44.0,,135.0,1344.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,26,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],714.0,714.0,https://pypi.org/project/prince,175390.0,175758.0,https://anaconda.org/conda-forge/prince-factor-analysis,2025-04-22 14:57:16.914,23981.0,,,,,2.0,,,,,,,,,,,,
411,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2025-04-22 14:57:15.493000,2025-04-19 20:43:52,555.0,3.0,121.0,20.0,409.0,32.0,297.0,1321.0,Extra blocks for scikit-learn pipelines.,68.0,26,True,2024-12-17 12:12:51,0.9.4,44.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],178.0,178.0,https://pypi.org/project/scikit-lego,29086.0,30209.0,https://anaconda.org/conda-forge/scikit-lego,2025-04-22 14:57:15.493,66299.0,,,,,2.0,,,,,,,,,,,,
412,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2025-01-18 18:58:45.000000,2024-12-01 02:03:32,3719.0,,333.0,63.0,691.0,39.0,537.0,848.0,The Classical Language Toolkit.,121.0,26,True,2024-05-13 16:48:36,1.2.6,78.0,cltk,,,,,296.0,296.0,https://pypi.org/project/cltk,7040.0,7041.0,,,,,,,,3.0,128.0,,,,,,,,,,,
413,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2025-03-06 23:36:58.000000,2025-03-06 23:36:58,1110.0,9.0,5559.0,1412.0,403.0,,61.0,26195.0,An awesome Data Science repository to learn and apply for real world problems.,252.0,25,True,2025-01-02 19:23:13,2025.01.02.1,11.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
414,ultimatevocalremovergui,Anjok07/ultimatevocalremovergui,audio,,https://github.com/Anjok07/ultimatevocalremovergui,https://github.com/Anjok07/ultimatevocalremovergui,MIT,2020-07-20 21:29:01.000,2025-03-13 21:44:03.000000,2025-03-13 21:44:03,775.0,1.0,1488.0,175.0,82.0,1077.0,391.0,20347.0,GUI for a Vocal Remover that uses Deep Neural Networks.,8.0,25,True,2023-09-26 02:29:28,5.6,8.0,,,,,,,,,,61202.0,,,,,,,,3.0,3488520.0,,,,,,,,,,,
415,pandas-ai,gventuri/pandas-ai,others,,https://github.com/sinaptik-ai/pandas-ai,https://github.com/sinaptik-ai/pandas-ai,,2023-04-22 12:58:01.000,2025-04-14 08:07:44.000000,2025-04-14 08:01:54,1318.0,116.0,1851.0,156.0,679.0,18.0,818.0,19695.0,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs..",106.0,25,True,2025-01-02 18:10:58,2.4.2,100.0,pandas-ai,,,,,,,https://pypi.org/project/pandas-ai,,,,,,,,,,3.0,,,,,,sinaptik-ai/pandas-ai,,,,,,
416,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2024-11-04 14:34:30.000000,2024-11-04 14:34:28,348.0,,1372.0,420.0,51.0,85.0,89.0,10716.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,25,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/dopamine-rl,30420.0,30420.0,,,,,,,,3.0,,,,,,,,,,,,
417,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2025-04-24 02:53:53.000000,2025-04-24 02:51:21,1108.0,9.0,901.0,110.0,676.0,114.0,543.0,5559.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,123.0,25,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],21.0,21.0,https://pypi.org/project/mmf,853.0,853.0,,,,,,,,3.0,,,,,,,,,,,,
418,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-06-23 12:28:48.000000,2024-06-23 12:28:48,343.0,,991.0,49.0,34.0,68.0,113.0,5497.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,25,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],264.0,264.0,https://pypi.org/project/scikit-opt,5726.0,5726.0,,,,,,,,3.0,,,,,,,,,,,,
419,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2025-04-24 13:35:13.000000,2025-04-24 13:35:13,3865.0,86.0,623.0,91.0,4241.0,216.0,1432.0,5365.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,96.0,25,True,2025-03-25 17:57:30,1.48.0,89.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
420,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2024-03-21 14:27:34.000000,2023-03-29 07:02:37,553.0,,844.0,122.0,64.0,123.0,74.0,5103.0,Image augmentation library in Python for machine learning.,23.0,25,False,,,,Augmentor,,,,,906.0,906.0,https://pypi.org/project/Augmentor,9102.0,9102.0,,,,,,,,3.0,,,,,,,,,,,,
421,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2025-04-22 14:57:44.470000,2024-07-18 16:46:48,557.0,,746.0,176.0,90.0,,288.0,4471.0,A python wrapper for Alpha Vantage API for financial data.,44.0,25,True,2024-07-17 21:33:07,3.0.0,6.0,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,59428.0,59603.0,https://anaconda.org/conda-forge/alpha_vantage,2025-04-22 14:57:44.470,8931.0,,,,,3.0,,,,,,,,,,,,
422,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2025-04-22 14:57:33.497000,2023-07-05 18:14:28,901.0,,549.0,103.0,622.0,90.0,608.0,4338.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,25,False,2022-08-21 12:49:43,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,457544.0,459187.0,https://anaconda.org/conda-forge/yellowbrick,2025-04-22 14:57:33.497,92010.0,,,,,2.0,,,,,,,,,,,,
423,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2025-01-08 20:48:50.000000,2024-09-13 01:42:25,1464.0,,492.0,58.0,830.0,66.0,498.0,4062.0,NeuralProphet: A simple forecasting package.,56.0,25,True,2024-06-21 07:42:22,0.9.0,36.0,neuralprophet,,,,['pytorch'],,,https://pypi.org/project/neuralprophet,82146.0,82146.0,,,,,,,,3.0,,,,,,,,,,,,
424,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2025-04-22 14:56:57.373000,2024-10-16 14:45:12,235.0,,319.0,88.0,103.0,43.0,32.0,3579.0,Python library that makes it easy for data scientists to create charts.,27.0,25,True,2024-10-16 14:47:17,5.0.1,27.0,chartify,conda-forge/chartify,,,,82.0,82.0,https://pypi.org/project/chartify,2046.0,2524.0,https://anaconda.org/conda-forge/chartify,2025-04-22 14:56:57.373,36871.0,,,,,3.0,,,,,,,,,,,,
425,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2025-03-10 17:58:00.000000,2025-03-10 17:52:42,755.0,47.0,488.0,212.0,24.0,29.0,4.0,3566.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,19.0,25,True,2025-03-10 17:58:01,0.11.19,18.0,finmarketpy,,,,,16.0,16.0,https://pypi.org/project/finmarketpy,507.0,507.0,,,,,,,,3.0,57.0,,,,,,,,,,,
426,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2025-03-31 05:40:06.000000,2025-03-26 13:39:31,2997.0,82.0,1252.0,127.0,1190.0,20.0,89.0,3417.0,a distributed deep learning platform.,97.0,25,True,2020-04-21 08:01:08,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,5.0,5.0,,,83.0,https://anaconda.org/nusdbsystem/singa,2025-03-25 16:26:36.714,976.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,8987.0,3.0,,,,,,,,,,,,
427,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2025-04-22 14:57:27.526000,2024-09-23 16:30:23,472.0,,343.0,65.0,319.0,50.0,124.0,3010.0,DDSP: Differentiable Digital Signal Processing.,32.0,25,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],64.0,64.0,https://pypi.org/project/ddsp,5338.0,5710.0,https://anaconda.org/conda-forge/ddsp,2025-04-22 14:57:27.526,21586.0,,,,,3.0,,,,,,,,,,,,
428,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,,240.0,48.0,483.0,39.0,70.0,2874.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,327.0,327.0,https://pypi.org/project/m2cgen,22482.0,22483.0,,,,,,,,3.0,100.0,,,,,,,,,,,
429,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2025-04-22 14:57:16.064000,2020-03-16 04:26:47,75.0,,224.0,62.0,42.0,18.0,24.0,2805.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,,,5.0,knockknock,conda-forge/knockknock,,,,1363.0,1363.0,https://pypi.org/project/knockknock,53202.0,59315.0,https://anaconda.org/conda-forge/knockknock,2025-04-22 14:57:16.064,18341.0,,,,,3.0,,,,,,,,,,,,
430,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2025-04-22 14:56:22.394000,2025-04-16 09:11:20,3041.0,44.0,990.0,121.0,560.0,61.0,310.0,2610.0,IPython Parallel: Interactive Parallel Computing in Python.,114.0,25,True,,,32.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,293439.0,316338.0,https://anaconda.org/conda-forge/ipyparallel,2025-04-22 14:56:22.394,1236589.0,,,,,3.0,,,,,,,,,,,,
431,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2025-04-04 00:44:46.000000,2025-03-05 13:26:44,670.0,2.0,252.0,53.0,680.0,140.0,225.0,2488.0,Algorithms for explaining machine learning models.,24.0,25,True,2024-04-18 15:30:25,0.9.6,33.0,alibi,,,,,762.0,762.0,https://pypi.org/project/alibi,17412.0,17412.0,,,,,,,,2.0,,,,,,,,,,,,
