,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url
392,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000000,2023-08-12 06:34:27,161.0,,265.0,49.0,87.0,22.0,188.0,1478.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,26,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],496.0,496.0,https://pypi.org/project/gplearn,5448.0,5598.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6467.0,,,,,3.0,,,,,,,,,,,,
393,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2024-01-23 06:17:32.000000,2023-06-07 07:35:59,3033.0,,118.0,37.0,335.0,11.0,187.0,1413.0,Multi-class confusion matrix library in Python.,17.0,26,True,2023-06-07 14:06:28,4.0,43.0,pycm,,,,,270.0,270.0,https://pypi.org/project/pycm,50226.0,50226.0,,,,,,,,3.0,,,,,,,,,,,,
394,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2024-01-12 01:05:40.000000,2023-12-30 17:46:40,1015.0,8.0,107.0,26.0,114.0,29.0,52.0,1244.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",22.0,26,True,2023-10-05 02:21:28,1.4.1,33.0,imodels,,,,,61.0,61.0,https://pypi.org/project/imodels,24299.0,24299.0,,,,,,,,2.0,,,,,,,,,,,,
395,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,,232.0,37.0,68.0,51.0,206.0,1199.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,26,True,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,,['tensorflow'],115.0,115.0,https://pypi.org/project/innvestigate,745.0,750.0,,,,,,,,2.0,,91.0,,,,,,,,,,
396,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2024-01-11 20:36:11.000000,2023-12-21 17:09:15,394.0,8.0,172.0,25.0,31.0,3.0,129.0,1165.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,26,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],484.0,484.0,https://pypi.org/project/prince,122347.0,122700.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,17674.0,,,,,3.0,,,,,,,,,,,,
397,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2024-01-25 02:45:16.000000,2024-01-25 01:57:13,2017.0,223.0,80.0,18.0,740.0,67.0,179.0,1025.0,"MetricFlow allows you to define, build, and maintain metrics in code.",42.0,26,True,2024-01-13 02:11:53,0.204.0,14.0,metricflow,,,,,12.0,12.0,https://pypi.org/project/metricflow,24270.0,24270.0,,,,,,,,3.0,,,dbt-labs/metricflow,,,,,,,,,
398,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2023-11-08 21:55:22.000000,2023-11-08 21:55:22,1142.0,2.0,219.0,62.0,245.0,1.0,365.0,945.0,Search and download Copernicus Sentinel satellite images.,43.0,26,True,2023-03-10 17:50:22,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,,529.0,529.0,https://pypi.org/project/sentinelsat,18059.0,18774.0,https://anaconda.org/conda-forge/sentinelsat,2023-06-16 19:22:55.678,27836.0,,,,,3.0,,262.0,,,,,,,,,,
399,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2023-08-25 16:48:20.000000,2023-04-19 21:43:19,547.0,,169.0,35.0,85.0,76.0,122.0,887.0,A scikit-learn based module for multi-label et. al. classification.,28.0,26,True,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],1419.0,1419.0,https://pypi.org/project/scikit-multilearn,47627.0,47627.0,,,,,,,,3.0,,,,,,,,,,,,
400,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2024-01-23 20:24:24.113000,2024-01-14 18:36:42,769.0,12.0,55.0,13.0,124.0,40.0,109.0,886.0,Visualize large time series data with plotly.py.,11.0,26,True,2024-01-14 18:45:33,0.9.2,21.0,plotly-resampler,conda-forge/plotly-resampler,,,,813.0,813.0,https://pypi.org/project/plotly-resampler,390044.0,391438.0,https://anaconda.org/conda-forge/plotly-resampler,2024-01-23 20:24:24.113,33477.0,,,,,3.0,,,,,,,,,,,,
401,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2024-01-24 23:00:32.000000,2024-01-23 19:42:38,16554.0,42.0,354.0,44.0,1610.0,277.0,2955.0,833.0,An open-source application for biological image analysis.,143.0,26,True,2023-08-14 19:59:48,4.2.6,48.0,cellprofiler,,,,,20.0,20.0,https://pypi.org/project/cellprofiler,596.0,649.0,,,,,,,,3.0,,6460.0,,,,,,,,,,
402,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-01-16 23:12:20.000000,2024-01-16 23:12:19,834.0,10.0,119.0,29.0,85.0,29.0,75.0,580.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,19.0,26,True,2023-08-10 00:18:33,1.14.0,37.0,ml-metadata,,,,,381.0,381.0,https://pypi.org/project/ml-metadata,52926.0,52962.0,,,,,,,,3.0,,2119.0,,,,,,,,,,
403,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2024-01-25 12:02:03.000000,2024-01-16 07:55:53,560.0,10.0,151.0,31.0,175.0,4.0,98.0,553.0,Machine learning for multivariate data analysis through the Riemannian geometry of symmetric or Hermitian positive..,29.0,26,True,2023-06-20 08:57:52,0.5,6.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],302.0,302.0,https://pypi.org/project/pyriemann,15120.0,15380.0,https://anaconda.org/conda-forge/pyriemann,2023-06-20 10:39:38.006,4947.0,,,,,3.0,,,,,,,,,,,,
404,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2024-01-17 09:09:39.000000,2023-08-23 17:20:54,1241.0,,152.0,19.0,695.0,25.0,208.0,472.0,A package built to support working with spatial data using open source python.,44.0,26,True,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,281.0,281.0,https://pypi.org/project/earthpy,4272.0,5523.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,71357.0,,,,,3.0,,,,,,,,,,,,
405,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,https://github.com/TA-Lib/ta-lib-python,https://github.com/TA-Lib/ta-lib-python,,2012-03-23 17:14:15.000,2024-01-20 19:18:09.000000,2024-01-20 19:17:51,606.0,7.0,1614.0,323.0,79.0,165.0,392.0,8694.0,Python wrapper for TA-Lib (http://ta-lib.org/).,29.0,25,True,,,3.0,TA-Lib,conda-forge/ta-lib,,,,,,https://pypi.org/project/TA-Lib,66728.0,76073.0,https://anaconda.org/conda-forge/ta-lib,2023-09-19 09:10:13.263,373833.0,,,,,3.0,,,,,,,,,,,,
406,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2023-10-06 08:13:53.418000,2023-01-27 13:12:44,652.0,,979.0,146.0,93.0,75.0,305.0,6107.0,A Python scikit for building and analyzing recommender systems.,45.0,25,True,,,8.0,scikit-surprise,conda-forge/scikit-surprise,,,,21.0,21.0,https://pypi.org/project/scikit-surprise,134520.0,142833.0,https://anaconda.org/conda-forge/scikit-surprise,2023-10-06 08:13:53.418,349158.0,,,,,3.0,,,,,,,,,,,,
407,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2023-10-23 02:26:28.000000,2020-05-03 07:13:22,108.0,,584.0,140.0,31.0,59.0,54.0,5497.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,flashtext,conda-forge/flashtext,,,,1488.0,1488.0,https://pypi.org/project/flashtext,1004743.0,1005177.0,https://anaconda.org/conda-forge/flashtext,2023-06-16 19:20:49.106,18234.0,,,,,3.0,,,,,,,,,,,,
408,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-12-19 09:38:24.000000,2023-04-28 16:55:30,521.0,,430.0,60.0,90.0,31.0,88.0,4851.0,Finding duplicate images made easy!.,15.0,25,True,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,,['tensorflow'],83.0,83.0,https://pypi.org/project/imagededup,13619.0,13619.0,,,,,,,,3.0,,,,,,,,,,,,
409,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2024-01-25 16:36:46.000000,2024-01-23 14:03:42,3416.0,114.0,585.0,94.0,3768.0,171.0,1345.0,4770.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,88.0,25,True,2024-01-03 11:39:27,1.33.0,73.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
410,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2024-01-25 17:56:22.000000,2024-01-22 19:12:37,457.0,9.0,267.0,48.0,451.0,51.0,253.0,3268.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,39.0,25,True,2024-01-08 18:41:59,0.4.10,23.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,,,https://pypi.org/project/hummingbird-ml,8737.0,9853.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-01-08 20:24:23.326,37677.0,,,,,3.0,,359.0,,,,,,,,,,
411,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2023-12-09 00:22:24.000000,2023-12-09 00:22:24,2360.0,4.0,680.0,165.0,60.0,6.0,698.0,3002.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,28.0,25,True,2023-10-23 21:02:38,1.6.0,20.0,,bioconda/deepvariant,,,['tensorflow'],,,,,910.0,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,60964.0,,,,,3.0,,4701.0,,,,,,,,,,
412,Towhee,towhee-io/towhee,others,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-01-20 00:01:11.000000,2024-01-20 00:01:11,1576.0,8.0,241.0,42.0,2015.0,5.0,646.0,2908.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,35.0,25,True,2023-12-05 02:33:36,1.1.3,16.0,towhee,,,,,,,https://pypi.org/project/towhee,3422.0,3526.0,,,,,,,,3.0,,2621.0,,,,,,,,,,
413,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2024-01-21 15:23:56.000000,2023-12-21 20:29:20,2289.0,27.0,684.0,80.0,204.0,186.0,463.0,2678.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",149.0,25,True,,,,tf-agents,,,,['tensorflow'],,,https://pypi.org/project/tf-agents,26916.0,26916.0,,,,,,,,3.0,-5.0,,,,,,,,,,,
414,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,218.0,65.0,42.0,17.0,23.0,2659.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,,,5.0,knockknock,conda-forge/knockknock,,,,871.0,871.0,https://pypi.org/project/knockknock,72820.0,73099.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,14247.0,,,,,3.0,,,,,,,,,,,,
415,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2024-01-10 07:43:27.000000,2023-07-19 07:40:10,212.0,,131.0,29.0,200.0,16.0,73.0,2643.0,HiPlot makes understanding high dimensional data easy.,9.0,25,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,371.0,371.0,https://pypi.org/project/hiplot,26751.0,30446.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,173701.0,,,,,3.0,,,,,,,,,,,,
416,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2023-12-25 20:29:52.000000,2023-08-16 14:02:03,1820.0,,328.0,56.0,442.0,71.0,290.0,2359.0,Pytorch framework for doing deep learning on point clouds.,34.0,25,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,,['pytorch'],21.0,21.0,https://pypi.org/project/torch-points3d,674.0,674.0,,,,,,,,3.0,,,,,,,,,,,,
417,adapters,Adapter-Hub/adapters,nlp,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2024-01-21 17:46:16.000000,2024-01-09 20:57:18,83.0,29.0,298.0,28.0,278.0,41.0,309.0,2275.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,6.0,25,True,2024-01-09 21:16:07,0.1.1,16.0,adapters,,,,['huggingface'],16.0,16.0,https://pypi.org/project/adapters,2657.0,2657.0,,,,,,,,3.0,,,,,,,,,,,,
418,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2024-01-20 15:37:00.000000,2023-10-30 19:39:59,63.0,8.0,121.0,22.0,23.0,35.0,13.0,2228.0,Fuzzy String Matching in Python.,12.0,25,True,,,2.0,thefuzz,conda-forge/thefuzz,,,,1993.0,1993.0,https://pypi.org/project/thefuzz,1087662.0,1088466.0,https://anaconda.org/conda-forge/thefuzz,2024-01-19 20:25:57.501,19302.0,,,,,3.0,,,,,,,,,,,,
419,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-01-21 19:22:34.000000,2023-07-11 07:11:36,210.0,,237.0,46.0,89.0,18.0,115.0,2080.0,A Python library that helps data scientists to infer causation rather than observing correlation.,35.0,25,True,2023-06-22 13:11:20,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",107.0,107.0,https://pypi.org/project/causalnex,2216.0,2216.0,,,,,,,,3.0,,,mckinsey/causalnex,,,,,,,,,
420,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000000,2022-02-12 02:32:06,1636.0,,158.0,61.0,66.0,65.0,129.0,1796.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,358.0,358.0,https://pypi.org/project/hypertools,447.0,447.0,,,,,,,,3.0,,30.0,,,,,,,,,,
421,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,305.0,27.0,379.0,73.0,120.0,1554.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,25,True,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,,['paddle'],50.0,50.0,https://pypi.org/project/pgl,733.0,733.0,,,,,,,,2.0,,,,,,,,,,,,
422,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2024-01-21 22:18:15.000000,2023-12-11 14:44:44,4204.0,4.0,280.0,83.0,640.0,16.0,608.0,1237.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,25,True,2023-08-01 02:38:24,23.07,29.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,20712.0,33326.0,https://anaconda.org/conda-forge/pysal,2023-10-04 23:43:19.864,529797.0,,,,,3.0,,,,,,,,,,,,
423,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2023-11-28 23:16:10.000000,2023-09-10 06:51:22,1752.0,,188.0,42.0,257.0,51.0,212.0,1207.0,Python audio and music signal processing library.,20.0,25,True,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,393.0,393.0,https://pypi.org/project/madmom,2317.0,2317.0,,,,,,,,3.0,,,,,,,,,,,,
424,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-11-24 11:08:54.000000,2023-11-24 11:08:47,208.0,1.0,80.0,34.0,109.0,7.0,18.0,1143.0,,21.0,25,False,2023-06-29 15:03:07,0.1.6,7.0,rlax,,,,['jax'],199.0,199.0,https://pypi.org/project/rlax,1126246.0,1126246.0,,,,,,,,3.0,,,google-deepmind/rlax,,,,,,,,,
425,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-11-24 07:58:55.401000,2023-11-09 17:20:43,139.0,2.0,107.0,22.0,103.0,34.0,73.0,1028.0,Python 3.8+ toolbox for submitting jobs to Slurm.,23.0,25,True,2021-02-01 10:18:48,1.2.0,10.0,submitit,conda-forge/submitit,,,,2052.0,2052.0,https://pypi.org/project/submitit,288228.0,289045.0,https://anaconda.org/conda-forge/submitit,2023-11-24 07:58:55.401,33513.0,,,,,3.0,,,,,,,,,,,,
426,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2024-01-25 01:06:36.000000,2024-01-22 23:13:32,1854.0,79.0,314.0,56.0,474.0,133.0,250.0,1014.0,Machine learning on FPGAs using HLS.,58.0,25,True,2023-12-19 21:00:03,0.8.1,16.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,742.0,921.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,7189.0,,,,,3.0,,,,,,,,,,,,
427,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-09-20 15:32:40.000000,2023-09-20 15:32:36,567.0,,183.0,49.0,61.0,,68.0,974.0,Training neural models with structured signals.,38.0,25,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],413.0,413.0,https://pypi.org/project/neural-structured-learning,14269.0,14269.0,,,,,,,,3.0,,,,,,,,,,,,
428,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-01-25 11:57:52.000000,2024-01-25 11:57:42,1467.0,128.0,52.0,13.0,374.0,14.0,438.0,913.0,dstack is an open-source toolkit for running GPU workloads on any cloud. It works seamlessly with any cloud GPU..,14.0,25,True,2024-01-20 09:57:15,0.14.0,44.0,dstack,,,,,14.0,14.0,https://pypi.org/project/dstack,1548.0,1548.0,,,,,,,,3.0,,,,,,,,,,,,
429,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2024-01-08 13:33:30.000000,2024-01-08 13:19:20,1302.0,3.0,147.0,50.0,56.0,22.0,65.0,817.0,Computer Vision in Python.,34.0,25,True,2022-06-28 14:25:55,1.4.13,10.0,mahotas,conda-forge/mahotas,,,,1194.0,1194.0,https://pypi.org/project/mahotas,8370.0,17475.0,https://anaconda.org/conda-forge/mahotas,2023-07-26 22:41:29.989,391529.0,,,,,3.0,,,,,,,,,,,,
430,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2024-01-25 13:48:36.000000,2024-01-25 13:09:22,3025.0,87.0,107.0,17.0,256.0,8.0,136.0,732.0,Python bindings for MPI.,26.0,25,True,2023-10-04 09:04:22,3.1.5,12.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,180361.0,239669.0,https://anaconda.org/conda-forge/mpi4py,2023-10-17 08:36:29.714,2294657.0,,,,,3.0,,19796.0,,,,,,,,,,
431,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2024-01-24 20:41:53.000000,2024-01-02 15:41:05,17069.0,25.0,108.0,27.0,3558.0,483.0,3377.0,476.0,"Keep code, data, containers under control with git and git-annex.",55.0,25,True,2023-12-28 17:04:18,0.19.5,100.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,17077.0,26760.0,https://anaconda.org/conda-forge/datalad,2023-12-28 19:33:36.774,416402.0,,,,,3.0,,,,,,,,,,,,
432,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2024-01-15 19:34:36.000000,2024-01-15 19:34:31,758.0,21.0,82.0,13.0,30.0,5.0,46.0,354.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,18.0,25,True,2023-03-05 05:32:23,3.0.1,56.0,pymap3d,conda-forge/pymap3d,,,,354.0,354.0,https://pypi.org/project/pymap3d,60969.0,62409.0,https://anaconda.org/conda-forge/pymap3d,2023-06-16 19:18:14.535,66251.0,,,,,3.0,,,,,,,,,,,,
