,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id
428,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-10-08 20:12:03.000000,2023-10-08 20:12:02,569.0,8.0,113.0,52.0,441.0,53.0,102.0,1700.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,28.0,25,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,73.0,73.0,https://pypi.org/project/hivemind,3148.0,3148.0,,,,,,,,3.0,,,,,,,,,,,,,
429,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-09-22 07:25:32.800000,2023-04-20 14:53:46,460.0,,232.0,50.0,48.0,22.0,91.0,1546.0,Contextually-keyed word vectors.,19.0,25,True,2023-04-17 13:11:14,2.0.2,18.0,sense2vec,conda-forge/sense2vec,,,,300.0,300.0,https://pypi.org/project/sense2vec,2019.0,4170.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,35193.0,,,,,3.0,59975.0,,,,,,,,,,,,
430,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-08-12 06:34:31.000000,2023-08-12 06:34:27,161.0,,254.0,50.0,86.0,21.0,188.0,1434.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,25,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],463.0,463.0,https://pypi.org/project/gplearn,6672.0,6825.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6287.0,,,,,3.0,,,,,,,,,,,,,
431,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,1.0,293.0,53.0,115.0,45.0,29.0,1429.0,Interpretability and explainability of data and machine learning models.,41.0,25,True,2023-07-01 11:47:13,0.3.0,3.0,aix360,,,,,86.0,86.0,https://pypi.org/project/aix360,1386.0,1386.0,,,,,,,,3.0,,,,,,,,,,,,,
432,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2023-11-16 10:42:22.000000,2023-10-07 11:26:54,2816.0,19.0,168.0,27.0,659.0,85.0,431.0,1384.0,A Python library for learning and evaluating knowledge graph embeddings.,36.0,25,True,2023-02-22 18:28:28,1.10.1,19.0,pykeen,,,,,,,https://pypi.org/project/pykeen,5043.0,5047.0,,,,,,,,2.0,175.0,,,,,,,,,,,,
433,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2023-06-16 13:22:22.238000,2022-12-22 14:52:10,805.0,,142.0,36.0,214.0,107.0,152.0,1193.0,Real-time stream processing for python.,48.0,25,True,,,16.0,streamz,conda-forge/streamz,,,,431.0,431.0,https://pypi.org/project/streamz,17509.0,27493.0,https://anaconda.org/conda-forge/streamz,2023-06-16 13:22:22.238,738887.0,,,,,3.0,,,,,,,,,,,,,
434,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,,2016-06-05 15:21:22.000,2023-09-25 14:05:54.000000,2023-07-30 07:05:58,66.0,,287.0,57.0,62.0,12.0,108.0,1189.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,9.0,25,True,2023-07-30 07:06:31,0.6.2,10.0,stockstats,,,,,955.0,955.0,https://pypi.org/project/stockstats,10400.0,10400.0,,,,,,,,3.0,,,,,,,,,,,,,
435,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2023-10-26 11:34:14.000000,2023-09-10 06:51:22,1752.0,6.0,186.0,41.0,256.0,50.0,211.0,1176.0,Python audio and music signal processing library.,20.0,25,True,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,372.0,372.0,https://pypi.org/project/madmom,3603.0,3603.0,,,,,,,,3.0,,,,,,,,,,,,,
436,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-09-20 15:32:40.000000,2023-09-20 15:32:36,567.0,1.0,183.0,49.0,61.0,,68.0,972.0,Training neural models with structured signals.,38.0,25,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],394.0,394.0,https://pypi.org/project/neural-structured-learning,14381.0,14381.0,,,,,,,,3.0,,,,,,,,,,,,,
437,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2023-11-16 18:01:12.000000,2023-11-16 05:51:51,1804.0,81.0,305.0,56.0,455.0,127.0,248.0,958.0,Machine learning on FPGAs using HLS.,56.0,25,True,2023-11-16 00:10:25,0.8.0,15.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,628.0,812.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,7020.0,,,,,3.0,,,,,,,,,,,,,
438,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2023-11-16 17:22:45.000000,2023-11-08 09:57:31,761.0,8.0,54.0,13.0,119.0,38.0,103.0,847.0,Visualize large time series data with plotly.py.,11.0,25,True,2023-07-13 11:26:44,0.9.1,19.0,plotly-resampler,conda-forge/plotly-resampler,,,,691.0,691.0,https://pypi.org/project/plotly-resampler,349043.0,350466.0,https://anaconda.org/conda-forge/plotly-resampler,2023-08-11 13:55:21.400,31309.0,,,,,3.0,,,,,,,,,,,,,
439,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2023-11-04 17:13:06.000000,2023-11-04 17:13:05,221.0,12.0,80.0,21.0,152.0,23.0,82.0,802.0,Library to enable Bayesian active learning in your research or labeling work.,21.0,25,True,2023-10-02 19:58:51,1.9.1,14.0,baal,conda-forge/baal,,,,52.0,52.0,https://pypi.org/project/baal,1753.0,1971.0,https://anaconda.org/conda-forge/baal,2023-06-12 15:14:19.747,7426.0,,,,,3.0,,,,,,,,,,,,,
440,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2023-11-14 14:45:55.000000,2023-10-25 13:56:50,307.0,11.0,108.0,21.0,72.0,,63.0,752.0,An intuitive library to extract features from time series.,18.0,25,True,2023-08-23 07:53:53,0.1.6,10.0,tsfel,,,,,99.0,99.0,https://pypi.org/project/tsfel,21675.0,21675.0,,,,,,,,3.0,,,,,,,,,,,,,
441,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2023-11-16 15:19:38.000000,2023-11-16 15:19:37,2984.0,114.0,104.0,15.0,240.0,10.0,122.0,708.0,Python bindings for MPI.,26.0,25,True,2023-10-04 09:04:22,3.1.5,12.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,193408.0,254362.0,https://anaconda.org/conda-forge/mpi4py,2023-10-17 08:36:29.714,2238417.0,,,,,3.0,18285.0,,,,,,,,,,,,
442,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2023-09-19 18:44:18.000000,2023-09-19 18:44:18,355.0,13.0,116.0,19.0,78.0,23.0,33.0,654.0,Working with molecular structures in pandas DataFrames.,15.0,25,True,2023-08-28 15:31:05,0.5.1de,17.0,biopandas,conda-forge/biopandas,,,['pandas'],212.0,212.0,https://pypi.org/project/biopandas,90785.0,92554.0,https://anaconda.org/conda-forge/biopandas,2023-06-16 13:21:19.340,146889.0,,,,,3.0,,,,,,BioPandas/biopandas,,,,,,,
443,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-11-07 02:55:32.000000,2023-08-23 17:20:54,1241.0,1.0,150.0,19.0,684.0,25.0,208.0,466.0,A package built to support working with spatial data using open source python.,44.0,25,True,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,257.0,257.0,https://pypi.org/project/earthpy,4961.0,6239.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,70334.0,,,,,3.0,,,,,,,,,,,,,
444,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2023-11-09 07:32:20.000000,2023-11-06 13:22:50,17051.0,41.0,107.0,26.0,3551.0,476.0,3376.0,463.0,"Keep code, data, containers under control with git and git-annex.",55.0,25,True,2023-08-10 15:56:23,0.19.3,98.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,17525.0,27402.0,https://anaconda.org/conda-forge/datalad,2023-08-10 20:20:25.522,404976.0,,,,,3.0,,,,,,,,,,,,,
445,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2023-11-11 09:46:58.000000,2023-11-11 09:46:28,6674.0,227.0,135.0,36.0,390.0,37.0,123.0,354.0,Neuroimaging in Python FMRI analysis package.,68.0,25,True,,,2.0,nipy,conda-forge/nipy,,,,212.0,212.0,https://pypi.org/project/nipy,2949.0,4341.0,https://anaconda.org/conda-forge/nipy,2023-06-16 13:21:17.395,105810.0,,,,,3.0,,,,,,,,,,,,,
446,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-11-10 00:08:46.000000,2023-11-10 00:08:45,513.0,10.0,54.0,40.0,260.0,15.0,59.0,293.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",37.0,25,True,2023-10-26 01:37:57,1.2.4,51.0,gokart,,,,,74.0,74.0,https://pypi.org/project/gokart,5367.0,5367.0,,,,,,,,3.0,,,,,,,,,,,,,
447,awesome-public-datasets,awesomedata/awesome-public-datasets,data-science,,https://github.com/awesomedata/awesome-public-datasets,https://github.com/awesomedata/awesome-public-datasets,MIT,2014-11-20 06:20:50.000,2023-10-17 15:32:21.000000,2023-09-03 15:07:38,771.0,3.0,8852.0,2268.0,338.0,65.0,47.0,56887.0,A topic-centric list of HQ open datasets.,167.0,24,True,2023-09-03 13:26:30,20230903,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
448,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2023-06-14 00:38:14.000000,2022-11-08 22:11:16,98.0,,1706.0,201.0,68.0,79.0,34.0,9501.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,24,True,,,,english-words,,,,,2.0,2.0,https://pypi.org/project/english-words,534450.0,534450.0,,,,,,,,3.0,,,,,,,,,,,,,
449,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2023-10-31 20:58:20.000000,2023-10-31 20:52:37,1093.0,3.0,879.0,117.0,674.0,108.0,541.0,5336.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,115.0,24,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],14.0,14.0,https://pypi.org/project/mmf,197.0,197.0,,,,,,,,3.0,,,,,,,,,,,,,
450,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2023-10-24 08:51:14.000000,2023-02-19 16:29:00,327.0,,913.0,46.0,30.0,63.0,111.0,4553.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",17.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],160.0,160.0,https://pypi.org/project/scikit-opt,3873.0,3873.0,,,,,,,,3.0,,,,,,,,,,,,,
451,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,529.0,175.0,49.0,64.0,49.0,3472.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,,['tensorflow'],54.0,54.0,https://pypi.org/project/adanet,149.0,149.0,,,,,,,,3.0,,,,,,,,,,,,,
452,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2023-09-22 09:55:14.000000,2023-05-19 17:52:25,508.0,,809.0,62.0,629.0,105.0,396.0,3096.0,A high-performance distributed training framework for Reinforcement Learning.,42.0,24,True,2023-03-10 09:21:02,2.2,9.0,parl,,,,['paddle'],119.0,119.0,https://pypi.org/project/parl,614.0,614.0,,,,,,,,3.0,,,,,,,,,,,,,
453,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,217.0,66.0,42.0,17.0,23.0,2655.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,24,False,,,5.0,knockknock,conda-forge/knockknock,,,,813.0,813.0,https://pypi.org/project/knockknock,82608.0,82894.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,14038.0,,,,,3.0,,,,,,,,,,,,,
454,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-06-30 21:16:15.000000,2023-06-30 21:16:10,470.0,,304.0,67.0,315.0,41.0,123.0,2650.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],47.0,47.0,https://pypi.org/project/ddsp,2094.0,2448.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14516.0,,,,,3.0,,,,,,,,,,,,,
455,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-11-08 11:24:35.000000,2023-11-07 09:04:03,2855.0,25.0,955.0,120.0,492.0,54.0,291.0,2502.0,IPython Parallel: Interactive Parallel Computing in Python.,112.0,24,True,,,28.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,212859.0,223126.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,934304.0,,,,,3.0,,,,,,,,,,,,,
456,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2023-11-01 16:09:35.000000,2023-07-01 21:40:58,1936.0,,317.0,39.0,84.0,16.0,157.0,2305.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,24,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,2433.0,2433.0,,,,,,,,2.0,,,,,,,,,,,,,
457,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,,2014-06-30 02:07:45.000,2023-11-10 03:06:08.000000,2020-09-22 22:35:28,271.0,,329.0,79.0,55.0,153.0,68.0,2214.0,Multilingual text (NLP) processing toolkit.,26.0,24,False,,,,polyglot,,,,,1116.0,1116.0,https://pypi.org/project/polyglot,53381.0,53381.0,,,,,,,,3.0,,,,,,,,,,,,,
458,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,257.0,58.0,56.0,19.0,50.0,2196.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],597.0,597.0,https://pypi.org/project/pytorch-nlp,5338.0,5338.0,,,,,,,,3.0,,,,,,,,,,,,,
459,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2023-09-05 06:09:07.000000,2023-09-05 06:09:05,385.0,1.0,278.0,57.0,14.0,21.0,78.0,2164.0,Beautiful visualizations of how language differs among document types.,14.0,24,True,2017-03-13 05:31:21,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,444.0,444.0,https://pypi.org/project/scattertext,10630.0,11764.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,85084.0,,,,,3.0,,,,,,,,,,,,,
460,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2023-11-15 21:03:09.000000,2023-07-01 21:39:32,2288.0,,226.0,38.0,37.0,9.0,109.0,2007.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,24,True,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,205.0,205.0,https://pypi.org/project/karateclub,3021.0,3558.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,21498.0,,,,,2.0,,,,,,,,,,,,,
461,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-10-27 06:59:13.000000,2023-09-26 17:27:56,255.0,3.0,192.0,29.0,64.0,5.0,83.0,1957.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],292.0,292.0,https://pypi.org/project/checklist,4590.0,4783.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6591.0,,,,,3.0,,,,,,,,,,,,,
462,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,296.0,56.0,1313.0,199.0,810.0,1745.0,A toolkit for reproducible reinforcement learning research.,79.0,24,True,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],90.0,90.0,https://pypi.org/project/garage,662.0,662.0,,,,,,,,3.0,,,,,,,,,,,,,
463,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2022-09-18 16:01:21.000000,2022-09-18 16:01:20,637.0,,266.0,28.0,182.0,9.0,389.0,1597.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,24,False,2022-05-28 10:07:13,1.3,15.0,talos,,,,['tensorflow'],167.0,167.0,https://pypi.org/project/talos,1113.0,1113.0,,,,,,,,3.0,,,,,,,,,,,,,
464,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2023-11-03 15:04:58.000000,2023-11-03 16:06:14,1169.0,11.0,117.0,29.0,68.0,1.0,29.0,1447.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2023-08-19 14:26:10,0.7.0,29.0,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,11283.0,11283.0,,,,,,,,3.0,7.0,,,,,,,,,,,,
465,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-08-21 19:22:07.000000,2023-08-21 19:22:07,680.0,9.0,146.0,24.0,123.0,2.0,128.0,1282.0,"Extensible, parallel implementations of t-SNE.",11.0,24,True,2023-05-24 13:51:37,1.0.0,20.0,opentsne,conda-forge/opentsne,,,,688.0,688.0,https://pypi.org/project/opentsne,23536.0,27411.0,https://anaconda.org/conda-forge/opentsne,2023-06-16 16:12:36.657,228646.0,,,,,3.0,,,,,,,,,,,,,
466,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-11-06 16:35:34.000000,2023-11-06 15:20:05,206.0,2.0,304.0,49.0,43.0,95.0,112.0,1269.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,24,True,2020-09-13 21:05:45,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],352.0,352.0,https://pypi.org/project/keras-ocr,12312.0,30715.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,295.0,,,,,3.0,699026.0,,,,,,,,,,,,
467,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-09-27 15:14:50.000000,2023-09-27 15:14:33,667.0,1.0,157.0,47.0,161.0,20.0,376.0,1261.0,moDel Agnostic Language for Exploration and eXplanation.,24.0,24,True,2022-09-10 12:32:33,python-v1.5.0,6.0,dalex,conda-forge/dalex,,,,135.0,135.0,https://pypi.org/project/dalex,19452.0,19777.0,https://anaconda.org/conda-forge/dalex,2023-06-16 19:24:13.607,11080.0,,,,,3.0,,,,,,,,,,,,,
468,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2023-10-05 17:24:24.000000,2023-09-05 02:07:57,4200.0,2.0,277.0,84.0,638.0,14.0,607.0,1208.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,24,True,2023-08-01 02:38:24,23.07,28.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,20850.0,33985.0,https://anaconda.org/conda-forge/pysal,2023-10-04 23:43:19.864,525410.0,,,,,3.0,,,,,,,,,,,,,
469,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-11-01 13:47:32.000000,2023-10-17 16:27:51,207.0,1.0,82.0,33.0,108.0,7.0,18.0,1115.0,,21.0,24,False,2023-06-29 15:03:07,0.1.6,7.0,rlax,,,,['jax'],178.0,178.0,https://pypi.org/project/rlax,406375.0,406375.0,,,,,,,,3.0,,,,,,google-deepmind/rlax,,,,,,,
