,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id
397,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-09-26 07:43:50.000000,2023-09-26 07:34:28,1378.0,14.0,304.0,27.0,375.0,73.0,120.0,1544.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,True,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,,['paddle'],46.0,46.0,https://pypi.org/project/pgl,678.0,678.0,,,,,,,,2.0,,,,,,,,,,,,,
398,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-11-30 03:54:57.000000,2023-11-28 01:35:39,6187.0,128.0,256.0,47.0,2448.0,239.0,1338.0,1451.0,cuGraph - RAPIDS Graph Analytics Library.,107.0,26,True,2023-10-11 18:08:26,23.10.00,32.0,cugraph,conda-forge/libcugraph,,,,2.0,2.0,https://pypi.org/project/cugraph,311.0,873.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,17447.0,,,,,3.0,,,,,,,,,,,,,
399,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000000,2023-08-12 06:34:27,161.0,,255.0,49.0,87.0,22.0,188.0,1441.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,26,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],469.0,469.0,https://pypi.org/project/gplearn,6206.0,6360.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6343.0,,,,,3.0,,,,,,,,,,,,,
400,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,,294.0,54.0,115.0,45.0,29.0,1440.0,Interpretability and explainability of data and machine learning models.,41.0,26,True,2023-07-01 11:47:13,0.3.0,3.0,aix360,,,,,86.0,86.0,https://pypi.org/project/aix360,1949.0,1949.0,,,,,,,,3.0,,,,,,,,,,,,,
401,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-11-29 23:41:32.898000,2023-11-29 13:48:39,684.0,4.0,148.0,24.0,124.0,2.0,128.0,1295.0,"Extensible, parallel implementations of t-SNE.",11.0,26,True,2023-11-29 14:50:50,1.0.1,21.0,opentsne,conda-forge/opentsne,,,,693.0,693.0,https://pypi.org/project/opentsne,23314.0,29208.0,https://anaconda.org/conda-forge/opentsne,2023-11-29 23:41:32.898,229878.0,,,,,3.0,,,2.0,,,,,,,,,,
402,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-10-12 14:57:26.000000,2023-10-12 14:56:47,1107.0,5.0,230.0,38.0,67.0,52.0,205.0,1183.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,26,True,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,,['tensorflow'],112.0,112.0,https://pypi.org/project/innvestigate,652.0,657.0,,,,,,,,3.0,87.0,,,,,,,,,,,,
403,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2023-11-08 21:55:22.000000,2023-11-08 21:55:22,1142.0,2.0,217.0,62.0,245.0,20.0,346.0,934.0,Search and download Copernicus Sentinel satellite images.,43.0,26,True,2023-03-10 17:50:22,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,,513.0,513.0,https://pypi.org/project/sentinelsat,18223.0,18964.0,https://anaconda.org/conda-forge/sentinelsat,2023-06-16 19:22:55.678,27309.0,,,,,3.0,262.0,,,,,,,,,,,,
404,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2023-08-25 16:48:20.000000,2023-04-19 21:43:19,547.0,,168.0,35.0,85.0,76.0,122.0,878.0,A scikit-learn based module for multi-label et. al. classification.,28.0,26,True,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],1338.0,1338.0,https://pypi.org/project/scikit-multilearn,53096.0,53096.0,,,,,,,,3.0,,,,,,,,,,,,,
405,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2023-11-15 20:30:06.000000,2023-10-13 07:25:01,516.0,8.0,149.0,31.0,170.0,5.0,97.0,537.0,Machine learning for multivariate data analysis through the Riemannian geometry of symmetric or Hermitian positive..,28.0,26,True,2023-06-20 08:57:52,0.5,6.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],292.0,292.0,https://pypi.org/project/pyriemann,27846.0,28122.0,https://anaconda.org/conda-forge/pyriemann,2023-06-20 10:39:38.006,4705.0,,,,,3.0,,,,,,,,,,,,,
406,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-11-28 09:11:40.000000,2023-08-23 17:20:54,1241.0,,150.0,19.0,687.0,25.0,208.0,467.0,A package built to support working with spatial data using open source python.,44.0,26,True,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,260.0,260.0,https://pypi.org/project/earthpy,5520.0,6803.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,70576.0,,,,,3.0,,,,,,,,,,,,,
407,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,https://github.com/TA-Lib/ta-lib-python,https://github.com/TA-Lib/ta-lib-python,,2012-03-23 17:14:15.000,2023-11-10 16:07:23.000000,2023-11-10 16:07:17,602.0,4.0,1593.0,325.0,78.0,194.0,352.0,8503.0,Python wrapper for TA-Lib (http://ta-lib.org/).,29.0,25,True,,,3.0,TA-Lib,conda-forge/ta-lib,,,,,,https://pypi.org/project/TA-Lib,63864.0,73242.0,https://anaconda.org/conda-forge/ta-lib,2023-09-19 09:10:13.263,356368.0,,,,,3.0,,,,,,,,,,,,,
408,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2023-11-30 14:47:59.000000,2023-11-28 06:24:26,11571.0,42.0,1503.0,142.0,3416.0,798.0,1028.0,5305.0,An Industrial Grade Federated Learning Framework.,94.0,25,True,2023-11-17 15:24:31,1.11.4,47.0,ETAF,,,,,,,https://pypi.org/project/ETAF,3.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,
409,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2023-10-16 20:29:38.000000,2023-03-29 07:02:37,553.0,,847.0,123.0,63.0,119.0,74.0,4977.0,Image augmentation library in Python for machine learning.,23.0,25,True,,,,Augmentor,,,,,666.0,666.0,https://pypi.org/project/Augmentor,10252.0,10252.0,,,,,,,,3.0,,,,,,,,,,,,,
410,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-10-26 08:08:10.000000,2023-04-28 16:55:30,521.0,,427.0,61.0,89.0,28.0,88.0,4766.0,Finding duplicate images made easy!.,15.0,25,True,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,,['tensorflow'],68.0,68.0,https://pypi.org/project/imagededup,13186.0,13186.0,,,,,,,,3.0,,,,,,,,,,,,,
411,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-11-30 18:07:36.000000,2023-11-30 16:00:52,3363.0,129.0,577.0,93.0,3714.0,251.0,1243.0,4700.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,87.0,25,True,2023-11-29 17:06:56,1.32.0,72.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
412,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2023-06-16 19:25:40.006000,2022-08-23 22:54:23,1046.0,,952.0,238.0,214.0,45.0,200.0,4306.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,False,2021-05-10 18:04:30,1.0.3,6.0,tensortrade,conda-forge/tensortrade,,,,49.0,49.0,https://pypi.org/project/tensortrade,383.0,486.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,3197.0,,,,,3.0,,,,,,,,,,,,,
413,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2023-11-05 23:29:16.000000,2023-10-05 16:17:35,6152.0,1.0,510.0,153.0,1902.0,295.0,1325.0,4272.0,ArrayFire: a general purpose GPU library.,88.0,25,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,935.0,982.0,,,,,,,,3.0,4842.0,,,,,,,,,,,,
414,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2023-10-12 09:43:46.000000,2023-10-12 08:57:51,209.0,1.0,304.0,85.0,92.0,43.0,32.0,3408.0,Python library that makes it easy for data scientists to create charts.,25.0,25,True,2023-10-12 09:01:22,4.0.5,25.0,chartify,conda-forge/chartify,,,,73.0,73.0,https://pypi.org/project/chartify,3270.0,3755.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,29115.0,,,,,3.0,,,,,,,,,,,,,
415,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2023-11-04 12:31:16.000000,2023-10-13 15:09:00,448.0,3.0,266.0,46.0,439.0,53.0,246.0,3248.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,39.0,25,True,2023-07-12 16:55:59,0.4.9,22.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,,,https://pypi.org/project/hummingbird-ml,8252.0,9413.0,https://anaconda.org/conda-forge/hummingbird-ml,2023-07-12 18:59:37.482,36915.0,,,,,3.0,358.0,,,,,,,,,,,,
416,Towhee,towhee-io/towhee,others,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-11-21 05:15:19.000000,2023-11-08 00:01:14,1570.0,6.0,245.0,48.0,2007.0,6.0,640.0,2853.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,34.0,25,True,2023-09-15 03:06:04,1.1.2,15.0,towhee,,,,,,,https://pypi.org/project/towhee,3046.0,3157.0,,,,,,,,3.0,2574.0,,,,,,,,,,,,
417,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-11-01 10:12:46.000000,2022-10-05 16:26:03,376.0,,213.0,48.0,481.0,33.0,70.0,2655.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,183.0,183.0,https://pypi.org/project/m2cgen,18924.0,18925.0,,,,,,,,3.0,57.0,,,,,,,,,,,,
418,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2023-10-18 12:30:19.000000,2023-07-19 07:40:10,212.0,,129.0,30.0,198.0,16.0,73.0,2608.0,HiPlot makes understanding high dimensional data easy.,9.0,25,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,349.0,349.0,https://pypi.org/project/hiplot,24896.0,28676.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,170114.0,,,,,3.0,,,,,,,,,,,,,
419,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2023-11-30 16:44:11.000000,2023-07-23 14:42:27,191.0,,443.0,37.0,238.0,22.0,265.0,2345.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,25,True,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,43308.0,43563.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-06-16 19:28:15.390,5869.0,,,,,2.0,,,,,,,,,,,,,
420,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2023-11-13 20:48:26.000000,2023-08-16 14:02:03,1820.0,,325.0,56.0,442.0,69.0,290.0,2300.0,Pytorch framework for doing deep learning on point clouds.,34.0,25,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,,['pytorch'],18.0,18.0,https://pypi.org/project/torch-points3d,759.0,759.0,,,,,,,,3.0,,,,,,,,,,,,,
421,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,604.0,90.0,29.0,20.0,51.0,2299.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,459.0,459.0,https://pypi.org/project/python_speech_features,168835.0,168835.0,,,,,,,,3.0,,,,,,,,,,,,,
422,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2023-10-15 09:57:16.000000,2023-05-15 21:21:45,660.0,,223.0,39.0,136.0,4.0,129.0,2198.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,24.0,25,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,138.0,138.0,https://pypi.org/project/norfair,5398.0,5405.0,,,,,,,,3.0,294.0,,,,,,,,,,,,
423,adapter-transformers,Adapter-Hub/adapter-transformers,nlp,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2023-11-28 21:07:46.000000,2023-11-28 21:05:27,71.0,22.0,293.0,28.0,268.0,48.0,294.0,2126.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,5.0,25,True,2023-11-24 10:10:50,0.1.0,15.0,adapter-transformers,,,,['huggingface'],7.0,7.0,https://pypi.org/project/adapter-transformers,29929.0,29929.0,,,,,,,,3.0,,adapter-hub/adapters,2.0,,,,,,,,,,
424,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2023-11-18 18:59:19.000000,2023-10-30 19:39:59,63.0,17.0,117.0,21.0,22.0,33.0,12.0,2065.0,Fuzzy String Matching in Python.,12.0,25,True,,,1.0,thefuzz,conda-forge/thefuzz,,,,1772.0,1772.0,https://pypi.org/project/thefuzz,923568.0,924359.0,https://anaconda.org/conda-forge/thefuzz,2023-06-18 08:40:33.993,17410.0,,,,,3.0,,,,,,,,,,,,,
425,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,,237.0,67.0,58.0,30.0,186.0,2023.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,25,True,2023-07-12 18:26:08,2.0.1,13.0,ampligraph,,,,['tensorflow'],47.0,47.0,https://pypi.org/project/ampligraph,665.0,665.0,,,,,,,,2.0,,,,,,,,,,,,,
426,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-11-28 01:58:44.000000,2023-11-28 01:58:39,850.0,23.0,417.0,62.0,314.0,80.0,92.0,1825.0,Library for training machine learning models with privacy for training data.,56.0,25,True,2023-10-10 20:00:05,0.8.12,17.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,17106.0,17108.0,,,,,,,,2.0,124.0,,,,,,,,,,,,
427,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000000,2022-02-12 02:32:06,1636.0,,158.0,61.0,66.0,65.0,129.0,1789.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,340.0,340.0,https://pypi.org/project/hypertools,628.0,628.0,,,,,,,,3.0,30.0,,,,,,,,,,,,
428,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-11-28 17:22:38.000000,2023-11-25 20:26:54,570.0,4.0,117.0,52.0,444.0,54.0,102.0,1712.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,29.0,25,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,78.0,78.0,https://pypi.org/project/hivemind,3316.0,3316.0,,,,,,,,3.0,,,,,,,,,,,,,
429,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2023-11-21 03:54:52.000000,2022-09-18 16:01:20,637.0,,267.0,28.0,183.0,9.0,389.0,1596.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,25,False,2022-05-28 10:07:13,1.3,15.0,talos,,,,['tensorflow'],168.0,168.0,https://pypi.org/project/talos,1108.0,1108.0,,,,,,,,3.0,,,,,,,,,,,,,
430,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-09-22 07:25:32.800000,2023-04-20 14:53:46,460.0,,232.0,49.0,48.0,22.0,91.0,1556.0,Contextually-keyed word vectors.,19.0,25,True,2023-04-17 13:11:14,2.0.2,18.0,sense2vec,conda-forge/sense2vec,,,,302.0,302.0,https://pypi.org/project/sense2vec,1790.0,3948.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,35279.0,,,,,3.0,60294.0,,,,,,,,,,,,
431,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2023-11-05 16:37:31.000000,2023-11-05 16:36:40,172.0,2.0,180.0,30.0,18.0,3.0,81.0,1501.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",14.0,25,True,,,34.0,autoviz,conda-forge/autoviz,,,,579.0,579.0,https://pypi.org/project/autoviz,355544.0,357190.0,https://anaconda.org/conda-forge/autoviz,2023-07-21 21:17:07.584,44443.0,,,,,3.0,,,,,,,,,,,,,
432,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2023-11-18 16:28:54.000000,2023-10-07 11:26:54,2816.0,17.0,170.0,27.0,660.0,86.0,431.0,1394.0,A Python library for learning and evaluating knowledge graph embeddings.,36.0,25,True,2023-02-22 18:28:28,1.10.1,19.0,pykeen,,,,,,,https://pypi.org/project/pykeen,4177.0,4181.0,,,,,,,,2.0,175.0,,,,,,,,,,,,
433,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2023-06-16 13:22:22.238000,2022-12-22 14:52:10,805.0,,143.0,36.0,214.0,107.0,152.0,1197.0,Real-time stream processing for python.,48.0,25,True,,,16.0,streamz,conda-forge/streamz,,,,434.0,434.0,https://pypi.org/project/streamz,19186.0,29186.0,https://anaconda.org/conda-forge/streamz,2023-06-16 13:22:22.238,740027.0,,,,,3.0,,,,,,,,,,,,,
434,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,,2016-06-05 15:21:22.000,2023-09-25 14:05:54.000000,2023-07-30 07:05:58,66.0,,287.0,57.0,62.0,12.0,108.0,1190.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,9.0,25,True,2023-07-30 07:06:31,0.6.2,10.0,stockstats,,,,,960.0,960.0,https://pypi.org/project/stockstats,10237.0,10237.0,,,,,,,,3.0,,,,,,,,,,,,,
435,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2023-11-28 23:16:10.000000,2023-09-10 06:51:22,1752.0,6.0,185.0,41.0,257.0,50.0,211.0,1177.0,Python audio and music signal processing library.,20.0,25,True,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,380.0,380.0,https://pypi.org/project/madmom,3363.0,3363.0,,,,,,,,3.0,,,,,,,,,,,,,
436,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2023-11-30 08:57:41.000000,2023-11-28 23:53:09,1887.0,167.0,76.0,18.0,679.0,64.0,161.0,989.0,"MetricFlow allows you to define, build, and maintain metrics in code.",41.0,25,True,2023-11-15 23:21:15,0.203.1,13.0,metricflow,,,,,11.0,11.0,https://pypi.org/project/metricflow,20181.0,20181.0,,,,,,,,3.0,,dbt-labs/metricflow,,,,,,,,,,,
437,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2023-11-29 15:36:07.000000,2023-11-27 23:35:30,1811.0,67.0,308.0,57.0,457.0,127.0,249.0,975.0,Machine learning on FPGAs using HLS.,56.0,25,True,2023-11-16 00:10:25,0.8.0,15.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,720.0,905.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,7054.0,,,,,3.0,,,,,,,,,,,,,
438,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-09-20 15:32:40.000000,2023-09-20 15:32:36,567.0,1.0,183.0,49.0,61.0,,68.0,972.0,Training neural models with structured signals.,38.0,25,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],394.0,394.0,https://pypi.org/project/neural-structured-learning,15016.0,15016.0,,,,,,,,3.0,,,,,,,,,,,,,
