,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url,snap_id
351,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2023-12-04 12:10:57.449000,2023-11-29 13:26:08,135.0,9.0,259.0,52.0,19.0,31.0,97.0,2741.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,27,True,2023-11-29 13:30:45,2.3.1,13.0,sweetviz,conda-forge/sweetviz,,,,1902.0,1902.0,https://pypi.org/project/sweetviz,53311.0,54075.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,26746.0,,,,,3.0,,,,,,,,,,,,,
352,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2023-12-27 10:07:19.000000,2023-12-27 10:07:15,3503.0,50.0,329.0,154.0,1163.0,20.0,60.0,2670.0,Neural Network Libraries.,73.0,27,True,2023-12-07 00:57:13,1.38.0,73.0,nnabla,,,,,,,https://pypi.org/project/nnabla,2471.0,2482.0,,,,,,,,3.0,907.0,,,,,,,,,,,,
353,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2023-11-09 09:05:16.000000,2023-11-09 09:05:15,1698.0,2.0,410.0,45.0,350.0,22.0,345.0,2595.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",33.0,27,True,2022-04-02 15:26:25,3.3.3,58.0,foolbox,conda-forge/foolbox,,,,545.0,545.0,https://pypi.org/project/foolbox,1992.0,2289.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,12500.0,,,,,3.0,,,,,,,,,,,,,
354,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2023-09-13 13:50:05.000000,2018-08-19 12:37:47,130.0,,275.0,67.0,59.0,20.0,39.0,2369.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],4307.0,4307.0,https://pypi.org/project/scikit-plot,420480.0,422628.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,167545.0,,,,,2.0,,,,,,,,,,,,,
355,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2023-09-22 23:38:28.000000,2023-04-03 00:19:55,1816.0,,246.0,92.0,124.0,31.0,230.0,2140.0,"NLP, before and after spaCy.",35.0,27,True,2023-04-02 22:46:00,0.13.0,29.0,textacy,conda-forge/textacy,,,,1627.0,1627.0,https://pypi.org/project/textacy,31673.0,33386.0,https://anaconda.org/conda-forge/textacy,2023-06-16 13:22:44.862,137086.0,,,,,3.0,,,,,,,,,,,,,
356,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,,2021-04-26 00:15:19.000,2024-01-03 17:23:25.000000,2023-12-28 16:28:03,1081.0,25.0,232.0,30.0,406.0,86.0,298.0,2077.0,Scalable and user friendly neural forecasting algorithms.,32.0,27,True,2023-10-05 19:39:43,1.6.4,15.0,neuralforecast,conda-forge/neuralforecast,,,,84.0,84.0,https://pypi.org/project/neuralforecast,10958.0,11520.0,https://anaconda.org/conda-forge/neuralforecast,2023-10-06 19:47:12.240,12368.0,,,,,3.0,,,,,,,,,,,,,
357,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2023-12-06 14:39:14.000000,2023-08-22 16:20:29,468.0,,312.0,63.0,151.0,8.0,91.0,2076.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,27,True,2023-08-07 19:46:52,3.2.5,21.0,pytextrank,,,,,551.0,551.0,https://pypi.org/project/pytextrank,41427.0,41427.0,,,,,,,,3.0,,,,,,,,,,,,,
358,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000,2024-01-02 16:42:15.000000,2023-11-13 15:09:30,712.0,5.0,201.0,34.0,520.0,117.0,234.0,1998.0,"Algorithms for outlier, adversarial and drift detection.",20.0,27,True,2023-07-07 12:15:34,0.11.4,33.0,alibi-detect,,,,,405.0,405.0,https://pypi.org/project/alibi-detect,35261.0,35261.0,,,,,,,,3.0,,,,,,,,,,,,,
359,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2023-10-08 14:28:44.000000,2023-10-08 14:28:43,1157.0,6.0,207.0,36.0,1081.0,25.0,496.0,1721.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,True,2023-06-30 13:17:42,0.8.2,26.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],258.0,258.0,https://pypi.org/project/lightning-flash,1484.0,2062.0,https://anaconda.org/conda-forge/lightning-flash,2023-07-04 02:12:18.993,16777.0,,,,,2.0,,Lightning-Universe/lightning-flash,,,,,,,,,,,
360,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2023-12-23 21:14:24.262000,2023-12-23 01:07:13,191.0,21.0,187.0,32.0,19.0,1.0,83.0,1542.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",15.0,27,True,,,40.0,autoviz,conda-forge/autoviz,,,,599.0,599.0,https://pypi.org/project/autoviz,319022.0,320584.0,https://anaconda.org/conda-forge/autoviz,2023-12-23 21:14:24.262,45319.0,,,,,3.0,,,,,,,,,,,,,
361,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2023-10-27 06:20:12.000000,2023-10-20 21:52:11,1051.0,2.0,207.0,52.0,201.0,26.0,274.0,1540.0,A full spaCy pipeline and models for scientific/biomedical documents.,32.0,27,True,2023-09-30 19:50:08,0.5.3,10.0,scispacy,,,,,812.0,812.0,https://pypi.org/project/scispacy,21780.0,21780.0,,,,,,,,3.0,,,,,,-3.0,,,,,,,
362,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2024-01-02 06:48:27.000000,2023-06-07 07:35:59,3033.0,,118.0,37.0,332.0,11.0,187.0,1411.0,Multi-class confusion matrix library in Python.,17.0,27,True,2023-06-07 14:06:28,4.0,43.0,pycm,,,,,262.0,262.0,https://pypi.org/project/pycm,71917.0,71917.0,,,,,,,,3.0,,,,,,,,,,,,,
363,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2023-10-09 07:21:10.000000,2023-09-29 00:13:39,295.0,,222.0,49.0,184.0,43.0,120.0,1355.0,Metric learning algorithms in Python.,22.0,27,True,2023-09-29 00:16:16,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],337.0,337.0,https://pypi.org/project/metric-learn,13071.0,13332.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,10979.0,,,,,2.0,,,,,,,,,,,,,
364,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-01-03 12:27:22.000000,2023-12-24 09:54:24,533.0,18.0,391.0,32.0,48.0,11.0,119.0,1334.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,28.0,27,True,2023-03-02 15:10:38,2.3.1,3.0,minisom,,,,,507.0,507.0,https://pypi.org/project/minisom,25011.0,25011.0,,,,,,,,3.0,,,,,,,,,,,,,
365,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2023-12-30 18:26:25.000000,2023-12-30 17:46:40,1015.0,14.0,105.0,25.0,114.0,27.0,52.0,1232.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",22.0,27,True,2023-10-05 02:21:28,1.4.1,33.0,imodels,,,,,59.0,59.0,https://pypi.org/project/imodels,23197.0,23197.0,,,,,,,,2.0,,,,,,,,,,,,,
366,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2023-12-22 06:36:32.000000,2023-12-22 06:36:30,1398.0,34.0,253.0,74.0,104.0,22.0,53.0,1224.0,Model analysis tools for TensorFlow.,57.0,27,True,2023-08-14 20:20:00,0.45.0,56.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",2.0,2.0,https://pypi.org/project/tensorflow-model-analysis,84057.0,84057.0,,,,,,,,2.0,,,,,,,,,,,,,
367,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2023-12-21 17:09:16.000000,2023-12-21 17:09:15,394.0,16.0,171.0,24.0,30.0,3.0,129.0,1148.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,27,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],473.0,473.0,https://pypi.org/project/prince,94702.0,95053.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,17578.0,,,,,2.0,,,,,,,,,,,,,
368,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2024-01-04 06:51:37.000000,2023-12-28 19:29:18,483.0,21.0,106.0,23.0,323.0,28.0,255.0,1094.0,Extra blocks for scikit-learn pipelines.,62.0,27,True,2023-12-12 20:03:47,0.7.0,35.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],127.0,127.0,https://pypi.org/project/scikit-lego,35105.0,36133.0,https://anaconda.org/conda-forge/scikit-lego,2023-07-19 07:17:55.286,45269.0,,,,,2.0,,,,,,,,,,,,,
369,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2024-01-01 17:49:26.000000,2024-01-01 17:34:15,1040.0,42.0,198.0,24.0,124.0,20.0,186.0,1023.0,Survival analysis built on top of scikit-learn.,18.0,27,True,2023-12-30 23:01:21,0.22.2,27.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],401.0,401.0,https://pypi.org/project/scikit-survival,36755.0,39413.0,https://anaconda.org/conda-forge/scikit-survival,2023-12-31 00:55:10.043,69122.0,,,,,2.0,,,,,,,,,,,,,
370,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2023-12-22 13:09:21.000000,2023-12-22 13:08:06,795.0,20.0,110.0,30.0,397.0,65.0,306.0,968.0,BAyesian Model-Building Interface (Bambi) in Python.,35.0,27,True,2023-10-25 02:04:11,0.13.0,23.0,bambi,conda-forge/bambi,,,,101.0,101.0,https://pypi.org/project/bambi,15084.0,15847.0,https://anaconda.org/conda-forge/bambi,2023-10-27 17:16:55.433,28243.0,,,,,3.0,,,,,,,,,,,,,
371,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2024-01-04 13:49:50.000000,2024-01-04 13:49:49,1851.0,180.0,54.0,16.0,1386.0,18.0,203.0,440.0,The MLOps stack component for experiment tracking.,54.0,27,True,2023-12-04 10:58:22,1.8.6,120.0,neptune-client,conda-forge/neptune-client,,,,,,https://pypi.org/project/neptune-client,546501.0,551630.0,https://anaconda.org/conda-forge/neptune-client,2023-12-04 13:15:00.892,225685.0,,,,,3.0,,,,,,,,,,,,,
372,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2024-01-03 21:50:20.000000,2023-12-13 21:05:13,223.0,4.0,55.0,14.0,201.0,13.0,185.0,294.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",14.0,27,True,,,12.0,pystan,conda-forge/pystan,,,,9559.0,9559.0,https://pypi.org/project/pystan,1524449.0,1558410.0,https://anaconda.org/conda-forge/pystan,2023-06-16 13:14:39.735,2784858.0,,,,,3.0,,,,,,,,,,,,,
373,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,https://github.com/josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,,2014-07-15 19:11:19.000,2023-12-14 15:28:51.000000,2023-12-06 19:28:46,1904.0,13.0,13096.0,3330.0,870.0,,84.0,62085.0,"A curated list of awesome Machine Learning frameworks, libraries and software.",633.0,26,True,,,,,,,,,20.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
374,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2023-12-29 10:18:21.000000,2023-12-29 10:18:21,1048.0,29.0,5088.0,1400.0,366.0,,48.0,22388.0,An awesome Data Science repository to learn and apply for real world problems.,239.0,26,True,2023-10-31 06:59:31,2023.10.31,7.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
375,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2023-11-27 11:39:00.000000,2023-11-27 11:38:59,333.0,8.0,1334.0,434.0,50.0,76.0,87.0,10283.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,26,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/dopamine-rl,29952.0,29952.0,,,,,,,,3.0,,,,,,,,,,,,,
376,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2023-11-05 23:29:16.000000,2023-10-05 16:17:35,6152.0,,513.0,154.0,1902.0,299.0,1326.0,4311.0,ArrayFire: a general purpose GPU library.,88.0,26,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,758.0,807.0,,,,,,,,3.0,5081.0,,,,,,,,,,,,
377,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2023-11-13 13:22:39.000000,2023-11-13 13:19:08,1235.0,8.0,550.0,60.0,78.0,65.0,556.0,4243.0,Time series Timeseries Deep Learning Machine Learning Pytorch fastai | State-of-the-art Deep Learning library for Time..,24.0,26,True,2023-11-13 13:22:27,0.3.8,13.0,tsai,conda-forge/tsai,,,,,,https://pypi.org/project/tsai,10314.0,10314.0,https://anaconda.org/conda-forge/tsai,,,,,,,3.0,,,,,,,,,,,,,
378,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2023-11-02 03:20:32.000000,2023-11-02 03:20:28,249.0,1.0,803.0,52.0,50.0,62.0,106.0,3931.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,16.0,26,True,2023-04-07 19:27:35,2.5.3,7.0,facenet-pytorch,,,,['pytorch'],1465.0,1465.0,https://pypi.org/project/facenet-pytorch,34684.0,49676.0,,,,,,,,2.0,749617.0,,,,,,,,,,,,
379,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2023-10-28 04:01:29.000000,2023-09-01 03:04:11,1137.0,,700.0,62.0,1011.0,125.0,737.0,3882.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",85.0,26,True,2023-07-04 07:11:53,1.0.1,20.0,mmocr,,,,['pytorch'],104.0,104.0,https://pypi.org/project/mmocr,5119.0,5119.0,,,,,,,,3.0,,,,,,,,,,,,,
380,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2023-07-10 10:34:11.000000,2023-04-27 20:08:56,632.0,,922.0,283.0,226.0,11.0,356.0,3861.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,26,True,2022-04-21 20:41:22,2.2.5,23.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorflowonspark,561594.0,562017.0,https://anaconda.org/conda-forge/tensorflowonspark,2023-06-16 16:19:28.736,20731.0,,,,,3.0,,,,,,,,,,,,,
381,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2024-01-03 19:07:11.000000,2023-11-08 16:40:21,1347.0,5.0,331.0,71.0,1245.0,44.0,77.0,3263.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,34.0,26,True,2023-11-08 16:41:56,1.0.2,9.0,lit-nlp,conda-forge/lit-nlp,,,,25.0,25.0,https://pypi.org/project/lit-nlp,2690.0,4348.0,https://anaconda.org/conda-forge/lit-nlp,2023-06-16 19:21:41.530,66323.0,,,,,3.0,,,,,,,,,,,,,
382,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2023-06-16 16:09:06.563000,2020-04-27 18:40:41,522.0,,992.0,167.0,214.0,42.0,146.0,2939.0,Performance analysis of predictive (alpha) stock factors.,25.0,26,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,669.0,669.0,https://pypi.org/project/alphalens,2266.0,2550.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,20184.0,,,,,3.0,,,,,,,,,,,,,
383,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-11-01 10:12:46.000000,2022-10-05 16:26:03,376.0,,214.0,48.0,481.0,33.0,70.0,2673.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,26,False,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,196.0,196.0,https://pypi.org/project/m2cgen,14566.0,14567.0,,,,,,,,3.0,61.0,,,,,,,,,,,,
384,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2023-11-17 18:46:16.000000,2022-09-28 17:12:28,249.0,,269.0,27.0,316.0,74.0,37.0,2341.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,26,False,2022-09-28 06:56:26,0.2.10,2.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],775.0,775.0,https://pypi.org/project/lazypredict,15865.0,15958.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,2699.0,,,,,3.0,,,,,,,,,,,,,
385,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2023-06-01 22:20:25.000000,2023-06-01 22:10:29,1131.0,,332.0,44.0,57.0,65.0,201.0,2311.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,26,True,2023-06-01 22:20:25,1.3,4.0,spektral,,,,['tensorflow'],255.0,255.0,https://pypi.org/project/spektral,6447.0,6447.0,,,,,,,,2.0,,,,,,,,,,,,,
386,adapter-transformers,Adapter-Hub/adapter-transformers,nlp,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2023-12-28 18:46:03.000000,2023-12-28 18:46:03,78.0,25.0,295.0,28.0,276.0,43.0,303.0,2233.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,6.0,26,True,2023-11-24 10:10:50,0.1.0,15.0,adapter-transformers,,,,['huggingface'],12.0,12.0,https://pypi.org/project/adapter-transformers,19670.0,19670.0,,,,,,,,3.0,,adapter-hub/adapters,,,,,,,,,,,
387,AIF 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2023-12-11 01:22:43.000000,2023-11-21 19:33:43,419.0,5.0,780.0,93.0,265.0,146.0,93.0,2229.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",70.0,26,True,2022-09-03 03:41:16,0.5.0,10.0,aif360,conda-forge/aif360,,,,347.0,347.0,https://pypi.org/project/aif360,6025.0,6219.0,https://anaconda.org/conda-forge/aif360,2023-10-14 06:57:34.052,7771.0,,,,,3.0,,,,,,,,,,,,,
388,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2023-12-11 14:10:11.000000,2023-12-11 01:57:13,644.0,9.0,227.0,66.0,31.0,56.0,92.0,2158.0,Fast and Easy Infinite Neural Networks in Python.,29.0,26,True,2023-12-11 14:10:12,0.6.5,17.0,neural-tangents,,,,,91.0,91.0,https://pypi.org/project/neural-tangents,1353.0,1361.0,,,,,,,,3.0,353.0,,,,,,,,,,,,
389,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2024-01-03 15:17:44.000000,2024-01-02 14:37:49,1658.0,192.0,116.0,29.0,121.0,15.0,20.0,1733.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,26,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,119.0,119.0,https://pypi.org/project/labml,1969.0,1969.0,,,,,,,,3.0,,,,,,,,,,,,,
390,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-12-02 05:11:31.000000,2023-12-02 05:11:31,691.0,1.0,274.0,41.0,495.0,153.0,151.0,1708.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,50.0,26,True,2022-12-16 20:51:38,0.12.1,48.0,petastorm,,,,,143.0,143.0,https://pypi.org/project/petastorm,23586.0,23592.0,,,,,,,,3.0,433.0,,,,,,,,,,,,
391,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2024-01-04 18:11:30.000000,2023-12-21 01:18:38,6224.0,105.0,261.0,47.0,2487.0,247.0,1343.0,1481.0,cuGraph - RAPIDS Graph Analytics Library.,107.0,26,True,2023-12-06 19:21:19,23.12.00,33.0,cugraph,conda-forge/libcugraph,,,,2.0,2.0,https://pypi.org/project/cugraph,206.0,741.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,17666.0,,,,,3.0,,,,,,,,,,,,,
392,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000000,2023-08-12 06:34:27,161.0,,259.0,49.0,87.0,22.0,188.0,1468.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,26,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],486.0,486.0,https://pypi.org/project/gplearn,5403.0,5552.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6413.0,,,,,3.0,,,,,,,,,,,,,
