,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
381,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2024-02-12 06:44:22.000,2020-04-27 18:40:41,522.0,,1026.0,167.0,215.0,45.0,146.0,3227.0,Performance analysis of predictive (alpha) stock factors.,26.0,26,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,1845.0,707.0,707.0,https://pypi.org/project/alphalens,1568.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,21608.0,3.0,,,,,,,,,,,,,,,,
382,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-06-02 15:40:01.000,2024-06-02 15:40:01,251.0,1.0,325.0,30.0,321.0,80.0,39.0,2827.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,26,True,2022-09-28 06:56:26,0.2.10,2.0,lazypredict,conda-forge/lazypredict,,['sklearn'],,16842.0,1033.0,1033.0,https://pypi.org/project/lazypredict,16750.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,3329.0,3.0,,,,,,,,,,,,,,,,
383,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000,2022-10-05 16:26:03,376.0,,234.0,51.0,482.0,39.0,70.0,2765.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,26,False,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,75.0,25383.0,244.0,244.0,https://pypi.org/project/m2cgen,25382.0,,,,3.0,,,,,,,,,,,,,,,,
384,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-07-27 16:14:52.000,2024-07-27 16:14:15,696.0,1.0,238.0,35.0,147.0,16.0,145.0,2363.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,322.0,15519.0,211.0,211.0,https://pypi.org/project/norfair,15513.0,,,,3.0,,,,,,,,,,,,,,,,
385,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2024-07-12 00:39:50.000,2024-05-21 08:57:13,663.0,1.0,245.0,56.0,659.0,136.0,225.0,2356.0,Algorithms for explaining machine learning models.,22.0,26,True,2024-04-18 15:30:25,0.9.6,33.0,alibi,,,,,15998.0,640.0,640.0,https://pypi.org/project/alibi,15998.0,,,,3.0,,,,,,,,,,,,,,,,
386,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-07-16 08:39:07.000,2024-05-21 15:42:46,481.0,2.0,311.0,64.0,160.0,7.0,92.0,2126.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,26,True,2024-02-21 23:16:24,3.3.0,22.0,pytextrank,,,,,85646.0,694.0,694.0,https://pypi.org/project/pytextrank,85646.0,,,,3.0,,,,,,,,,,,,,,,,
387,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2024-08-15 06:15:08.000,2024-08-15 06:15:01,2127.0,66.0,128.0,28.0,216.0,6.0,40.0,1976.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,26,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,3275.0,165.0,165.0,https://pypi.org/project/labml,3275.0,,,,3.0,,,,,,,,,,,,,,,,
388,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2024-08-15 18:16:22.000,2024-08-15 15:31:27,6548.0,131.0,292.0,45.0,2857.0,158.0,1555.0,1649.0,cuGraph - RAPIDS Graph Analytics Library.,115.0,26,True,2024-08-08 02:37:35,24.08.00,39.0,cugraph,conda-forge/libcugraph,,,,822.0,,,https://pypi.org/project/cugraph,271.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,22046.0,3.0,,,,,,,,,,,,,,,,
389,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000,2023-08-12 06:34:27,161.0,,271.0,51.0,87.0,22.0,191.0,1576.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,26,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,['sklearn'],,13568.0,619.0,619.0,https://pypi.org/project/gplearn,13419.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,7496.0,3.0,,,,,,,,,,,,,,,,
390,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2024-08-13 11:22:17.000,2023-06-07 07:35:59,3033.0,,118.0,35.0,354.0,12.0,187.0,1441.0,Multi-class confusion matrix library in Python.,17.0,26,False,2023-06-07 14:06:28,4.0,43.0,pycm,,,,,39209.0,326.0,326.0,https://pypi.org/project/pycm,39209.0,,,,3.0,,,,,,,,,,,,,,,,
391,ydata-synthetic,ydataai/ydata-synthetic,tabular,,https://github.com/ydataai/ydata-synthetic,https://github.com/ydataai/ydata-synthetic,MIT,2020-05-04 15:52:03.000,2024-08-14 06:33:57.000,2024-05-07 19:46:53,246.0,,234.0,30.0,240.0,42.0,59.0,1396.0,Synthetic data generators for tabular and time-series data.,23.0,26,True,2024-05-06 02:51:51,1.4.0,29.0,ydata-synthetic,conda-forge/ydata-synthetic,,,404.0,4775.0,66.0,66.0,https://pypi.org/project/ydata-synthetic,4479.0,https://anaconda.org/conda-forge/ydata-synthetic,2023-09-07 21:49:12.062,5166.0,2.0,,,,,,,,,,,,,,,,
392,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2024-08-03 19:34:12.000,2024-08-03 19:34:12,297.0,2.0,223.0,46.0,186.0,42.0,121.0,1387.0,Metric learning algorithms in Python.,23.0,26,True,2023-09-29 00:16:16,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,['sklearn'],,13185.0,397.0,397.0,https://pypi.org/project/metric-learn,12929.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,12563.0,3.0,,,,,,,,,,,,,,,,
393,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2024-08-01 05:16:36.000,2023-11-06 15:20:05,206.0,,326.0,50.0,44.0,99.0,114.0,1372.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,26,True,2020-09-13 21:05:45,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,['tensorflow'],1589187.0,66726.0,532.0,532.0,https://pypi.org/project/keras-ocr,32907.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,322.0,3.0,,,,,,,,,,,,,,,,
394,responsible-ai-toolbox,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2024-08-09 14:16:22.000,2024-08-07 01:34:48,1970.0,8.0,331.0,29.0,2278.0,49.0,229.0,1310.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,26,True,2024-07-08 18:03:34,0.36.0,42.0,raiwidgets,,,"['pytorch', 'tensorflow', 'jupyter']",,10273.0,,,https://pypi.org/project/raiwidgets,10273.0,,,,3.0,,,,,,,,,,,,,,,,
395,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2024-08-14 22:47:02.000,2024-08-14 22:47:00,2479.0,111.0,92.0,19.0,1051.0,78.0,230.0,1110.0,"MetricFlow allows you to define, build, and maintain metrics in code.",45.0,26,True,2024-06-11 22:05:21,0.206.0,16.0,metricflow,,,,,21003.0,24.0,24.0,https://pypi.org/project/metricflow,21003.0,,,,3.0,,,,,,dbt-labs/metricflow,,,,,,,,,,
396,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2024-08-15 17:45:18.000,2024-07-15 05:43:25,815.0,7.0,119.0,31.0,418.0,76.0,328.0,1052.0,BAyesian Model-Building Interface (Bambi) in Python.,37.0,26,True,2024-07-10 09:46:09,0.14.0,24.0,bambi,conda-forge/bambi,,,,18206.0,137.0,137.0,https://pypi.org/project/bambi,17412.0,https://anaconda.org/conda-forge/bambi,2024-07-10 16:37:21.380,34938.0,3.0,,,,,,,,,,,,,,,,
397,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2024-06-24 07:03:39.000,2024-03-27 08:01:51,780.0,,65.0,14.0,128.0,46.0,116.0,997.0,Visualize large time series data with plotly.py.,12.0,26,True,2024-03-27 07:58:10,0.10.0,22.0,plotly-resampler,conda-forge/plotly-resampler,,,,331423.0,1294.0,1294.0,https://pypi.org/project/plotly-resampler,329675.0,https://anaconda.org/conda-forge/plotly-resampler,2024-03-29 13:25:52.761,54195.0,3.0,,,,,,,,,,,,,,,,
398,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2024-02-29 13:41:12.000,2024-02-29 13:41:11,1144.0,,222.0,61.0,246.0,3.0,367.0,972.0,Search and download Copernicus Sentinel satellite images.,44.0,26,True,2023-03-10 17:50:22,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,292.0,17940.0,573.0,573.0,https://pypi.org/project/sentinelsat,17258.0,https://anaconda.org/conda-forge/sentinelsat,2023-06-16 19:22:55.678,31239.0,3.0,,,,,,,,,,,,,,,,
399,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2024-08-14 21:13:32.000,2024-08-12 21:23:41,16604.0,24.0,364.0,44.0,1644.0,293.0,2977.0,888.0,An open-source application for biological image analysis.,144.0,26,True,2024-07-29 22:59:19,4.2.7,34.0,cellprofiler,,,,7498.0,1073.0,22.0,22.0,https://pypi.org/project/cellprofiler,1014.0,,,,3.0,,,,,,,,,,,,,,,,
400,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-08-15 10:39:23.000,2024-08-15 10:39:22,847.0,3.0,131.0,29.0,90.0,34.0,75.0,610.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,19.0,26,True,2024-04-23 04:49:57,1.15.0,38.0,ml-metadata,,,,2402.0,80588.0,539.0,539.0,https://pypi.org/project/ml-metadata,80552.0,,,,3.0,,,,,,,,,,,,,,,,
401,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2024-06-05 18:36:28.000,2023-08-23 17:20:54,1241.0,,153.0,18.0,717.0,26.0,208.0,491.0,A package built to support working with spatial data using open source python.,44.0,26,True,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,8069.0,359.0,359.0,https://pypi.org/project/earthpy,6821.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,79888.0,3.0,,,,,,,,,,,,,,,,
402,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2024-08-02 00:21:20.000,2024-08-02 00:21:15,339.0,79.0,28.0,9.0,6.0,6.0,76.0,326.0,Multiple Imputation with LightGBM in Python.,8.0,26,True,2024-07-27 14:28:57,6.0.1,8.0,miceforest,conda-forge/miceforest,,,,61849.0,150.0,150.0,https://pypi.org/project/miceforest,61464.0,https://anaconda.org/conda-forge/miceforest,2023-06-16 19:26:58.237,14258.0,2.0,,,,,,,,,,,,,,,,
403,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2024-05-06 20:36:50.000,2024-05-06 20:36:49,342.0,,1348.0,428.0,50.0,78.0,87.0,10430.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,25,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,['tensorflow'],,33801.0,21.0,21.0,https://pypi.org/project/dopamine-rl,33801.0,,,,2.0,,,,,,,,,,,,,,,,
404,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2024-07-03 14:09:40.000,2023-04-28 16:55:30,521.0,,447.0,63.0,94.0,32.0,88.0,5055.0,Finding duplicate images made easy!.,15.0,25,False,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,['tensorflow'],,20412.0,139.0,139.0,https://pypi.org/project/imagededup,20412.0,,,,3.0,,,,,,,,,,,,,,,,
405,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2024-08-13 12:00:24.000,2024-08-13 06:48:56,3657.0,98.0,603.0,91.0,4018.0,190.0,1392.0,5030.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,93.0,25,True,2024-07-31 11:06:56,1.40.0,81.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
406,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2024-08-15 17:29:12.000,2024-08-02 17:25:08,6154.0,1.0,528.0,149.0,1928.0,307.0,1349.0,4500.0,ArrayFire: a general purpose GPU library.,91.0,25,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,6607.0,2712.0,,,https://pypi.org/project/arrayfire,2652.0,,,,3.0,,,,,,,,,,,,,,,,
407,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2024-08-14 09:58:33.000,2024-08-12 16:29:55,476.0,11.0,274.0,50.0,471.0,58.0,259.0,3328.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,25,True,2024-03-08 20:24:53,0.4.11,24.0,hummingbird-ml,conda-forge/hummingbird-ml,,,611.0,6806.0,,,https://pypi.org/project/hummingbird-ml,5689.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-03-08 22:15:29.532,45370.0,3.0,,,,,,,,,,,,,,,,
408,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2024-08-09 05:23:06.000,2024-03-30 09:25:51,4343.0,,596.0,39.0,1004.0,262.0,694.0,3299.0,"A unified, comprehensive and efficient recommendation library.",70.0,25,True,2023-11-04 11:23:19,1.2.0,10.0,recbole,aibox/recbole,,['pytorch'],,40631.0,,,https://pypi.org/project/recbole,40506.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,5632.0,3.0,,,,,,,,,,,,,,,,
409,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2024-07-17 17:21:38.000,2024-03-18 19:51:35,2374.0,,698.0,160.0,61.0,3.0,802.0,3148.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,30.0,25,True,2024-03-19 19:20:10,1.6.1,21.0,,bioconda/deepvariant,,['tensorflow'],4745.0,914.0,,,,,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,67608.0,3.0,,,,,,,,,,,,,,,,
410,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000,2020-03-16 04:26:47,75.0,,221.0,65.0,42.0,17.0,24.0,2774.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,,,5.0,knockknock,conda-forge/knockknock,,,,63917.0,1083.0,1083.0,https://pypi.org/project/knockknock,63648.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,15641.0,3.0,,,,,,,,,,,,,,,,
411,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2024-06-20 23:39:09.000,2024-06-20 23:39:05,3544.0,7.0,330.0,153.0,1179.0,22.0,60.0,2715.0,Neural Network Libraries.,76.0,25,True,2024-05-29 05:14:17,1.39.0,74.0,nnabla,,,,921.0,4570.0,,,https://pypi.org/project/nnabla,4560.0,,,,3.0,,,,,,,,,,,,,,,,
412,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000,2024-02-10 10:17:50,226.0,,251.0,49.0,98.0,23.0,116.0,2202.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,25,True,2023-06-22 13:11:20,0.12.1,20.0,causalnex,,,"['pytorch', 'sklearn']",,2969.0,126.0,126.0,https://pypi.org/project/causalnex,2969.0,,,,3.0,,,,,,mckinsey/causalnex,,,,,,,,,,
413,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-04-25 09:54:03.000,2024-02-28 15:45:58,1631.0,,249.0,66.0,63.0,36.0,187.0,2129.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,25,True,2024-02-28 15:44:03,2.1.0,14.0,ampligraph,,,['tensorflow'],,831.0,55.0,55.0,https://pypi.org/project/ampligraph,831.0,,,,2.0,,,,,,,,,,,,,,,,
414,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2024-03-19 21:59:57.000,2024-03-19 21:59:57,1652.0,,157.0,60.0,68.0,66.0,130.0,1813.0,A Python toolbox for gaining geometric insights into high-dimensional data.,22.0,25,True,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,41.0,650.0,452.0,452.0,https://pypi.org/project/hypertools,650.0,,,,3.0,,,,,,,,,,,,,,,,
415,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-02-13 11:22:02.000,2024-02-13 11:18:32,1805.0,,378.0,50.0,125.0,40.0,424.0,1697.0,Reinforcement Learning environments based on the 1993 game Doom.,54.0,25,True,2023-12-16 00:56:59,1.2.3,29.0,vizdoom,,,,11913.0,1735.0,257.0,257.0,https://pypi.org/project/vizdoom,1618.0,,,,2.0,,,,,,Farama-Foundation/ViZDoom,,,,,,,,,,
416,azureml-examples,Azure/azureml-examples,ml-experiments,,https://github.com/Azure/azureml-examples,https://github.com/Azure/azureml-examples,MIT,2020-08-21 18:04:26.000,2024-08-14 18:16:59.000,2024-08-14 04:40:32,1494.0,64.0,1344.0,2616.0,3050.0,137.0,150.0,1690.0,"Official community-driven Azure Machine Learning examples, tested with GitHub Actions.",243.0,25,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
417,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000,2024-04-22 10:30:48,671.0,,265.0,27.0,187.0,10.0,390.0,1618.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,25,True,2024-04-21 09:02:06,1.4,16.0,talos,,,['tensorflow'],,1374.0,183.0,183.0,https://pypi.org/project/talos,1374.0,,,,3.0,,,,,,,,,,,,,,,,
418,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2024-07-16 05:54:41.000,2024-07-16 05:54:41,602.0,20.0,298.0,56.0,116.0,46.0,31.0,1585.0,Interpretability and explainability of data and machine learning models.,41.0,25,True,2023-07-01 11:47:13,0.3.0,3.0,aix360,,,,,708.0,95.0,95.0,https://pypi.org/project/aix360,708.0,,,,3.0,,,,,,,,,,,,,,,,
419,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000,2023-09-26 07:34:28,1378.0,,307.0,27.0,379.0,39.0,155.0,1564.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,25,True,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,['paddle'],,840.0,60.0,60.0,https://pypi.org/project/pgl,840.0,,,,2.0,,,,,,,,,,,,,,,,
420,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2024-07-08 22:06:23.000,2024-07-08 22:06:19,831.0,1.0,309.0,119.0,784.0,186.0,168.0,1481.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",86.0,25,True,2024-02-08 02:06:46,0.8.0,21.0,tensorflow-model-optimization,,,['tensorflow'],,869825.0,,,https://pypi.org/project/tensorflow-model-optimization,869825.0,,,,3.0,,,,,,,,,,,,,,,,
421,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-05-29 11:59:39.000,2024-05-29 11:59:39,592.0,3.0,400.0,31.0,51.0,12.0,128.0,1420.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,30.0,25,True,2024-02-16 09:48:48,2.3.2,4.0,minisom,,,,,21611.0,636.0,636.0,https://pypi.org/project/minisom,21611.0,,,,3.0,,,,,,,,,,,,,,,,
422,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2023-11-28 23:16:10.000,2023-09-10 06:51:22,1752.0,,200.0,43.0,257.0,53.0,212.0,1290.0,Python audio and music signal processing library.,24.0,25,True,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,2021.0,429.0,429.0,https://pypi.org/project/madmom,2021.0,,,,3.0,,,,,,,,,,,,,,,,
423,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000,2023-10-12 14:56:47,1107.0,,229.0,35.0,68.0,52.0,206.0,1249.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,25,True,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,['tensorflow'],132.0,570.0,134.0,134.0,https://pypi.org/project/innvestigate,565.0,,,,3.0,,,,,,,,,,,,,,,,
