,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
431,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,,2016-06-05 15:21:22.000,2024-12-22 03:00:32.000000,2024-12-22 02:59:40,70.0,3.0,296.0,56.0,65.0,12.0,112.0,1319.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,10.0,25,True,2024-12-22 03:00:32,0.6.3,11.0,stockstats,,,,,1144.0,1144.0,https://pypi.org/project/stockstats,9607.0,9607.0,,,,,,,,3.0,,,,,,,,,,,,
432,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,,229.0,34.0,68.0,54.0,206.0,1273.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,25,False,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,,['tensorflow'],144.0,144.0,https://pypi.org/project/innvestigate,812.0,817.0,,,,,,,,3.0,171.0,,,,,,,,,,,
433,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2024-12-21 02:32:12.000000,2024-12-21 02:32:10,2629.0,91.0,98.0,20.0,1237.0,90.0,241.0,1164.0,"MetricFlow allows you to define, build, and maintain metrics in code.",46.0,25,True,2024-06-11 22:05:21,0.206.0,16.0,metricflow,,,,,28.0,28.0,https://pypi.org/project/metricflow,22624.0,22624.0,,,,,,,,3.0,,,,,,dbt-labs/metricflow,,,,,,
434,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2024-12-15 20:03:00.000000,2024-12-15 20:03:00,796.0,5.0,69.0,17.0,133.0,52.0,117.0,1059.0,Visualize large time series data with plotly.py.,14.0,25,True,2024-03-27 07:58:10,0.10.0,22.0,plotly-resampler,conda-forge/plotly-resampler,,,,1620.0,1620.0,https://pypi.org/project/plotly-resampler,405764.0,408059.0,https://anaconda.org/conda-forge/plotly-resampler,2024-12-05 23:08:14.776,82624.0,,,,,3.0,,,,,,,,,,,,
435,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2024-11-27 23:12:36.000000,2024-11-27 23:12:35,944.0,5.0,207.0,58.0,99.0,30.0,172.0,986.0,Input pipeline framework.,29.0,25,True,2024-10-28 22:13:18,1.16.0,47.0,tensorflow-transform,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-transform,434379.0,434379.0,,,,,,,,3.0,,,,,,,,,,,,
436,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-3-Clause,2013-09-05 14:44:25.000,2024-12-21 15:02:43.000000,2024-12-21 14:41:29,3222.0,30.0,120.0,16.0,323.0,8.0,184.0,823.0,Python bindings for MPI.,27.0,25,True,2024-10-11 10:48:49,4.0.1,15.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,299343.0,363240.0,https://anaconda.org/conda-forge/mpi4py,2024-10-12 13:31:50.789,3231664.0,,,,,3.0,28780.0,,,,,,,,,,,
437,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2024-12-23 04:48:41.000000,2024-12-23 04:48:41,580.0,13.0,60.0,42.0,339.0,19.0,63.0,319.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",42.0,25,True,2024-12-02 06:12:22,1.8.0,66.0,gokart,,,,,84.0,84.0,https://pypi.org/project/gokart,4181.0,4181.0,,,,,,,,3.0,,,,,,,,,,,,
438,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2024-12-30 18:00:39.000000,2024-12-30 18:00:37,1045.0,420.0,8.0,5.0,248.0,12.0,39.0,201.0,Beautiful ridgeline plots in Python.,4.0,25,True,2024-12-24 18:09:19,0.3.1,22.0,ridgeplot,conda-forge/ridgeplot,,,,162.0,162.0,https://pypi.org/project/ridgeplot,36411.0,36539.0,https://anaconda.org/conda-forge/ridgeplot,2024-12-25 16:45:42.521,128.0,,,,,3.0,27.0,,,,,,,,,,,
439,awesome-public-datasets,awesomedata/awesome-public-datasets,data-science,,https://github.com/awesomedata/awesome-public-datasets,https://github.com/awesomedata/awesome-public-datasets,MIT,2014-11-20 06:20:50.000,2024-11-13 17:04:23.000000,2024-11-13 17:04:22,781.0,6.0,9271.0,2264.0,346.0,69.0,48.0,61509.0,A topic-centric list of HQ open datasets.,167.0,24,True,2023-09-03 13:26:30,20230903,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
440,best-of-ml-python,ml-tooling/best-of-ml-python,data-science,,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36.000,2025-01-02 15:19:36.000000,2024-12-27 00:51:38,533.0,26.0,2478.0,417.0,288.0,23.0,34.0,18437.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,50.0,24,True,2024-12-27 00:51:46,2024.12.26,100.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
441,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-11-15 22:48:39.000000,2024-11-15 22:43:22,1099.0,2.0,898.0,114.0,676.0,114.0,543.0,5517.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,119.0,24,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],21.0,21.0,https://pypi.org/project/mmf,747.0,747.0,,,,,,,,3.0,,,,,,,,,,,,
442,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2024-03-21 14:27:34.000000,2023-03-29 07:02:37,553.0,,842.0,123.0,64.0,122.0,74.0,5087.0,Image augmentation library in Python for machine learning.,23.0,24,False,,,,Augmentor,,,,,863.0,863.0,https://pypi.org/project/Augmentor,7588.0,7588.0,,,,,,,,3.0,,,,,,,,,,,,
443,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2024-08-09 13:30:50.391000,2024-07-18 16:46:48,557.0,,735.0,175.0,90.0,,288.0,4329.0,A python wrapper for Alpha Vantage API for financial data.,44.0,24,True,2024-07-17 21:33:07,3.0.0,6.0,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,39313.0,39480.0,https://anaconda.org/conda-forge/alpha_vantage,2024-08-09 13:30:50.391,8052.0,,,,,3.0,,,,,,,,,,,,
444,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2025-01-02 09:53:39.149000,2023-07-05 18:14:28,901.0,,548.0,103.0,619.0,88.0,608.0,4304.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,24,False,2022-08-21 12:49:43,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,398162.0,399807.0,https://anaconda.org/conda-forge/yellowbrick,2025-01-02 09:53:39.149,87186.0,,,,,3.0,,,,,,,,,,,,
445,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2024-09-05 04:03:54.000000,2024-09-05 04:03:53,4353.0,,621.0,42.0,1018.0,280.0,716.0,3526.0,"A unified, comprehensive and efficient recommendation library.",74.0,24,True,2023-11-04 11:23:19,1.2.0,10.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,59185.0,59328.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,7177.0,,,,,3.0,,,,,,,,,,,,
446,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,523.0,172.0,50.0,65.0,49.0,3468.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,,['tensorflow'],61.0,61.0,https://pypi.org/project/adanet,549.0,549.0,,,,,,,,3.0,,,,,,,,,,,,
447,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2024-07-30 10:50:08.000000,2024-07-09 09:34:16,515.0,,812.0,63.0,642.0,115.0,405.0,3300.0,A high-performance distributed training framework for Reinforcement Learning.,45.0,24,True,2023-03-10 09:21:02,2.2,9.0,parl,,,,['paddle'],131.0,131.0,https://pypi.org/project/parl,1232.0,1232.0,,,,,,,,3.0,,,,,,,,,,,,
448,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,https://github.com/jettify/pytorch-optimizer,https://github.com/jettify/pytorch-optimizer,Apache-2.0,2020-01-03 03:16:39.000,2024-12-29 14:25:03.416000,2023-06-20 03:14:12,435.0,,293.0,33.0,477.0,35.0,30.0,3059.0,torch-optimizer -- collection of optimizers for Pytorch.,26.0,24,False,2021-10-31 02:57:04,0.3.0,20.0,torch_optimizer,conda-forge/torch-optimizer,,,['pytorch'],,,https://pypi.org/project/torch_optimizer,159972.0,160247.0,https://anaconda.org/conda-forge/torch-optimizer,2024-12-29 14:25:03.416,12413.0,,,,,2.0,,,,,,,,,,,,
449,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2024-02-27 19:08:27.000000,2024-02-27 19:08:26,65.0,,139.0,24.0,26.0,39.0,14.0,2987.0,Fuzzy String Matching in Python.,13.0,24,True,,,2.0,thefuzz,conda-forge/thefuzz,,,,3465.0,3465.0,https://pypi.org/project/thefuzz,1691395.0,1692289.0,https://anaconda.org/conda-forge/thefuzz,2024-01-19 20:25:57.501,32186.0,,,,,3.0,,,,,,,,,,,,
450,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2024-09-23 16:30:28.000000,2024-09-23 16:30:23,472.0,,335.0,65.0,319.0,50.0,124.0,2936.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],62.0,62.0,https://pypi.org/project/ddsp,3619.0,3977.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,19742.0,,,,,3.0,,,,,,,,,,,,
451,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2024-06-16 15:59:22.000000,2024-05-06 14:20:38,944.0,,171.0,21.0,79.0,105.0,179.0,2877.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,31.0,24,True,2023-03-03 01:24:36,1.0.0,3.0,ffcv,,,,,59.0,59.0,https://pypi.org/project/ffcv,941.0,941.0,,,,,,,,3.0,,,,,,,,,,,,
452,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2024-12-12 13:40:00.000000,2024-12-12 13:39:24,2308.0,3.0,698.0,81.0,206.0,200.0,469.0,2829.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",152.0,24,True,,,,tf-agents,,,,['tensorflow'],,,https://pypi.org/project/tf-agents,31449.0,31449.0,,,,,,,,3.0,,,,,,,,,,,,
453,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,226.0,64.0,42.0,18.0,24.0,2797.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,24,False,,,5.0,knockknock,conda-forge/knockknock,,,,1239.0,1239.0,https://pypi.org/project/knockknock,46063.0,46332.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,16991.0,,,,,3.0,,,,,,,,,,,,
454,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2024-01-10 07:43:27.000000,2023-07-19 07:40:10,212.0,,144.0,28.0,200.0,16.0,73.0,2773.0,HiPlot makes understanding high dimensional data easy.,9.0,24,False,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,469.0,469.0,https://pypi.org/project/hiplot,29343.0,33041.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,218225.0,,,,,3.0,,,,,,,,,,,,
455,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,339.0,34.0,695.0,11.0,151.0,2733.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,False,2022-07-02 17:57:17,0.2.3,5.0,promptsource,,,,,116.0,116.0,https://pypi.org/project/promptsource,220.0,220.0,,,,,,,,3.0,,,,,,,,,,,,
456,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,323.0,93.0,2158.0,196.0,982.0,2709.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,20954.0,20954.0,,,,,,,,3.0,,,,,,,,,,,,
457,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2024-12-01 16:24:05.000000,2024-11-29 04:22:46,558.0,12.0,228.0,40.0,137.0,62.0,127.0,2381.0,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,31.0,24,True,,,2.0,kubric-nightly,,,,,7.0,7.0,https://pypi.org/project/kubric-nightly,15513.0,15513.0,,,,,,,,3.0,,,,,,,,,,,,
458,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,605.0,87.0,29.0,19.0,52.0,2381.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,809.0,809.0,https://pypi.org/project/python_speech_features,21180.0,21180.0,,,,,,,,3.0,,,,,,,,,,,,
459,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,,226.0,62.0,32.0,60.0,96.0,2298.0,Fast and Easy Infinite Neural Networks in Python.,29.0,24,True,2023-12-11 14:10:12,0.6.5,17.0,neural-tangents,,,,,119.0,119.0,https://pypi.org/project/neural-tangents,2811.0,2820.0,,,,,,,,3.0,538.0,,,,,,,,,,,
460,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000000,2024-02-10 10:17:50,226.0,,256.0,52.0,98.0,25.0,116.0,2270.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,24,True,2023-06-22 13:11:20,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",137.0,137.0,https://pypi.org/project/causalnex,2876.0,2876.0,,,,,,,,3.0,,,,,,mckinsey/causalnex,,,,,,
461,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2024-09-23 05:24:52.000000,2024-09-23 05:24:01,389.0,,289.0,55.0,14.0,21.0,80.0,2268.0,Beautiful visualizations of how language differs among document types.,14.0,24,True,2017-03-13 05:31:21,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,644.0,644.0,https://pypi.org/project/scattertext,12492.0,13665.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,104431.0,,,,,3.0,,,,,,,,,,,,
462,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,305.0,56.0,1313.0,202.0,810.0,1902.0,A toolkit for reproducible reinforcement learning research.,79.0,24,False,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],117.0,117.0,https://pypi.org/project/garage,855.0,855.0,,,,,,,,3.0,,,,,,,,,,,,
463,azureml-examples,Azure/azureml-examples,ml-experiments,,https://github.com/Azure/azureml-examples,https://github.com/Azure/azureml-examples,MIT,2020-08-21 18:04:26.000,2025-01-02 09:23:30.000000,2024-12-20 15:35:02,1561.0,35.0,1443.0,2600.0,3172.0,145.0,152.0,1803.0,"Official community-driven Azure Machine Learning examples, tested with GitHub Actions.",255.0,24,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
464,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2024-06-10 12:08:43.000000,2024-06-10 12:07:33,223.0,,198.0,34.0,20.0,4.0,91.0,1755.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",17.0,24,True,,,45.0,autoviz,conda-forge/autoviz,,,,798.0,798.0,https://pypi.org/project/autoviz,17062.0,18824.0,https://anaconda.org/conda-forge/autoviz,2024-04-26 17:50:17.078,72281.0,,,,,3.0,,,,,,,,,,,,
465,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2024-03-17 06:23:46.000000,2023-04-20 14:53:46,460.0,,235.0,50.0,50.0,23.0,91.0,1632.0,Contextually-keyed word vectors.,19.0,24,False,2023-04-17 13:11:14,2.0.2,18.0,sense2vec,conda-forge/sense2vec,,,,429.0,429.0,https://pypi.org/project/sense2vec,2247.0,4357.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,52627.0,,,,,3.0,69487.0,,,,,,,,,,,
466,responsible-ai-toolbox,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2024-11-26 20:53:03.000000,2024-08-07 01:34:48,1970.0,,367.0,33.0,2283.0,49.0,237.0,1428.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,24,True,2024-07-08 18:03:34,0.36.0,42.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",,,https://pypi.org/project/raiwidgets,7373.0,7373.0,,,,,,,,3.0,,,,,,,,,,,,
467,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2025-01-01 11:28:12.000000,2024-12-18 07:37:03,584.0,21.0,140.0,21.0,329.0,4.0,152.0,1417.0,A standard framework for modelling Deep Learning Models for tabular data.,25.0,24,True,2024-11-29 01:07:50,1.1.1,6.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,4030.0,4031.0,,,,,,,,3.0,52.0,,,,,,,,,,,
468,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2024-08-01 05:16:36.000000,2023-11-06 15:20:05,206.0,,332.0,49.0,44.0,102.0,114.0,1410.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,24,False,2020-09-13 21:05:45,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],616.0,616.0,https://pypi.org/project/keras-ocr,18507.0,53546.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,348.0,,,,,3.0,1821731.0,,,,,,,,,,,
469,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2024-08-02 11:14:24.000000,2024-08-02 11:14:21,90.0,,237.0,20.0,23.0,4.0,88.0,1254.0,Implementation of the node2vec algorithm.,16.0,24,True,2024-08-02 11:13:59,0.5.0,10.0,node2vec,conda-forge/node2vec,,,,764.0,764.0,https://pypi.org/project/node2vec,16548.0,16955.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,32583.0,,,,,2.0,,,,,,,,,,,,
470,runhouse,run-house/runhouse,ml-frameworks,,https://github.com/run-house/runhouse,https://github.com/run-house/runhouse,Apache-2.0,2022-05-10 14:10:51.000,2025-01-01 11:52:07.000000,2024-12-30 21:15:23,2062.0,291.0,36.0,9.0,1582.0,9.0,42.0,988.0,"Dispatch and distribute your ML training to serverless clusters in Python, like PyTorch for ML infra. Iterable,..",16.0,24,True,2024-12-12 00:41:07,0.0.37,35.0,runhouse,,,,,,,https://pypi.org/project/runhouse,38295.0,38297.0,,,,,,,,3.0,68.0,,,,,,,,,,,
471,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2024-06-18 13:19:37.000000,2024-06-18 13:19:34,568.0,,182.0,48.0,61.0,1.0,68.0,985.0,Training neural models with structured signals.,38.0,24,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],494.0,494.0,https://pypi.org/project/neural-structured-learning,5212.0,5212.0,,,,,,,,3.0,,,,,,,,,,,,
472,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2024-07-18 20:23:32.152000,2024-07-17 19:01:14,1326.0,,145.0,50.0,59.0,21.0,70.0,856.0,Computer Vision in Python.,35.0,24,True,2024-03-23 23:45:54,1.4.14,14.0,mahotas,conda-forge/mahotas,,,,1416.0,1416.0,https://pypi.org/project/mahotas,19996.0,29790.0,https://anaconda.org/conda-forge/mahotas,2024-07-18 20:23:32.152,538672.0,,,,,3.0,,,,,,,,,,,,
473,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2024-11-20 13:14:37.000000,2024-11-20 13:14:36,977.0,6.0,171.0,49.0,89.0,25.0,144.0,766.0,Library for exploring and validating machine learning data.,27.0,24,True,2024-10-15 19:51:40,1.16.1,47.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/tensorflow-data-validation,141057.0,141069.0,,,,,,,,3.0,930.0,,,,,,,,,,,
