,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,new_addition
369,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2024-12-19 15:18:20.000000,2024-12-18 16:07:19,2408.0,184.0,366.0,56.0,590.0,158.0,266.0,1315.0,Machine learning on FPGAs using HLS.,63.0,27,True,2024-12-09 22:47:29,1.0.0,17.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,1202.0,1385.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,9338.0,,,,,3.0,,,,,,,,,,,,,
370,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2024-12-16 17:21:21.000000,2024-12-16 17:19:42,830.0,8.0,126.0,31.0,433.0,80.0,341.0,1101.0,BAyesian Model-Building Interface (Bambi) in Python.,43.0,27,True,2024-07-10 09:46:09,0.14.0,24.0,bambi,conda-forge/bambi,,,,162.0,162.0,https://pypi.org/project/bambi,26076.0,26928.0,https://anaconda.org/conda-forge/bambi,2024-07-10 16:37:21.380,40930.0,,,,,3.0,,,,,,,,,,,,,
371,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2024-10-02 09:22:49.000000,2024-02-29 13:41:11,1144.0,,225.0,61.0,249.0,3.0,367.0,990.0,Search and download Copernicus Sentinel satellite images.,44.0,27,True,2023-03-10 17:50:22,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,,606.0,606.0,https://pypi.org/project/sentinelsat,25027.0,25711.0,https://anaconda.org/conda-forge/sentinelsat,2023-06-16 19:22:55.678,34092.0,,,,,3.0,,328.0,,,,,,,,,,,
372,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,,176.0,33.0,86.0,77.0,123.0,922.0,A scikit-learn based module for multi-label et. al. classification.,28.0,27,False,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],1867.0,1867.0,https://pypi.org/project/scikit-multilearn,69109.0,69109.0,,,,,,,,2.0,,,,,,,,,,,,,
373,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2024-12-01 02:03:43.000000,2024-12-01 02:03:32,3719.0,4.0,329.0,65.0,691.0,35.0,536.0,843.0,The Classical Language Toolkit.,121.0,27,True,2024-05-13 16:48:36,1.2.6,78.0,cltk,,,,,283.0,283.0,https://pypi.org/project/cltk,5443.0,5443.0,,,,,,,,3.0,,106.0,,,,,,,,,,,
374,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2024-12-18 19:18:55.000000,2024-07-01 21:47:36,1690.0,,276.0,42.0,1446.0,278.0,371.0,712.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",110.0,27,True,2024-07-01 23:45:56,0.37.1,45.0,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,1151083.0,1151083.0,,,,,,,,2.0,,,,,,,,,,,,,
375,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2024-12-17 22:18:44.000000,2024-12-17 22:18:44,638.0,14.0,160.0,31.0,229.0,1.0,105.0,650.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,36.0,27,True,2024-10-03 19:57:53,0.7,8.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],414.0,414.0,https://pypi.org/project/pyriemann,30010.0,30317.0,https://anaconda.org/conda-forge/pyriemann,2024-10-04 03:48:24.751,9229.0,,,,,3.0,,,,,,,,,,,,,
376,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,https://github.com/josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,,2014-07-15 19:11:19.000,2024-12-16 21:26:20.000000,2024-12-16 21:26:20,1981.0,22.0,13504.0,3330.0,909.0,,89.0,66413.0,"A curated list of awesome Machine Learning frameworks, libraries and software.",662.0,26,True,,,,,,,,,20.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
377,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2024-11-04 14:34:30.000000,2024-11-04 14:34:28,348.0,6.0,1360.0,424.0,51.0,82.0,88.0,10592.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,26,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/dopamine-rl,25413.0,25413.0,,,,,,,,2.0,,,,,,,,,,,,,
378,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,https://github.com/TA-Lib/ta-lib-python,https://github.com/TA-Lib/ta-lib-python,,2012-03-23 17:14:15.000,2024-12-09 17:49:42.000000,2024-12-09 17:49:32,657.0,15.0,1745.0,336.0,85.0,160.0,437.0,9885.0,Python wrapper for TA-Lib (http://ta-lib.org/).,33.0,26,True,,,6.0,TA-Lib,conda-forge/ta-lib,,,,,,https://pypi.org/project/TA-Lib,106779.0,117711.0,https://anaconda.org/conda-forge/ta-lib,2024-11-18 16:05:15.064,557571.0,,,,,3.0,,,,,,,,,,,,,
379,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,,1219.0,185.0,213.0,31.0,534.0,9477.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,2021-01-29 00:03:56,0.0.9,1.0,,,,,,21.0,21.0,,,307.0,,,,,,,,3.0,,14438.0,,,,,,,,,,,
380,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2024-12-19 14:28:40.998000,2024-11-26 20:42:35,3285.0,2.0,949.0,139.0,669.0,54.0,1165.0,7249.0,Python library for audio and music analysis.,124.0,26,True,2024-05-14 15:48:50,0.10.2.post1,43.0,librosa,conda-forge/librosa,,,,,,https://pypi.org/project/librosa,2932050.0,2947928.0,https://anaconda.org/conda-forge/librosa,2024-12-19 14:28:40.998,841540.0,,,,,3.0,,,,,,,,,,,,,
381,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2024-03-31 17:27:35.000000,2023-10-22 09:33:23,779.0,,1173.0,210.0,92.0,187.0,123.0,5922.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",28.0,26,False,,,,pyAudioAnalysis,,,,,538.0,538.0,https://pypi.org/project/pyAudioAnalysis,14715.0,14715.0,,,,,,,,3.0,,,,,,,,,,,,,
382,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-11-19 08:19:11.000000,2024-11-19 08:19:11,13850.0,11.0,1550.0,138.0,3624.0,76.0,1983.0,5755.0,An Industrial Grade Federated Learning Framework.,101.0,26,True,2024-07-31 11:47:02,2.2.0,51.0,ETAF,,,,,,,https://pypi.org/project/ETAF,,,,,,,,,,2.0,,,,,,,,,,,,,
383,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2024-06-09 21:29:46.000000,2024-06-09 21:29:43,1062.0,,982.0,243.0,219.0,44.0,203.0,4590.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,26,True,2021-05-10 18:04:30,1.0.3,6.0,tensortrade,conda-forge/tensortrade,,,,67.0,67.0,https://pypi.org/project/tensortrade,1619.0,1716.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,4304.0,,,,,3.0,,,,,,,,,,,,,
384,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2024-12-18 00:25:43.000000,2024-12-12 19:32:29,6179.0,14.0,528.0,147.0,1950.0,289.0,1387.0,4590.0,ArrayFire: a general purpose GPU library.,95.0,26,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,2709.0,2774.0,,,,,,,,3.0,,7523.0,,,,,,,,,,,
385,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-11-27 09:38:10.000000,2024-11-27 09:38:09,1139.0,1.0,749.0,59.0,1015.0,159.0,742.0,4386.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",86.0,26,True,2023-07-04 07:11:53,1.0.1,20.0,mmocr,,,,['pytorch'],184.0,184.0,https://pypi.org/project/mmocr,4407.0,4407.0,,,,,,,,3.0,,,,,,,,,,,,,
386,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-11-25 15:45:47.000000,2024-09-13 01:42:25,1464.0,,475.0,58.0,828.0,52.0,498.0,3917.0,NeuralProphet: A simple forecasting package.,56.0,26,True,2024-06-21 07:42:22,0.9.0,36.0,neuralprophet,,,,['pytorch'],,,https://pypi.org/project/neuralprophet,76039.0,76039.0,,,,,,,,3.0,,,,,,,,,,,,,
387,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2024-02-12 06:44:22.000000,2020-04-27 18:40:41,522.0,,1051.0,168.0,215.0,45.0,146.0,3436.0,Performance analysis of predictive (alpha) stock factors.,26.0,26,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,720.0,720.0,https://pypi.org/project/alphalens,1184.0,1461.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,22735.0,,,,,3.0,,,,,,,,,,,,,
388,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2024-08-11 08:09:18.000000,2024-06-22 17:36:10,1146.0,,253.0,61.0,121.0,7.0,293.0,3409.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,26,True,2024-06-22 18:41:04,idgear-0.3.3,22.0,vidgear,,,,,653.0,653.0,https://pypi.org/project/vidgear,19745.0,19774.0,,,,,,,,3.0,,2013.0,,,,,,,,,,,
389,Towhee,towhee-io/towhee,others,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-10-18 00:01:12.000000,2024-10-18 00:01:11,1586.0,10.0,252.0,29.0,2020.0,,666.0,3262.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,38.0,26,True,2023-12-05 02:33:36,1.1.3,16.0,towhee,,,,,,,https://pypi.org/project/towhee,16229.0,16304.0,,,,,,,,3.0,,2727.0,,,,,,,,,,,
390,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2024-08-06 11:36:13.000000,2023-11-29 13:26:08,135.0,,274.0,54.0,21.0,41.0,97.0,2965.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,26,False,2023-11-29 13:30:45,2.3.1,13.0,sweetviz,conda-forge/sweetviz,,,,2704.0,2704.0,https://pypi.org/project/sweetviz,65418.0,66221.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,36955.0,,,,,3.0,,,,,,,,,,,,,
391,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-12-14 20:51:53.000000,2024-12-09 12:56:45,2995.0,79.0,991.0,123.0,544.0,60.0,304.0,2596.0,IPython Parallel: Interactive Parallel Computing in Python.,114.0,26,True,,,31.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,474474.0,497747.0,https://anaconda.org/conda-forge/ipyparallel,2024-12-06 14:00:08.619,1163669.0,,,,,3.0,,,,,,,,,,,,,
392,AIF 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2024-12-10 03:08:36.000000,2024-12-10 03:08:33,438.0,1.0,827.0,91.0,291.0,148.0,103.0,2485.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",73.0,26,True,2024-04-08 20:02:55,0.6.1,12.0,aif360,conda-forge/aif360,,,,538.0,538.0,https://pypi.org/project/aif360,29690.0,30026.0,https://anaconda.org/conda-forge/aif360,2024-04-09 06:44:48.814,17166.0,,,,,2.0,,,,,,,,,,,,,
393,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-07-27 16:14:52.000000,2024-07-27 16:14:15,696.0,,248.0,35.0,148.0,17.0,146.0,2423.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,250.0,250.0,https://pypi.org/project/norfair,21937.0,21943.0,,,,,,,,3.0,,343.0,,,,,,,,,,,
394,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2024-12-16 00:39:00.000000,2024-12-06 11:28:50,668.0,5.0,248.0,56.0,674.0,139.0,225.0,2422.0,Algorithms for explaining machine learning models.,22.0,26,True,2024-04-18 15:30:25,0.9.6,33.0,alibi,,,,,694.0,694.0,https://pypi.org/project/alibi,15964.0,15964.0,,,,,,,,2.0,,,,,,,,,,,,,
395,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-07-16 08:39:07.000000,2024-05-21 15:42:46,481.0,,309.0,65.0,161.0,9.0,92.0,2159.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,26,True,2024-02-21 23:16:24,3.3.0,22.0,pytextrank,,,,,767.0,767.0,https://pypi.org/project/pytextrank,81461.0,81461.0,,,,,,,,3.0,,,,,,,,,,,,,
396,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2024-03-19 21:59:57.000000,2024-03-19 21:59:57,1652.0,,158.0,60.0,68.0,67.0,130.0,1829.0,A Python toolbox for gaining geometric insights into high-dimensional data.,22.0,26,True,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,491.0,491.0,https://pypi.org/project/hypertools,1268.0,1268.0,,,,,,,,3.0,,57.0,,,,,,,,,,,
397,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2024-12-19 02:33:58.000000,2024-12-18 15:54:48,6693.0,114.0,307.0,45.0,3032.0,169.0,1594.0,1813.0,cuGraph - RAPIDS Graph Analytics Library.,118.0,26,True,2024-12-11 21:47:02,24.12.00,41.0,cugraph,conda-forge/libcugraph,,,,,,https://pypi.org/project/cugraph,372.0,960.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,25913.0,,,,,3.0,,,,,,,,,,,,,
398,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-09-08 19:48:30.000000,2024-09-08 00:19:34,1851.0,,389.0,50.0,136.0,29.0,435.0,1756.0,Reinforcement Learning environments based on the 1993 game Doom.,55.0,26,True,2024-08-20 10:37:29,1.2.4,30.0,vizdoom,,,,,284.0,284.0,https://pypi.org/project/vizdoom,5693.0,5808.0,,,,,,,,2.0,,12125.0,Farama-Foundation/ViZDoom,,,,,,,,,,
399,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000000,2023-08-12 06:34:27,161.0,,283.0,52.0,88.0,22.0,191.0,1637.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,26,False,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],678.0,678.0,https://pypi.org/project/gplearn,55308.0,55462.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,8323.0,,,,,3.0,,,,,,,,,,,,,
400,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,310.0,28.0,381.0,40.0,155.0,1575.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,False,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,,['paddle'],63.0,63.0,https://pypi.org/project/pgl,2454.0,2454.0,,,,,,,,2.0,,,,,,,,,,,,,
401,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2024-12-16 13:13:33.000000,2024-12-16 13:13:11,834.0,3.0,314.0,120.0,788.0,191.0,168.0,1500.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",86.0,26,True,2024-02-08 02:06:46,0.8.0,21.0,tensorflow-model-optimization,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-model-optimization,706928.0,706928.0,,,,,,,,3.0,,,,,,,,,,,,,
402,ydata-synthetic,ydataai/ydata-synthetic,tabular,,https://github.com/ydataai/ydata-synthetic,https://github.com/ydataai/ydata-synthetic,MIT,2020-05-04 15:52:03.000,2024-12-10 03:46:22.000000,2024-12-10 00:37:02,257.0,7.0,241.0,32.0,242.0,43.0,60.0,1462.0,Synthetic data generators for tabular and time-series data.,23.0,26,True,2024-09-10 13:36:03,2.0.0,30.0,ydata-synthetic,conda-forge/ydata-synthetic,,,,73.0,73.0,https://pypi.org/project/ydata-synthetic,3405.0,3752.0,https://anaconda.org/conda-forge/ydata-synthetic,2024-11-30 00:34:39.946,7435.0,,,,,2.0,,508.0,,,,,,,,,,,
403,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2024-10-02 18:05:47.000000,2024-10-02 18:05:45,687.0,9.0,163.0,50.0,164.0,22.0,384.0,1390.0,moDel Agnostic Language for Exploration and eXplanation.,26.0,26,True,2022-09-10 12:32:33,python-v1.5.0,7.0,dalex,conda-forge/dalex,,,,193.0,193.0,https://pypi.org/project/dalex,24048.0,24442.0,https://anaconda.org/conda-forge/dalex,2024-02-29 10:49:59.696,18521.0,,,,,2.0,,,,,,,,,,,,,
404,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2024-12-05 11:46:30.000000,2024-11-17 22:14:08,415.0,7.0,179.0,25.0,41.0,1.0,132.0,1294.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,26,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],644.0,644.0,https://pypi.org/project/prince,142599.0,142957.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,21853.0,,,,,3.0,,,,,,,,,,,,,
405,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2024-08-23 02:08:55.000000,2024-07-09 16:09:26,3066.0,,261.0,35.0,38.0,,497.0,1239.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,26,True,2024-06-19 01:14:13,0.41.4,100.0,ktrain,,,,['tensorflow'],561.0,561.0,https://pypi.org/project/ktrain,7478.0,7478.0,,,,,,,,3.0,,,,,,,,,,,,,
406,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2024-12-15 20:03:00.000000,2024-12-15 20:03:00,796.0,5.0,69.0,17.0,133.0,51.0,117.0,1054.0,Visualize large time series data with plotly.py.,14.0,26,True,2024-03-27 07:58:10,0.10.0,22.0,plotly-resampler,conda-forge/plotly-resampler,,,,1598.0,1598.0,https://pypi.org/project/plotly-resampler,483608.0,485917.0,https://anaconda.org/conda-forge/plotly-resampler,2024-12-05 23:08:14.776,80842.0,,,,,3.0,,,,,,,,,,,,,
407,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2024-11-27 23:12:36.000000,2024-11-27 23:12:35,944.0,5.0,207.0,58.0,99.0,30.0,172.0,987.0,Input pipeline framework.,29.0,26,True,2024-10-28 22:13:18,1.16.0,47.0,tensorflow-transform,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-transform,515417.0,515417.0,,,,,,,,3.0,,,,,,,,,,,,,
408,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2024-12-14 16:28:19.477000,2024-11-10 14:49:37,681.0,2.0,106.0,14.0,100.0,71.0,67.0,906.0,A Python nearest neighbor descent for approximate nearest neighbors.,29.0,26,True,2024-06-17 15:10:18,release-0.5.13,25.0,pynndescent,conda-forge/pynndescent,,,,8780.0,8780.0,https://pypi.org/project/pynndescent,1859045.0,1899386.0,https://anaconda.org/conda-forge/pynndescent,2024-12-14 16:28:19.477,2138101.0,,,,,3.0,,,,,,,,,,,,,
409,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2024-12-18 17:29:32.000000,2024-12-18 17:28:39,1370.0,2.0,144.0,26.0,488.0,19.0,139.0,897.0,A Comparative Framework for Multimodal Recommender Systems.,22.0,26,True,2024-12-18 17:29:32,2.3.0,55.0,cornac,conda-forge/cornac,,,,252.0,252.0,https://pypi.org/project/cornac,41656.0,53322.0,https://anaconda.org/conda-forge/cornac,2024-09-13 18:17:19.820,629998.0,,,,,2.0,,,,,,,,,,,,,
410,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-3-Clause,2013-09-05 14:44:25.000,2024-12-09 14:39:05.000000,2024-12-09 14:38:38,3221.0,35.0,119.0,16.0,323.0,9.0,183.0,820.0,Python bindings for MPI.,27.0,26,True,2024-10-11 10:48:49,4.0.1,15.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,408666.0,473158.0,https://anaconda.org/conda-forge/mpi4py,2024-10-12 13:31:50.789,3197638.0,,,,,3.0,,28641.0,,,,,,,,,,,
411,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2024-06-05 18:36:28.000000,2023-08-23 17:20:54,1241.0,,154.0,18.0,717.0,27.0,208.0,512.0,A package built to support working with spatial data using open source python.,44.0,26,False,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,386.0,386.0,https://pypi.org/project/earthpy,11147.0,12407.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,85708.0,,,,,3.0,,,,,,,,,,,,,
