,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
408,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2025-03-06 23:36:58.000000,2025-03-06 23:36:58,1110.0,9.0,5552.0,1411.0,403.0,,61.0,26132.0,An awesome Data Science repository to learn and apply for real world problems.,252.0,25,True,2025-01-02 19:23:13,2025.01.02.1,11.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
409,ultimatevocalremovergui,Anjok07/ultimatevocalremovergui,audio,,https://github.com/Anjok07/ultimatevocalremovergui,https://github.com/Anjok07/ultimatevocalremovergui,MIT,2020-07-20 21:29:01.000,2025-03-13 21:44:03.000000,2025-03-13 21:44:03,775.0,1.0,1479.0,170.0,82.0,1071.0,389.0,20255.0,GUI for a Vocal Remover that uses Deep Neural Networks.,8.0,25,True,2023-09-26 02:29:28,5.6,8.0,,,,,,,,,,60552.0,,,,,,,,3.0,3451502.0,,,,,,,,,,,
410,pandas-ai,gventuri/pandas-ai,others,,https://github.com/sinaptik-ai/pandas-ai,https://github.com/sinaptik-ai/pandas-ai,,2023-04-22 12:58:01.000,2025-04-14 08:07:44.000000,2025-04-14 08:01:54,1318.0,127.0,1827.0,154.0,678.0,18.0,823.0,19443.0,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs..",106.0,25,True,2025-01-02 18:10:58,2.4.2,100.0,pandas-ai,,,,,,,https://pypi.org/project/pandas-ai,,,,,,,,,,3.0,,,,,sinaptik-ai/pandas-ai,,,,,,,
411,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2024-11-04 14:34:30.000000,2024-11-04 14:34:28,348.0,,1372.0,420.0,51.0,85.0,89.0,10707.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,25,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/dopamine-rl,30901.0,30901.0,,,,,,,,3.0,,,,,,,,,,,,
412,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2025-04-07 17:49:52.000000,2025-04-07 17:39:19,1107.0,8.0,900.0,110.0,676.0,114.0,543.0,5558.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,123.0,25,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],21.0,21.0,https://pypi.org/project/mmf,912.0,912.0,,,,,,,,3.0,,,,,,,,,,,,
413,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-06-23 12:28:48.000000,2024-06-23 12:28:48,343.0,,989.0,49.0,34.0,68.0,113.0,5487.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,25,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],263.0,263.0,https://pypi.org/project/scikit-opt,5654.0,5654.0,,,,,,,,3.0,,,,,,,,,,,,
414,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2025-04-16 14:36:30.000000,2025-04-16 14:36:30,3858.0,81.0,620.0,91.0,4233.0,216.0,1432.0,5358.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,96.0,25,True,2025-03-25 17:57:30,1.48.0,89.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
415,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2024-03-21 14:27:34.000000,2023-03-29 07:02:37,553.0,,844.0,122.0,64.0,123.0,74.0,5102.0,Image augmentation library in Python for machine learning.,23.0,25,False,,,,Augmentor,,,,,901.0,901.0,https://pypi.org/project/Augmentor,9066.0,9066.0,,,,,,,,3.0,,,,,,,,,,,,
416,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2025-03-25 16:01:34.265000,2024-07-18 16:46:48,557.0,,746.0,176.0,90.0,,288.0,4468.0,A python wrapper for Alpha Vantage API for financial data.,44.0,25,True,2024-07-17 21:33:07,3.0.0,6.0,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,59182.0,59356.0,https://anaconda.org/conda-forge/alpha_vantage,2025-03-25 16:01:34.265,8879.0,,,,,3.0,,,,,,,,,,,,
417,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2025-03-25 16:01:17.596000,2023-07-05 18:14:28,901.0,,550.0,103.0,621.0,90.0,608.0,4332.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,25,False,2022-08-21 12:49:43,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,460571.0,462209.0,https://anaconda.org/conda-forge/yellowbrick,2025-03-25 16:01:17.596,91777.0,,,,,2.0,,,,,,,,,,,,
418,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2025-01-08 20:48:50.000000,2024-09-13 01:42:25,1464.0,,494.0,58.0,830.0,65.0,498.0,4053.0,NeuralProphet: A simple forecasting package.,56.0,25,True,2024-06-21 07:42:22,0.9.0,36.0,neuralprophet,,,,['pytorch'],,,https://pypi.org/project/neuralprophet,82514.0,82514.0,,,,,,,,3.0,,,,,,,,,,,,
419,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2025-03-25 16:00:41.205000,2024-10-16 14:45:12,235.0,,319.0,88.0,103.0,43.0,32.0,3579.0,Python library that makes it easy for data scientists to create charts.,27.0,25,True,2024-10-16 14:47:17,5.0.1,27.0,chartify,conda-forge/chartify,,,,82.0,82.0,https://pypi.org/project/chartify,2334.0,2811.0,https://anaconda.org/conda-forge/chartify,2025-03-25 16:00:41.205,36753.0,,,,,3.0,,,,,,,,,,,,
420,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2025-03-10 17:58:00.000000,2025-03-10 17:52:42,755.0,47.0,487.0,212.0,24.0,29.0,4.0,3560.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,19.0,25,True,2025-03-10 17:58:01,0.11.19,18.0,finmarketpy,,,,,16.0,16.0,https://pypi.org/project/finmarketpy,466.0,466.0,,,,,,,,3.0,57.0,,,,,,,,,,,
421,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2025-03-31 05:40:06.000000,2025-03-26 13:39:31,2997.0,84.0,1254.0,127.0,1190.0,20.0,89.0,3416.0,a distributed deep learning platform.,97.0,25,True,2020-04-21 08:01:08,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,5.0,5.0,,,83.0,https://anaconda.org/nusdbsystem/singa,2025-03-25 16:26:36.714,974.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,8977.0,3.0,,,,,,,,,,,,
422,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2025-03-25 16:01:11.245000,2024-09-23 16:30:23,472.0,,343.0,65.0,319.0,50.0,124.0,3010.0,DDSP: Differentiable Digital Signal Processing.,32.0,25,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],64.0,64.0,https://pypi.org/project/ddsp,5474.0,5844.0,https://anaconda.org/conda-forge/ddsp,2025-03-25 16:01:11.245,21479.0,,,,,3.0,,,,,,,,,,,,
423,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,,240.0,48.0,483.0,39.0,70.0,2874.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,327.0,327.0,https://pypi.org/project/m2cgen,22169.0,22170.0,,,,,,,,3.0,100.0,,,,,,,,,,,
424,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2025-03-25 16:00:59.724000,2020-03-16 04:26:47,75.0,,224.0,62.0,42.0,18.0,24.0,2805.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,,,5.0,knockknock,conda-forge/knockknock,,,,1350.0,1350.0,https://pypi.org/project/knockknock,52369.0,58458.0,https://anaconda.org/conda-forge/knockknock,2025-03-25 16:00:59.724,18268.0,,,,,3.0,,,,,,,,,,,,
425,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2025-03-25 16:01:05.372000,2023-07-19 07:40:10,212.0,,146.0,27.0,200.0,16.0,73.0,2789.0,HiPlot makes understanding high dimensional data easy.,9.0,25,False,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,496.0,496.0,https://pypi.org/project/hiplot,54104.0,57852.0,https://anaconda.org/conda-forge/hiplot,2025-03-25 16:01:05.372,232402.0,,,,,3.0,,,,,,,,,,,,
426,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2025-04-16 09:13:55.000000,2025-04-16 09:11:20,3041.0,44.0,989.0,121.0,560.0,61.0,309.0,2609.0,IPython Parallel: Interactive Parallel Computing in Python.,114.0,25,True,,,32.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,302597.0,325403.0,https://anaconda.org/conda-forge/ipyparallel,2025-03-25 16:00:04.539,1231554.0,,,,,3.0,,,,,,,,,,,,
427,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2025-04-04 00:44:46.000000,2025-03-05 13:26:44,670.0,2.0,252.0,53.0,680.0,140.0,225.0,2485.0,Algorithms for explaining machine learning models.,24.0,25,True,2024-04-18 15:30:25,0.9.6,33.0,alibi,,,,,759.0,759.0,https://pypi.org/project/alibi,16582.0,16582.0,,,,,,,,2.0,,,,,,,,,,,,
428,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,602.0,86.0,29.0,19.0,52.0,2396.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,927.0,927.0,https://pypi.org/project/python_speech_features,29025.0,29025.0,,,,,,,,3.0,,,,,,,,,,,,
429,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2025-03-25 16:00:23.403000,2024-09-23 05:24:01,389.0,,290.0,54.0,14.0,23.0,80.0,2292.0,Beautiful visualizations of how language differs among document types.,14.0,25,True,2017-03-13 05:31:21,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,663.0,663.0,https://pypi.org/project/scattertext,11653.0,12855.0,https://anaconda.org/conda-forge/scattertext,2025-03-25 16:00:23.403,110593.0,,,,,3.0,,,,,,,,,,,,
430,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2025-03-23 23:55:07.000000,2025-03-17 14:13:57,591.0,8.0,174.0,55.0,479.0,65.0,104.0,2161.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,34.0,25,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,125.0,125.0,https://pypi.org/project/hivemind,3660.0,3660.0,,,,,,,,3.0,,,,,,,,,,,,
431,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2024-03-19 21:59:57.000000,2024-03-19 21:59:57,1652.0,,158.0,59.0,68.0,67.0,130.0,1843.0,A Python toolbox for gaining geometric insights into high-dimensional data.,22.0,25,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,504.0,504.0,https://pypi.org/project/hypertools,743.0,743.0,,,,,,,,3.0,71.0,,,,,,,,,,,
432,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2025-03-25 16:01:49.696000,2024-06-10 12:07:33,223.0,,203.0,33.0,20.0,2.0,96.0,1796.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",17.0,25,True,,,46.0,autoviz,conda-forge/autoviz,,,,853.0,853.0,https://pypi.org/project/autoviz,15813.0,17683.0,https://anaconda.org/conda-forge/autoviz,2025-03-25 16:01:49.696,82314.0,,,,,3.0,,,,,,,,,,,,
433,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2025-03-25 16:00:56.698000,2023-04-20 14:53:46,460.0,,235.0,49.0,50.0,23.0,91.0,1646.0,Contextually-keyed word vectors.,19.0,25,False,2023-04-17 13:11:14,2.0.2,18.0,sense2vec,conda-forge/sense2vec,,,,454.0,454.0,https://pypi.org/project/sense2vec,2631.0,4794.0,https://anaconda.org/conda-forge/sense2vec,2025-03-25 16:00:56.698,59001.0,,,,,3.0,71619.0,,,,,,,,,,,
434,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000000,2024-04-22 10:30:48,671.0,,264.0,26.0,187.0,11.0,390.0,1634.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,25,True,2024-04-21 09:02:06,1.4,16.0,talos,,,,['tensorflow'],205.0,205.0,https://pypi.org/project/talos,2107.0,2107.0,,,,,,,,3.0,,,,,,,,,,,,
435,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2025-02-10 11:24:47.000000,2025-02-10 11:24:42,837.0,3.0,316.0,117.0,794.0,195.0,168.0,1531.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",87.0,25,True,2024-02-08 02:06:46,0.8.0,21.0,tensorflow-model-optimization,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-model-optimization,243930.0,243930.0,,,,,,,,3.0,,,,,,,,,,,,
436,ydata-synthetic,ydataai/ydata-synthetic,tabular,,https://github.com/ydataai/ydata-synthetic,https://github.com/ydataai/ydata-synthetic,MIT,2020-05-04 15:52:03.000,2025-03-25 16:02:26.408000,2025-02-28 13:52:06,260.0,3.0,250.0,30.0,243.0,45.0,60.0,1528.0,Synthetic data generators for tabular and time-series data.,23.0,25,True,2024-09-10 13:36:03,2.0.0,30.0,ydata-synthetic,conda-forge/ydata-synthetic,,,,79.0,79.0,https://pypi.org/project/ydata-synthetic,6183.0,6575.0,https://anaconda.org/conda-forge/ydata-synthetic,2025-03-25 16:02:26.408,9952.0,,,,,2.0,539.0,,,,,,,,,,,
437,responsible-ai-toolbox,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2025-02-07 15:09:04.000000,2025-02-07 15:09:02,1975.0,3.0,389.0,35.0,2288.0,50.0,235.0,1514.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,25,True,2024-07-08 18:03:34,0.36.0,42.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",,,https://pypi.org/project/raiwidgets,9055.0,9055.0,,,,,,,,2.0,,,,,,,,,,,,
438,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2025-03-25 16:22:26.798000,2023-11-06 15:20:05,206.0,,333.0,47.0,44.0,100.0,117.0,1447.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,25,False,2020-09-13 21:05:45,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],691.0,691.0,https://pypi.org/project/keras-ocr,22245.0,57728.0,https://anaconda.org/anaconda/keras-ocr,2025-03-25 16:22:26.798,389.0,,,,,3.0,1951227.0,,,,,,,,,,,
439,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2025-03-05 14:46:53.000000,2025-03-05 14:46:53,1083.0,3.0,121.0,22.0,117.0,37.0,58.0,1443.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",25.0,25,True,2024-10-15 14:24:34,2.0.0,37.0,imodels,,,,,113.0,113.0,https://pypi.org/project/imodels,29815.0,29815.0,,,,,,,,2.0,,,,,,,,,,,,
440,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2025-03-25 16:01:34.007000,2025-02-12 20:53:06,689.0,2.0,163.0,49.0,165.0,23.0,385.0,1418.0,moDel Agnostic Language for Exploration and eXplanation.,27.0,25,True,2022-09-10 12:32:33,python-v1.5.0,7.0,dalex,conda-forge/dalex,,,,215.0,215.0,https://pypi.org/project/dalex,24036.0,24480.0,https://anaconda.org/conda-forge/dalex,2025-03-25 16:01:34.007,22663.0,,,,,2.0,,,,,,,,,,,,
441,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2024-08-25 11:43:40.000000,2024-08-25 11:43:40,1753.0,,219.0,42.0,259.0,55.0,214.0,1417.0,Python audio and music signal processing library.,24.0,25,True,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,485.0,485.0,https://pypi.org/project/madmom,3283.0,3283.0,,,,,,,,3.0,,,,,,,,,,,,
442,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2025-04-14 11:58:55.000000,2025-04-14 11:58:49,553.0,2.0,121.0,20.0,409.0,34.0,295.0,1318.0,Extra blocks for scikit-learn pipelines.,68.0,25,True,2024-12-17 12:12:51,0.9.4,44.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],177.0,177.0,https://pypi.org/project/scikit-lego,28311.0,29429.0,https://anaconda.org/conda-forge/scikit-lego,2025-03-25 16:00:59.171,65991.0,,,,,3.0,,,,,,,,,,,,
443,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2025-03-25 16:00:33.994000,2024-08-02 11:14:21,90.0,,238.0,20.0,23.0,,92.0,1267.0,Implementation of the node2vec algorithm.,16.0,25,True,2024-08-02 11:13:59,0.5.0,10.0,node2vec,conda-forge/node2vec,,,,874.0,874.0,https://pypi.org/project/node2vec,26287.0,26702.0,https://anaconda.org/conda-forge/node2vec,2025-03-25 16:00:33.994,34502.0,,,,,3.0,,,,,,,,,,,,
444,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2025-03-31 19:02:19.000000,2025-03-31 19:02:18,1531.0,2.0,266.0,64.0,110.0,22.0,59.0,1262.0,Model analysis tools for TensorFlow.,59.0,25,True,2024-11-27 19:31:49,0.47.1,59.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/tensorflow-model-analysis,89726.0,89726.0,,,,,,,,2.0,,,,,,,,,,,,
445,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2025-04-17 17:34:00.000000,2025-04-16 13:52:36,16708.0,4.0,382.0,45.0,1666.0,301.0,3006.0,972.0,An open-source application for biological image analysis.,147.0,25,True,2024-09-27 21:18:50,4.2.8,35.0,cellprofiler,,,,,28.0,28.0,https://pypi.org/project/cellprofiler,1489.0,1552.0,,,,,,,,3.0,8609.0,,,,,,,,,,,
446,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2025-03-25 16:00:04.487000,2024-06-12 05:36:27,401.0,,157.0,16.0,74.0,31.0,110.0,758.0,Ternary plotting library for python with matplotlib.,28.0,25,True,2021-02-17 18:23:31,1.0.8,8.0,python-ternary,conda-forge/python-ternary,,,,215.0,215.0,https://pypi.org/project/python-ternary,19147.0,21162.0,https://anaconda.org/conda-forge/python-ternary,2025-03-25 16:00:04.487,100762.0,,,,,3.0,36.0,,,,,,,,,,,
447,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2025-03-25 16:00:54.544000,2025-03-13 15:41:57,490.0,3.0,48.0,8.0,69.0,193.0,264.0,688.0,python binding for libvips using cffi.,16.0,25,True,,,6.0,pyvips,conda-forge/pyvips,,,,1020.0,1020.0,https://pypi.org/project/pyvips,74970.0,78874.0,https://anaconda.org/conda-forge/pyvips,2025-03-25 16:00:54.544,210862.0,,,,,3.0,,,,,,,,,,,,
448,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2025-04-17 14:05:36.000000,2025-03-31 13:29:03,924.0,14.0,87.0,11.0,793.0,65.0,501.0,665.0,Automated modeling and machine learning framework FEDOT.,38.0,25,True,2025-03-10 12:44:37,0.7.5,19.0,fedot,,,,,60.0,60.0,https://pypi.org/project/fedot,1666.0,1666.0,,,,,,,,3.0,,,,,aimclub/FEDOT,,,,,,,
449,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2025-03-25 10:09:05.000000,2025-03-25 10:02:18,5698.0,11.0,94.0,17.0,793.0,8.0,446.0,464.0,Lightwood is Legos for Machine Learning.,50.0,25,True,2025-03-25 10:04:00,25.3.3.3,40.0,lightwood,,,,['pytorch'],83.0,83.0,https://pypi.org/project/lightwood,10761.0,10761.0,,,,,,,,3.0,,,,,,,,,,,,
450,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2025-04-06 21:00:09.000000,2025-04-06 21:00:09,607.0,19.0,62.0,38.0,373.0,24.0,66.0,321.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",47.0,25,True,2025-02-27 13:02:59,1.9.0,68.0,gokart,,,,,84.0,84.0,https://pypi.org/project/gokart,5633.0,5633.0,,,,,,,,3.0,,,,,,,,,,,,
