,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url,snap_id,new_addition
328,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2023-10-03 15:31:03.000000,2022-09-22 23:59:07,1084.0,,959.0,185.0,327.0,324.0,292.0,5756.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,26,False,2020-07-24 06:14:52,0.3.1,12.0,mmdnn,,,,,112.0,112.0,https://pypi.org/project/mmdnn,420.0,472.0,,,,,,,,3.0,3707.0,,,,,,,,,,,,,
329,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2023-10-23 02:26:28.000000,2020-05-03 07:13:22,108.0,,584.0,140.0,31.0,57.0,53.0,5463.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,26,False,,,1.0,flashtext,conda-forge/flashtext,,,,1360.0,1360.0,https://pypi.org/project/flashtext,1023386.0,1023845.0,https://anaconda.org/conda-forge/flashtext,2023-06-16 19:20:49.106,17921.0,,,,,3.0,,,,,,,,,,,,,,
330,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2023-10-26 08:59:53.000000,2023-09-20 10:18:52,11547.0,43.0,1493.0,142.0,3374.0,785.0,1018.0,5249.0,An Industrial Grade Federated Learning Framework.,92.0,26,True,2023-09-12 07:58:53,1.11.3,46.0,ETAF,,,,,,,https://pypi.org/project/ETAF,,,,,,,,,,2.0,,,,,,,,,,,,,,
331,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2023-07-10 10:34:11.000000,2023-04-27 20:08:56,632.0,,924.0,282.0,227.0,12.0,355.0,3857.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,26,True,2022-04-21 20:41:22,2.2.5,23.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorflowonspark,461160.0,461600.0,https://anaconda.org/conda-forge/tensorflowonspark,2023-06-16 16:19:28.736,20243.0,,,,,3.0,,,,,,,,,,,,,,
332,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2023-10-24 03:22:22.000000,2023-09-20 14:45:40,248.0,1.0,786.0,51.0,49.0,59.0,106.0,3799.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,16.0,26,True,2023-04-07 19:27:35,2.5.3,7.0,facenet-pytorch,,,,['pytorch'],1335.0,1335.0,https://pypi.org/project/facenet-pytorch,27780.0,42590.0,,,,,,,,2.0,696113.0,,,,,,,,,,,,,
333,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2023-10-26 15:35:08.000000,2023-10-14 01:03:28,4288.0,64.0,538.0,41.0,983.0,157.0,652.0,2883.0,"A unified, comprehensive and efficient recommendation library.",69.0,26,True,2022-10-05 02:45:00,1.1.1,9.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,2882.0,2999.0,https://anaconda.org/aibox/recbole,2023-06-16 19:23:31.659,4098.0,,,,,3.0,,,,,,,,,,,,,,
334,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2023-06-16 16:09:06.563000,2020-04-27 18:40:41,522.0,,978.0,169.0,214.0,41.0,146.0,2854.0,Performance analysis of predictive (alpha) stock factors.,25.0,26,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,655.0,655.0,https://pypi.org/project/alphalens,2239.0,2529.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,19749.0,,,,,3.0,,,,,,,,,,,,,,
335,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2023-09-26 21:01:12.000000,2023-09-26 21:01:10,548.0,8.0,468.0,97.0,43.0,72.0,240.0,2674.0,Learning to Rank in TensorFlow.,33.0,26,True,2023-06-03 06:14:49,0.5.3,18.0,tensorflow_ranking,,,,['tensorflow'],,,https://pypi.org/project/tensorflow_ranking,102796.0,102796.0,,,,,,,,3.0,,,,,,,,,,,,,,
336,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2023-10-25 21:03:27.000000,2023-10-25 21:03:22,3454.0,39.0,329.0,157.0,1148.0,20.0,59.0,2654.0,Neural Network Libraries.,73.0,26,True,2023-07-14 02:40:27,1.36.0,71.0,nnabla,,,,,,,https://pypi.org/project/nnabla,3968.0,3980.0,,,,,,,,3.0,906.0,,,,,,,,,,,,,
337,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2023-10-25 14:45:59.000000,2023-10-11 19:24:30,416.0,3.0,770.0,90.0,263.0,144.0,92.0,2176.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",69.0,26,True,2022-09-03 03:41:16,0.5.0,10.0,aif360,conda-forge/aif360,,,,314.0,314.0,https://pypi.org/project/aif360,6018.0,6211.0,https://anaconda.org/conda-forge/aif360,2023-10-14 06:57:34.052,7152.0,,,,,3.0,,,,,,,,,,,,,,
338,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000000,2022-02-12 02:32:06,1636.0,,158.0,61.0,66.0,65.0,129.0,1789.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,26,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,328.0,328.0,https://pypi.org/project/hypertools,502.0,502.0,,,,,,,,3.0,30.0,,,,,,,,,,,,,
339,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-05-12 18:37:24.000000,2023-02-03 00:10:35,690.0,,272.0,41.0,494.0,153.0,151.0,1683.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,49.0,26,True,2022-12-16 20:51:38,0.12.1,48.0,petastorm,,,,,138.0,138.0,https://pypi.org/project/petastorm,29448.0,29454.0,,,,,,,,3.0,432.0,,,,,,,,,,,,,
340,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2023-10-18 09:35:22.000000,2023-07-04 11:04:34,170.0,,178.0,30.0,18.0,4.0,76.0,1473.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",14.0,26,True,,,34.0,autoviz,conda-forge/autoviz,,,,564.0,564.0,https://pypi.org/project/autoviz,421222.0,422876.0,https://anaconda.org/conda-forge/autoviz,2023-07-21 21:17:07.584,43027.0,,,,,3.0,,,,,,,,,,,,,,
341,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-10-26 16:38:04.000000,2023-10-26 12:40:03,6147.0,125.0,254.0,47.0,2397.0,244.0,1315.0,1397.0,cuGraph - RAPIDS Graph Analytics Library.,104.0,26,True,2023-10-11 18:08:26,23.10.00,32.0,cugraph,conda-forge/libcugraph,,,,2.0,2.0,https://pypi.org/project/cugraph,153.0,722.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,17082.0,,,,,3.0,,,,,,,,,,,,,,
342,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2023-10-24 10:43:29.000000,2023-10-24 10:43:29,519.0,7.0,385.0,32.0,43.0,10.0,116.0,1302.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,26,True,2023-03-02 15:10:38,2.3.1,3.0,minisom,,,,,461.0,461.0,https://pypi.org/project/minisom,25001.0,25001.0,,,,,,,,3.0,,,,,,,,,,,,,,
343,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-08-21 19:22:07.000000,2023-08-21 19:22:07,680.0,9.0,143.0,25.0,123.0,2.0,126.0,1274.0,"Extensible, parallel implementations of t-SNE.",11.0,26,True,2023-05-24 13:51:37,1.0.0,20.0,opentsne,conda-forge/opentsne,,,,671.0,671.0,https://pypi.org/project/opentsne,24896.0,28805.0,https://anaconda.org/conda-forge/opentsne,2023-06-16 16:12:36.657,226769.0,,,,,3.0,,,,,,,,,,,,,,
344,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-10-12 14:57:26.000000,2023-10-12 14:56:47,1107.0,5.0,231.0,39.0,67.0,51.0,205.0,1179.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,26,True,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,,['tensorflow'],109.0,109.0,https://pypi.org/project/innvestigate,833.0,838.0,,,,,,,,3.0,81.0,,,,,,,,,,,,,
345,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2023-10-25 17:43:28.000000,2023-10-18 15:44:46,17043.0,55.0,105.0,26.0,3547.0,471.0,3373.0,458.0,"Keep code, data, containers under control with git and git-annex.",55.0,26,True,2023-08-10 15:56:23,0.19.3,98.0,datalad,conda-forge/datalad,,,,,,https://pypi.org/project/datalad,17887.0,27868.0,https://anaconda.org/conda-forge/datalad,2023-08-10 20:20:25.522,399251.0,,,,,3.0,,,,,,,,,,,,,,
346,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,https://github.com/josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,,2014-07-15 19:11:19.000,2023-10-09 07:27:42.000000,2023-09-11 23:53:56,1889.0,6.0,12959.0,3333.0,865.0,,83.0,61144.0,"A curated list of awesome Machine Learning frameworks, libraries and software.",626.0,25,True,,,,,,,,,20.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
347,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2023-10-24 15:39:34.000000,2023-10-24 15:39:34,1028.0,26.0,5040.0,1399.0,354.0,,48.0,22016.0,An awesome Data Science repository to learn and apply for real world problems.,233.0,25,True,2023-09-29 19:37:31,2023.09.29,6.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
348,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,https://github.com/TA-Lib/ta-lib-python,https://github.com/TA-Lib/ta-lib-python,,2012-03-23 17:14:15.000,2023-09-29 21:04:12.000000,2023-09-29 21:04:12,599.0,8.0,1578.0,326.0,78.0,192.0,348.0,8385.0,Python wrapper for TA-Lib (http://ta-lib.org/).,29.0,25,True,,,3.0,TA-Lib,conda-forge/ta-lib,,,,,,https://pypi.org/project/TA-Lib,56816.0,66120.0,https://anaconda.org/conda-forge/ta-lib,2023-09-19 09:10:13.263,344250.0,,,,,3.0,,,,,,,,,,,,,,
349,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-01-09 00:12:07.000000,2021-02-12 10:36:31,2184.0,,1103.0,177.0,212.0,19.0,533.0,8088.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,25,False,2021-01-29 00:03:56,0.0.9,1.0,,,,,,21.0,21.0,,,225.0,,,,,,,,3.0,7454.0,,,,,,,,,,,,,True
350,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2023-10-16 20:29:38.000000,2023-03-29 07:02:37,553.0,,845.0,123.0,63.0,119.0,74.0,4965.0,Image augmentation library in Python for machine learning.,23.0,25,True,,,,Augmentor,,,,,657.0,657.0,https://pypi.org/project/Augmentor,11501.0,11501.0,,,,,,,,3.0,,,,,,,,,,,,,,
351,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-10-26 14:57:03.000000,2023-10-26 14:02:39,3296.0,109.0,575.0,92.0,3645.0,248.0,1230.0,4644.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,87.0,25,True,2023-09-28 15:21:56,1.30.0,70.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
352,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2023-06-16 19:25:40.006000,2022-08-23 22:54:23,1046.0,,947.0,240.0,214.0,46.0,199.0,4257.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,False,2021-05-10 18:04:30,1.0.3,6.0,tensortrade,conda-forge/tensortrade,,,,49.0,49.0,https://pypi.org/project/tensortrade,540.0,644.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,3125.0,,,,,3.0,,,,,,,,,,,,,,
353,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2023-10-12 09:43:46.000000,2023-10-12 08:57:51,209.0,2.0,302.0,86.0,92.0,43.0,32.0,3393.0,Python library that makes it easy for data scientists to create charts.,25.0,25,True,2023-10-12 09:01:22,4.0.5,25.0,chartify,conda-forge/chartify,,,,73.0,73.0,https://pypi.org/project/chartify,2857.0,3344.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,28761.0,,,,,3.0,,,,,,,,,,,,,,
354,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2023-10-13 15:39:37.000000,2023-10-13 15:09:00,448.0,4.0,264.0,46.0,438.0,53.0,245.0,3233.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,39.0,25,True,2023-07-12 16:55:59,0.4.9,22.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,,,https://pypi.org/project/hummingbird-ml,12701.0,13870.0,https://anaconda.org/conda-forge/hummingbird-ml,2023-07-12 18:59:37.482,36013.0,,,,,3.0,348.0,,,,,,,,,,,,,
355,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2023-10-07 14:59:35.000000,2023-09-25 05:41:01,1296.0,2.0,311.0,93.0,2156.0,194.0,982.0,2652.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",52.0,25,True,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,61646.0,61646.0,,,,,,,,3.0,,,,,,,,,,,,,,
356,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2023-10-18 12:30:19.000000,2023-07-19 07:40:10,212.0,,128.0,30.0,198.0,15.0,73.0,2577.0,HiPlot makes understanding high dimensional data easy.,9.0,25,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,339.0,339.0,https://pypi.org/project/hiplot,24587.0,28344.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,165313.0,,,,,3.0,,,,,,,,,,,,,,
357,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2023-10-17 16:57:10.000000,2023-10-17 16:57:08,762.0,22.0,579.0,177.0,72.0,5.0,536.0,2411.0,Python sync/async framework for Interactive Brokers API.,36.0,25,True,,,22.0,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,30319.0,31039.0,https://anaconda.org/conda-forge/ib-insync,2023-06-16 16:16:07.159,36727.0,,,,,3.0,,,,,,,,,,,,,,
358,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2023-10-25 22:40:59.000000,2023-07-23 14:42:27,191.0,,440.0,37.0,237.0,20.0,264.0,2308.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,25,True,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,33330.0,33587.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-06-16 19:28:15.390,5668.0,,,,,2.0,,,,,,,,,,,,,,
359,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,604.0,91.0,29.0,20.0,51.0,2291.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,439.0,439.0,https://pypi.org/project/python_speech_features,165524.0,165524.0,,,,,,,,3.0,,,,,,,,,,,,,,
360,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2023-10-23 20:38:19.000000,2023-08-16 14:02:03,1820.0,3.0,323.0,56.0,442.0,69.0,290.0,2270.0,Pytorch framework for doing deep learning on point clouds.,34.0,25,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,,['pytorch'],16.0,16.0,https://pypi.org/project/torch-points3d,592.0,592.0,,,,,,,,3.0,,,,,,,,,,,,,,
361,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2023-10-15 09:57:16.000000,2023-05-15 21:21:45,660.0,,216.0,38.0,136.0,5.0,126.0,2175.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,24.0,25,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,134.0,134.0,https://pypi.org/project/norfair,6069.0,6076.0,,,,,,,,3.0,294.0,,,,,,,,,,,,,
362,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,,234.0,67.0,58.0,30.0,185.0,2013.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,25,True,2023-07-12 18:26:08,2.0.1,13.0,ampligraph,,,,['tensorflow'],44.0,44.0,https://pypi.org/project/ampligraph,629.0,629.0,,,,,,,,2.0,,,,,,,,,,,,,,
363,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-10-24 18:55:48.000000,2023-10-24 18:54:45,847.0,27.0,412.0,62.0,308.0,80.0,91.0,1818.0,Library for training machine learning models with privacy for training data.,56.0,25,True,2023-10-10 20:00:05,0.8.12,17.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,17301.0,17303.0,,,,,,,,3.0,121.0,,,,,,,,,,,,,
364,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-10-08 20:12:03.000000,2023-10-08 20:12:02,569.0,8.0,110.0,52.0,441.0,53.0,102.0,1683.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,28.0,25,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,73.0,73.0,https://pypi.org/project/hivemind,3000.0,3000.0,,,,,,,,3.0,,,,,,,,,,,,,,
365,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2023-10-26 04:03:41.000000,2023-09-22 08:30:27,1443.0,136.0,110.0,29.0,101.0,14.0,20.0,1661.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,25,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,107.0,107.0,https://pypi.org/project/labml,1735.0,1735.0,,,,,,,,3.0,,,,,,,,,,,,,,
366,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-09-22 07:25:32.800000,2023-04-20 14:53:46,460.0,,232.0,50.0,48.0,22.0,91.0,1542.0,Contextually-keyed word vectors.,19.0,25,True,2023-04-17 13:11:14,2.0.2,18.0,sense2vec,conda-forge/sense2vec,,,,293.0,293.0,https://pypi.org/project/sense2vec,1982.0,4177.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,35012.0,,,,,3.0,59383.0,,,,,,,,,,,,,
367,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-08-12 06:34:31.000000,2023-08-12 06:34:27,161.0,2.0,251.0,50.0,86.0,21.0,188.0,1432.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,25,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],446.0,446.0,https://pypi.org/project/gplearn,5906.0,6060.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6182.0,,,,,3.0,,,,,,,,,,,,,,
368,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2023-10-20 18:31:58.000000,2023-10-07 11:26:54,2816.0,22.0,166.0,27.0,658.0,85.0,429.0,1362.0,A Python library for learning and evaluating knowledge graph embeddings.,36.0,25,True,2023-02-22 18:28:28,1.10.1,19.0,pykeen,,,,,,,https://pypi.org/project/pykeen,4068.0,4072.0,,,,,,,,2.0,175.0,,,,,,,,,,,,,
369,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2023-10-05 17:24:24.000000,2023-09-05 02:07:57,4200.0,4.0,275.0,84.0,638.0,14.0,605.0,1198.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,25,True,2023-08-01 02:38:24,23.07,28.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,21901.0,35301.0,https://anaconda.org/conda-forge/pysal,2023-10-04 23:43:19.864,522635.0,,,,,3.0,,,,,,,,,,,,,,
370,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2023-06-16 13:22:22.238000,2022-12-22 14:52:10,805.0,,142.0,36.0,214.0,106.0,152.0,1191.0,Real-time stream processing for python.,48.0,25,True,,,16.0,streamz,conda-forge/streamz,,,,429.0,429.0,https://pypi.org/project/streamz,17436.0,27507.0,https://anaconda.org/conda-forge/streamz,2023-06-16 13:22:22.238,735194.0,,,,,3.0,,,,,,,,,,,,,,
